date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201123,HI,17596,263,,,totalTestEncountersViral,636113,72,1234,23,,10,,,11/22/2020 05:59,2020-11-22T05:59:00Z,11/22 00:59,233,1234,2020-11-22T05:59:00Z,,17296,,17333,233,,636113,,,,,,,,,,,,15,113,0,17596,5756,17596,,0,0,5b68e6da221741e9068657faf51dcc5648823519,0,0,0,0,0,
20201122,HI,17483,263,,,totalTestEncountersViral,630357,72,1234,23,,10,,,11/21/2020 05:59,2020-11-21T05:59:00Z,11/21 00:59,233,1234,2020-11-21T05:59:00Z,,17186,,17220,233,,630357,,,,,,,,,,,,15,122,0,17483,5342,17483,,2,0,deeb51cfda6c6a347d22f28e173ff44a805d6e41,0,0,0,0,0,
20201121,HI,17361,263,,,totalTestEncountersViral,625015,72,1234,23,,10,,,11/20/2020 05:59,2020-11-20T05:59:00Z,11/20 00:59,231,1234,2020-11-20T05:59:00Z,,17067,,17098,231,,625015,,,,,,,,,,,,15,162,0,17361,6837,17361,,7,6,3493a4ce1239bb8ba49ed293a6a00f97c4a930fb,0,0,0,0,0,
20201120,HI,17199,263,,,totalTestEncountersViral,618178,77,1228,23,,10,,,11/19/2020 05:59,2020-11-19T05:59:00Z,11/19 00:59,224,1228,2020-11-19T05:59:00Z,,16909,,16936,224,,618178,,,,,,,,,,,,15,118,0,17199,5563,17199,,1,9,ffc3e04ced73acf7a5d1c0ac6a5258ae39a6891d,0,0,0,0,0,
20201119,HI,17081,240,,,totalTestEncountersViral,612615,77,1219,23,,13,,,11/18/2020 05:59,2020-11-18T05:59:00Z,11/18 00:59,223,1219,2020-11-18T05:59:00Z,,16812,,16841,223,,612615,,,,,,,,,,,,15,107,0,17081,5253,17081,,0,9,d2b1bf040f6e9a2277874ccd3dd6e11ea4e09a42,0,0,0,0,0,
20201118,HI,16974,240,,,totalTestEncountersViral,607362,82,1210,19,,15,,,11/17/2020 05:59,2020-11-17T05:59:00Z,11/17 00:59,223,1210,2020-11-17T05:59:00Z,,16721,,16734,223,,607362,,,,,,,,,,,,15,69,0,16974,4528,16974,,1,2,47acc1f2a825d440e3205d161941820dbf942356,0,0,0,0,0,
20201117,HI,16905,240,,,totalTestEncountersViral,602834,83,1208,15,,10,,,11/15/2020 23:59,2020-11-15T23:59:00Z,11/15 18:59,222,1208,2020-11-15T23:59:00Z,,16656,,16665,222,,602834,,,,,,,,,,,,15,52,0,16905,2840,16905,,0,14,a787c97ef90953dec05395067deacd197173b76a,0,0,0,0,0,
20201116,HI,16853,240,,,totalTestEncountersViral,599994,78,1194,18,,10,,,11/14/2020 23:59,2020-11-14T23:59:00Z,11/14 18:59,222,1194,2020-11-14T23:59:00Z,,16605,,16613,222,,599994,,,,,,,,,,,,15,94,0,16853,4879,16853,,0,0,a008644e1f1c42310f56f73dbc2b11dd013be3f6,0,0,0,0,0,
20201115,HI,16759,240,,,totalTestEncountersViral,595115,78,1194,16,,8,,,11/14/2020 21:00,2020-11-14T21:00:00Z,11/14 16:00,222,1194,2020-11-14T21:00:00Z,,16464,,16519,222,,595115,,,,,,,,,,,,15,107,0,16759,5318,16759,,0,0,6f8101123081d3d2ead2c469b62167c60fb0d534,0,0,0,0,0,
20201114,HI,16652,240,,,totalTestEncountersViral,589797,63,1194,14,,1,,,11/13/2020 21:00,2020-11-13T21:00:00Z,11/13 16:00,222,1194,2020-11-13T21:00:00Z,,16349,,16412,222,,589797,,,,,,,,,,,,15,118,0,16652,4860,16652,,0,7,ecfe9f0cc87df3ef651dc4e123d3d51f62cf1bf7,0,0,0,0,0,
20201113,HI,16534,232,,,totalTestEncountersViral,584937,69,1187,16,,1,,,11/12/2020 21:00,2020-11-12T21:00:00Z,11/12 16:00,222,1187,2020-11-12T21:00:00Z,,16245,,16302,222,,584937,,,,,,,,,,,,15,97,0,16534,4862,16534,,0,9,10160fcdf02900ac9b6f32711d46d40b46cc2191,0,0,0,0,0,
20201112,HI,16437,232,,,totalTestEncountersViral,580075,73,1178,16,,1,,,11/11/2020 21:00,2020-11-11T21:00:00Z,11/11 16:00,222,1178,2020-11-11T21:00:00Z,,16150,,16205,222,,580075,,,,,,,,,,,,15,117,0,16437,5223,16437,,0,0,79e1c1c2a52b2b720424027ecda60e07905fabec,0,0,0,0,0,
20201111,HI,16320,232,,,totalTestEncountersViral,574852,77,1178,16,,1,,,11/10/2020 21:00,2020-11-10T21:00:00Z,11/10 16:00,222,1178,2020-11-10T21:00:00Z,,16028,,16088,222,,574852,,,,,,,,,,,,15,78,0,16320,4844,16320,,1,31,dd581dc2e60416b459ca789d80a1bfbea5bcc647,0,0,0,0,0,
20201110,HI,16242,232,,,totalTestEncountersViral,570008,72,1147,22,,4,,,11/9/2020 21:00,2020-11-09T21:00:00Z,11/09 16:00,221,1147,2020-11-09T21:00:00Z,,15956,,16010,221,,570008,,,,,,,,,,,,15,63,0,16242,3014,16242,,0,-14,d6a8949c8a9680b53d6380d7360cf76c719a51c6,0,0,0,0,0,
20201109,HI,16179,232,,,totalTestEncountersViral,566994,75,1161,13,,8,,,11/8/2020 21:00,2020-11-08T21:00:00Z,11/08 16:00,221,1161,2020-11-08T21:00:00Z,,15885,,15947,221,,566994,,,,,,,,,,,,15,128,0,16179,4724,16179,,1,4,dc0497550546a14f6e60e94d535e8e2392155d8a,0,0,0,0,0,
20201108,HI,16051,232,,,totalTestEncountersViral,562270,75,1157,13,,8,,,11/7/2020 21:00,2020-11-07T21:00:00Z,11/07 16:00,220,1157,2020-11-07T21:00:00Z,,15768,,15819,220,,562270,,,,,,,,,,,,15,128,0,16051,6174,16051,,1,10,ed0677dab3a8891d7039f54edaa815a7f8dc54ae,0,0,0,0,0,
20201107,HI,15923,232,,,totalTestEncountersViral,556096,69,1147,13,,9,,,11/6/2020 21:00,2020-11-06T21:00:00Z,11/06 16:00,219,1147,2020-11-06T21:00:00Z,,15635,,15691,219,,556096,,,,,,,,,,,,15,138,0,15923,4293,15923,,0,9,271edfb315274ef044195d87a9ef61df2b49df83,0,0,0,0,0,
20201106,HI,15785,213,,,totalTestEncountersViral,551803,68,1138,13,,9,,,11/5/2020 18:00,2020-11-05T18:00:00Z,11/05 13:00,219,1138,2020-11-05T18:00:00Z,,15520,,15572,219,,551803,,,,,,,,,,,,15,99,0,15785,4470,15785,,0,13,21e6536ee30b8a3372c1f0e84304abc1ed27767b,0,0,0,0,0,
20201105,HI,15686,213,,,totalTestEncountersViral,547333,57,1125,11,,8,,11958,11/4/2020 18:00,2020-11-04T18:00:00Z,11/04 13:00,219,1125,2020-11-04T18:00:00Z,,15406,,15473,219,,547333,,,,,,,,,,,,15,155,0,15686,5848,15686,,0,1,44e3cc02f04d9261b74b42474954734bec947d88,0,0,0,0,0,
20201104,HI,15531,213,,,totalTestEncountersViral,541485,57,1124,11,,8,,11930,11/3/2020 18:00,2020-11-03T18:00:00Z,11/03 13:00,219,1124,2020-11-03T18:00:00Z,,15252,,15318,219,,541485,,,,,,,,,,,,15,87,0,15531,4064,15531,,0,13,59dac26630445251266de64c985125a6364ad1be,0,0,0,0,0,
20201103,HI,15444,213,,,totalTestEncountersViral,537421,65,1111,11,,8,,11868,11/2/2020 18:00,2020-11-02T18:00:00Z,11/02 13:00,219,1111,2020-11-02T18:00:00Z,,15167,,15231,219,,537421,,,,,,,,,,,,15,77,0,15444,3749,15444,,0,4,85c96c442a001dc759f87f7cff4ccbd1f387bdf4,0,0,0,0,0,
20201102,HI,15367,213,,,totalTestEncountersViral,533672,58,1107,8,,5,,11824,11/1/2020 18:00,2020-11-01T18:00:00Z,11/01 13:00,219,1107,2020-11-01T18:00:00Z,,15091,,15154,219,,533672,,,,,,,,,,,,15,83,0,15367,3408,15367,,0,2,9678ce2bf01c055233e54bff97bb1085737e6023,0,0,0,0,0,
20201101,HI,15284,213,,,totalTestEncountersViral,530264,58,1105,8,,5,,11776,10/31/2020 18:00,2020-10-31T18:00:00Z,10/31 14:00,219,1105,2020-10-31T18:00:00Z,,15012,,15071,219,,530264,,,,,,,,,,,,15,68,0,15284,4234,15284,,3,8,c30ac08574785febb06d319099c4127314937cd0,0,0,0,0,0,
20201031,HI,15216,213,,,totalTestEncountersViral,526030,59,1097,11,,4,,11738,10/30/2020 18:00,2020-10-30T18:00:00Z,10/30 14:00,216,1097,2020-10-30T18:00:00Z,,14944,,15003,216,,526030,,,,,,,,,,,,15,100,0,15216,4171,15216,,1,7,489caef9d6a9fe369f53fdcfc152af31927a9547,0,0,0,0,0,
20201030,HI,15116,205,,,totalTestEncountersViral,521859,62,1090,15,,8,,11682,10/29/2020 18:00,2020-10-29T18:00:00Z,10/29 14:00,215,1090,2020-10-29T18:00:00Z,,14852,,14911,215,,521859,,,,,,,,,,,,15,77,0,15116,4854,15116,,2,9,f2dff07fd565eb62e721e50ff67fdb0da8dfd6de,0,0,0,0,0,
20201029,HI,15039,205,,,totalTestEncountersViral,517005,61,1081,15,,12,,11605,10/28/2020 18:00,2020-10-28T18:00:00Z,10/28 14:00,213,1081,2020-10-28T18:00:00Z,,14776,,14834,213,,517005,,,,,,,,,,,,15,61,0,15039,4393,15039,,-2,8,76daa1c126e1a3b0e87ca336a9a7bd1ccc41a72a,0,0,0,0,0,
20201028,HI,14978,205,,,totalTestEncountersViral,512612,61,1073,15,,12,,11523,10/27/2020 18:00,2020-10-27T18:00:00Z,10/27 14:00,215,1073,2020-10-27T18:00:00Z,,14717,,14773,215,,512612,,,,,,,,,,,,15,64,0,14978,4122,14978,,3,6,02c440eb50ddacc021482c411616bbd2c32670d8,0,0,0,0,0,
20201027,HI,14914,205,,,totalTestEncountersViral,508490,64,1067,15,,10,,11444,10/26/2020 18:00,2020-10-26T18:00:00Z,10/26 14:00,212,1067,2020-10-26T18:00:00Z,,14655,,14709,212,,508490,,,,,,,,,,,,15,37,0,14914,3235,14914,,0,2,e7907fbef45602ec85875da64fa763763f97fb30,0,0,0,0,0,
20201026,HI,14877,205,,,totalTestEncountersViral,505255,64,1065,15,,10,,11405,10/25/2020 18:00,2020-10-25T18:00:00Z,10/25 14:00,212,1065,2020-10-25T18:00:00Z,,14617,,14672,212,,505255,,,,,,,,,,,,15,119,0,14877,4799,14877,,0,0,df81db983ba46c3e41e3b3514161268dc34ddc35,0,0,0,0,0,
20201025,HI,14758,205,,,totalTestEncountersViral,500456,64,1065,15,,10,,11346,10/24/2020 18:00,2020-10-24T18:00:00Z,10/24 14:00,212,1065,2020-10-24T18:00:00Z,,14497,,14553,212,,500456,,,,,,,,,,,,15,89,0,14758,4163,14758,,3,8,5f6bd693a9e06b0f677d301e7f5dd1289d3e6de5,0,0,0,0,0,
20201024,HI,14669,205,,,totalTestEncountersViral,496293,71,1057,18,,11,,11292,10/23/2020 18:00,2020-10-23T18:00:00Z,10/23 14:00,209,1057,2020-10-23T18:00:00Z,,14409,,14464,209,,496293,,,,,,,,,,,,15,140,0,14669,4843,14669,,3,12,72e81cda1381629e4a26fa6b097787a25eb3fdab,0,0,0,0,0,
20201023,HI,14529,194,,,totalTestEncountersViral,491450,75,1045,18,,13,,11232,10/22/2020 18:00,2020-10-22T18:00:00Z,10/22 14:00,206,1045,2020-10-22T18:00:00Z,,14282,,14335,206,,491450,,,,,,,,,,,,15,102,0,14529,4139,14529,,3,12,3115c4f32533bbdf5ec8f7e306d73ea228ab9af3,0,0,0,0,0,
20201022,HI,14427,194,,,totalTestEncountersViral,487311,75,1033,18,,15,,11188,10/21/2020 18:00,2020-10-21T18:00:00Z,10/21 14:00,203,1033,2020-10-21T18:00:00Z,,14180,,14233,203,,487311,,,,,,,,,,,,15,77,0,14427,4329,14427,,14,8,358a92386a7d2572deefcf7374b3f183666af0d6,0,0,0,0,0,
20201021,HI,14350,194,,,totalTestEncountersViral,482982,81,1025,19,,13,,11150,10/20/2020 18:00,2020-10-20T18:00:00Z,10/20 14:00,189,1025,2020-10-20T18:00:00Z,,14097,,14156,189,,482982,,,,,,,,,,,,15,88,0,14350,3681,14350,,2,13,9b95be531824ccb1eba8fe8410a98567690c7a39,0,0,0,0,0,
20201020,HI,14262,194,,,totalTestEncountersViral,479301,96,1012,22,,15,,11078,10/19/2020 18:00,2020-10-19T18:00:00Z,10/19 14:00,187,1012,2020-10-19T18:00:00Z,,14014,,14068,187,,479301,,,,,,,,,,,,15,37,0,14262,1985,14262,,0,7,0587361e7cc22df610bce9702bd5b42155392c16,0,0,0,0,0,
20201019,HI,14225,194,,,totalTestEncountersViral,477316,96,1005,22,,15,,11044,10/18/2020 18:00,2020-10-18T18:00:00Z,10/18 14:00,187,1005,2020-10-18T18:00:00Z,,13975,,14031,187,,477316,,,,,,,,,,,,15,82,0,14225,3735,14225,,1,4,ef9316a1f0a2ad1a220bb9091b00bf4b74fb884a,0,0,0,0,0,
20201018,HI,14143,194,,,totalTestEncountersViral,473581,96,1001,22,,15,,10995,10/17/2020 18:00,2020-10-17T18:00:00Z,10/17 14:00,186,1001,2020-10-17T18:00:00Z,,13890,,13949,186,,473581,,,,,,,,,,,,15,96,0,14143,3897,14143,,1,13,6a0260937881f7b24e0e1daab5f19361bf1b3844,0,0,0,0,0,
20201017,HI,14047,194,,,totalTestEncountersViral,469684,100,988,25,,14,,10947,10/16/2020 18:00,2020-10-16T18:00:00Z,10/16 14:00,185,988,2020-10-16T18:00:00Z,,13794,,13853,185,,469684,,,,,,,,,,,,15,85,0,14047,3654,14047,,1,10,a9d126dd6ec475cdffe67d2eff2cc9353717baab,0,0,0,0,0,
20201016,HI,13962,198,,,totalTestEncountersViral,466030,103,978,23,,5,,10915,10/15/2020 18:00,2020-10-15T18:00:00Z,10/15 14:00,184,978,2020-10-15T18:00:00Z,,13703,,13764,184,,466030,,,,,,,,,,,,15,90,0,13962,3489,13962,,1,17,1846beca7e100f2978f6e21605b550fdedf29255,0,0,0,0,0,
20201015,HI,13872,198,,,totalTestEncountersViral,462541,105,961,27,,9,,10883,10/14/2020 18:00,2020-10-14T18:00:00Z,10/14 14:00,183,961,2020-10-14T18:00:00Z,,13613,,13674,183,,462541,,,,,,,,,,,,15,99,0,13872,4069,13872,,10,10,fca19279298c5c9d71161641fcfe5450c04b3bcf,0,0,0,0,0,
20201014,HI,13773,198,,,totalTestEncountersViral,458472,109,951,26,,14,,10834,10/13/2020 18:00,2020-10-13T18:00:00Z,10/13 14:00,173,951,2020-10-13T18:00:00Z,,13520,,13575,173,,458472,,,,,,,,,,,,15,61,0,13773,2354,13773,,4,12,ccac2578971cead7d0f68f5e1f92918bf57f56bd,0,0,0,0,0,
20201013,HI,13712,198,,,totalTestEncountersViral,456118,103,939,34,,18,,10781,10/12/2020 18:00,2020-10-12T18:00:00Z,10/12 14:00,169,939,2020-10-12T18:00:00Z,,13466,,13514,169,,456118,,,,,,,,,,,,15,42,0,13712,1405,13712,,0,4,5b04259c542f1e23c39e7100b587a505c6e50d52,0,0,0,0,0,
20201012,HI,13670,198,,,totalTestEncountersViral,454713,103,935,34,,18,,10750,10/11/2020 18:00,2020-10-11T18:00:00Z,10/11 14:00,169,935,2020-10-11T18:00:00Z,,13426,,13472,169,,454713,,,,,,,,,,,,15,101,0,13670,0,13670,,1,6,f4aa4937d8701507fb09b57a45fa701759e247e8,0,0,0,0,0,
20201011,HI,13569,198,,,totalTestEncountersViral,454713,103,929,34,,18,,10713,10/10/2020 18:00,2020-10-10T18:00:00Z,10/10 14:00,168,929,2020-10-10T18:00:00Z,,13426,,13371,168,,454713,,,,,,,,,,,,15,71,0,13569,6903,13569,,2,18,35277c4f2ed56cb204cbacf356e2dba8e66cca5f,0,0,0,0,0,
20201010,HI,13498,198,,,totalTestEncountersViral,447810,106,911,29,,18,,10651,10/9/2020 18:00,2020-10-09T18:00:00Z,10/09 14:00,166,911,2020-10-09T18:00:00Z,,13244,,13300,166,,447810,,,,,,,,,,,,15,165,0,13498,3818,13498,,2,11,c274f72b9249c20661b3c2d0d54c71f2c3108597,0,0,0,0,0,
20201009,HI,13333,187,,,totalTestEncountersViral,443992,111,900,32,,18,,10604,10/8/2020 18:00,2020-10-08T18:00:00Z,10/08 14:00,164,900,2020-10-08T18:00:00Z,,13021,,13146,164,,443992,,,,,,,,,,,,15,101,0,13333,3903,13333,,1,6,264ad86f9ce036d68e0d24413eeaacd9c69eb7a1,0,0,0,0,0,
20201008,HI,13232,187,,,totalTestEncountersViral,440089,109,894,35,,18,,10573,10/7/2020 18:00,2020-10-07T18:00:00Z,10/07 14:00,163,894,2020-10-07T18:00:00Z,,12998,,13045,163,,440089,,,,,,,,,,,,15,108,-295153,13232,3591,13232,,3,5,36f5dd8e8767313a0a6c005f07c4db0794cabd39,0,0,0,0,0,
20201007,HI,13124,187,295153,,totalTestEncountersViral,436498,115,889,35,,18,,10526,10/6/2020 18:00,2020-10-06T18:00:00Z,10/06 14:00,160,889,2020-10-06T18:00:00Z,441593,12910,,12937,160,,436498,308090,,,,,,,,,,,15,83,1166,308277,3344,308277,,3,0,08a06f869635a3ebb6b11a2c8070ac416e978f59,0,0,0,0,0,
20201006,HI,13041,187,293987,,totalTestEncountersViral,433154,128,889,39,,29,,10470,10/5/2020 18:00,2020-10-05T18:00:00Z,10/05 14:00,157,889,2020-10-05T18:00:00Z,438212,12819,,12854,157,,433154,306841,,,,,,,,,,,15,50,866,307028,1750,307028,,1,0,199a401d8c2e98312deebfa6920fd8510422df92,0,0,0,0,0,
20201005,HI,12991,187,293121,,totalTestEncountersViral,431404,128,889,39,,29,,10446,10/4/2020 18:00,2020-10-04T18:00:00Z,10/04 14:00,156,889,2020-10-04T18:00:00Z,436462,12770,,12804,156,,431404,305925,,,,,,,,,,,15,70,1893,306112,3561,306112,,3,4,da9a1758ce646c83ef7fdbb80b47ab23e0cff4b6,0,0,0,0,0,
20201004,HI,12921,187,291228,,totalTestEncountersViral,427843,128,885,39,,29,,10415,10/3/2020 18:00,2020-10-03T18:00:00Z,10/03 14:00,153,885,2020-10-03T18:00:00Z,432711,12696,,12734,153,,427843,303962,,,,,,,,,,,15,133,1803,304149,4982,304149,,11,5,9e268a5208714951626c58875ca6df4fc05f29ac,0,0,0,0,0,
20201003,HI,12788,187,289425,,totalTestEncountersViral,422861,125,880,40,,27,,10389,10/2/2020 18:00,2020-10-02T18:00:00Z,10/02 14:00,142,880,2020-10-02T18:00:00Z,427746,12567,,12601,142,,422861,302026,,,,,,,,,,,15,94,1660,302213,3665,302213,,3,18,514be9057c0634f22b7182e9e3f1e895f0fe0392,0,0,0,0,0,
20201002,HI,12694,179,287765,,totalTestEncountersViral,419196,130,862,45,,21,,10340,10/1/2020 18:00,2020-10-01T18:00:00Z,10/01 14:00,139,862,2020-10-01T18:00:00Z,424242,12478,,12515,139,,419196,300280,,,,,,,,,,,15,105,1712,300459,3229,300459,,3,15,6c7301c7dd3af9e6ba47074c1f2ee4d28ab785c8,0,0,0,0,0,
20201001,HI,12589,179,286053,,totalTestEncountersViral,415967,140,847,47,,33,,10298,9/30/2020 18:00,2020-09-30T18:00:00Z,09/30 14:00,136,847,2020-09-30T18:00:00Z,420433,12381,,12410,136,,415967,298463,,,,,,,,,,,15,120,1842,298642,4583,298642,,4,15,82513a1ba5c7664a39be6120a0d71543882354fe,0,0,0,0,0,
20200930,HI,12469,179,284211,,totalTestEncountersViral,411384,147,832,44,,12,,10256,9/29/2020 18:00,2020-09-29T18:00:00Z,09/29 14:00,132,832,2020-09-29T18:00:00Z,415940,12257,,12290,132,,411384,296414,,,,,,,,,,,15,87,0,296680,3424,296680,,0,13,4b53b6babc13883dd5ebc693f9e0ad3d94bc1242,0,0,0,0,0,
20200929,HI,12382,179,284211,,totalTestEncountersViral,407960,147,819,44,,12,,10215,9/28/2020 18:00,2020-09-28T18:00:00Z,09/28 14:00,132,819,2020-09-28T18:00:00Z,412790,12168,,12203,132,,407960,296414,,,,,,,,,,,15,87,2765,296593,2429,296593,,0,3,925d02981bcd68072ed2c72ab6cfb2c7e0f4d671,0,0,0,0,0,
20200928,HI,12295,179,281446,,totalTestEncountersViral,405531,148,816,48,,31,,10155,9/27/2020 18:00,2020-09-27T18:00:00Z,09/27 14:00,132,816,2020-09-27T18:00:00Z,410341,12078,,12116,132,,405531,293562,,,,,,,,,,,15,98,1807,293741,4280,293741,,1,14,34572aee4577fe28e395dcf3851be7dc59709dfa,0,0,0,0,0,
20200927,HI,12197,179,279639,,totalTestEncountersViral,401251,150,802,48,,31,,10126,9/26/2020 18:00,2020-09-26T18:00:00Z,09/26 14:00,131,802,2020-09-26T18:00:00Z,406092,11979,,12018,131,,401251,291657,,,,,,,,,,,15,127,1563,291836,4255,291836,,4,15,4203b1154d3879afa7530bb9b974d21e35690c43,0,0,0,0,0,
20200926,HI,12070,179,278076,,totalTestEncountersViral,396996,150,787,55,,30,,5397,9/25/2020 18:00,2020-09-25T18:00:00Z,09/25 14:00,127,787,2020-09-25T18:00:00Z,402010,11853,,11891,127,,396996,289967,,,,,,,,,,,15,132,2980,290146,3275,290146,,3,8,f5b3ee3ee1789706a344ea4a46bc77d5e9311a08,0,0,0,0,0,
20200925,HI,11938,159,275096,,totalTestEncountersViral,393721,150,779,55,,30,,5265,9/24/2020 18:00,2020-09-24T18:00:00Z,09/24 14:00,124,779,2020-09-24T18:00:00Z,398945,11743,,11779,124,,393721,286785,,,,,,,,,,,15,90,0,287034,3361,287034,,2,16,f36555664ed484bd7f83ef88c7a03ad23173cc64,0,0,0,0,0,
20200924,HI,11848,159,275096,,totalTestEncountersViral,390360,162,763,54,,34,,5125,9/23/2020 18:00,2020-09-23T18:00:00Z,09/23 14:00,122,763,2020-09-23T18:00:00Z,395503,11640,,11689,122,,390360,286785,,,,,,,,,,,15,167,2549,286944,5108,286944,,2,14,6f17b3ca374d4d5e82fab40064f59c2b77e53f82,0,0,0,0,0,
20200923,HI,11681,159,272547,,totalTestEncountersViral,385252,181,749,61,,39,,4992,9/22/2020 18:00,2020-09-22T18:00:00Z,09/22 14:00,120,749,2020-09-22T18:00:00Z,390003,11469,,11522,120,,385252,284069,,,,,,,,,,,15,63,1426,284228,3079,284228,,0,14,b7bdf9296fbf9198dbb081e98982686d2ed4700b,0,0,0,0,0,
20200922,HI,11618,159,271121,,totalTestEncountersViral,382173,185,735,51,,40,,4888,9/21/2020 18:00,2020-09-21T18:00:00Z,09/21 14:00,120,735,2020-09-21T18:00:00Z,387200,11410,,11459,120,,382173,282580,,,,,,,,,,,15,56,1106,282739,1865,282739,,0,5,a3edca891f36e8a88a94252224cb07adcd5aa3b6,0,0,0,0,0,
20200921,HI,11562,159,270015,,totalTestEncountersViral,380308,185,730,51,,40,,4759,9/20/2020 18:00,2020-09-20T18:00:00Z,09/20 14:00,120,730,2020-09-20T18:00:00Z,385103,11356,,11403,120,,380308,281418,,,,,,,,,,,15,77,1492,281577,3654,281577,,0,4,a822b2193404376780e877413f90bc75f62c6a89,0,0,0,0,0,
20200920,HI,11485,159,268523,,totalTestEncountersViral,376654,185,726,51,,40,,4622,9/19/2020 18:00,2020-09-19T18:00:00Z,09/19 14:00,120,726,2020-09-19T18:00:00Z,381571,11273,,11326,120,,376654,279740,,,,,,,,,,,15,109,0,280008,9252,280008,,0,26,85388082ae5bc8ce7864810c4e4c57677aa7968a,0,0,0,0,0,
20200919,HI,11376,159,268523,,totalTestEncountersViral,367402,200,700,52,,34,,4394,9/18/2020 18:00,2020-09-18T18:00:00Z,09/18 14:00,120,700,2020-09-18T18:00:00Z,372617,11152,,11217,120,,367402,279740,,,,,,,,,,,15,137,10299,279899,6975,279899,,13,15,2f5d6cd386f5aa0d1f2e92908f148b0d6fe3aa12,0,0,0,0,0,
20200918,HI,11239,134,258224,,totalTestEncountersViral,360427,197,685,51,,31,,4248,9/17/2020 18:00,2020-09-17T18:00:00Z,09/17 14:00,107,685,2020-09-17T18:00:00Z,365690,11041,,11105,107,,360427,269329,,,,,,,,,,,15,159,3670,269463,4600,269463,,4,18,98894c69d6cf84da1b46616a260915a84ca9a93a,0,0,0,0,0,
20200917,HI,11080,134,254554,,totalTestEncountersViral,355827,210,667,56,,38,,4105,9/16/2020 18:00,2020-09-16T18:00:00Z,09/16 14:00,103,667,2020-09-16T18:00:00Z,358335,10930,,10946,103,,355827,265500,,,,,,,,,,,15,102,2390,265634,6453,265634,,3,13,d4d14f2bb776e5be04a01442e77a87892d56ebff,0,0,0,0,0,
20200916,HI,10978,134,252164,,totalTestEncountersViral,349374,222,654,60,,48,,3885,9/15/2020 18:00,2020-09-15T18:00:00Z,09/15 14:00,100,654,2020-09-15T18:00:00Z,354450,10792,,10844,100,,349374,263008,,,,,,,,,,,15,65,1036,263142,2853,263142,,1,16,2db3b46b9da3f1c696a02e085e3b69bc6e496ca8,0,0,0,0,0,
20200915,HI,10913,134,251128,,totalTestEncountersViral,346521,225,638,53,,31,,3693,9/14/2020 18:00,2020-09-14T18:00:00Z,09/14 14:00,99,638,2020-09-14T18:00:00Z,352137,10720,,10779,99,,346521,261907,,,,,,,,,,,15,79,2297,262041,3545,262041,,0,2,42f506ea4d732ca9f594debabcc644b451dd2a65,0,0,0,0,0,
20200914,HI,10834,134,248831,,totalTestEncountersViral,342976,225,636,53,,31,,3565,9/13/2020 18:00,2020-09-13T18:00:00Z,09/13 14:00,99,636,2020-09-13T18:00:00Z,348561,10644,,10700,99,,342976,259531,,,,,,,,,,,15,112,4020,259665,6406,259665,,2,1,4f845eb3195f851725c45265f7a90c56f5ac3f05,0,0,0,0,0,
20200913,HI,10722,134,244811,,totalTestEncountersViral,336570,220,635,51,,41,,3418,9/12/2020 18:00,2020-09-12T18:00:00Z,09/12 14:00,97,635,2020-09-12T18:00:00Z,342202,10531,,10588,97,,336570,255399,,,,,,,,,,,15,129,5231,255533,7349,255533,,1,13,6f55dc8ae32acdd63a42a93d70d1b2e2933f90b5,0,0,0,0,0,
20200912,HI,10593,134,239580,,totalTestEncountersViral,329221,220,622,51,,41,,3334,9/11/2020 18:00,2020-09-11T18:00:00Z,09/11 14:00,96,622,2020-09-11T18:00:00Z,334756,10398,,10459,96,,329221,250039,,,,,,,,,,,15,170,3389,250173,5724,250173,,2,12,55053fabdb854c15197e7f147107c46102389e70,0,0,0,0,0,
20200911,HI,10423,131,236191,,totalTestEncountersViral,323497,240,610,52,,29,,3176,9/10/2020 18:00,2020-09-10T18:00:00Z,09/10 14:00,94,610,2020-09-10T18:00:00Z,329209,10240,,10292,94,,323497,246483,,,,,,,,,,,15,169,7042,246614,9914,246614,,3,6,0f64835797b20d6bf505849302226f4da88d62f1,0,0,0,0,0,
20200910,HI,10254,131,229149,,totalTestEncountersViral,313583,240,604,53,,40,,3120,9/9/2020 18:00,2020-09-09T18:00:00Z,09/09 14:00,91,604,2020-09-09T18:00:00Z,319350,10069,,10123,91,,313583,239272,,,,,,,,,,,15,98,1388,239403,2710,239403,,3,5,59148a3c29abf6b979022a238522ff4255a9ade2,0,0,0,0,0,
