date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200414,NH,1020,10590,25,72,152,,,,,249,B,4/14/2020 09:00,2020-04-14T09:00:00Z,04/14 05:00,23,152,2020-04-14T09:00:00Z,,,,,,,,,,,,,,,,,,,33,35,368,11635,11610,403,11610,0,0,18f6a4e5d550f6ca750f7a7997d968e4b16484cf,0,0,0,0,0,
20200413,NH,985,10222,125,,152,,,,,239,B,4/13/2020 09:00,2020-04-13T09:00:00Z,04/13 05:00,23,152,2020-04-13T09:00:00Z,,,,,,,,,,,,,,,,,,,33,56,226,11332,11207,282,11207,0,6,87df7db383c6c12191a9ce44380db572120972c5,0,0,0,0,0,
20200412,NH,929,9996,119,,146,,,,,236,B,4/11/2020 09:00,2020-04-11T09:00:00Z,04/11 05:00,23,146,2020-04-11T09:00:00Z,,,,,,,,,,,,,,,,,,,33,44,388,11044,10925,432,10925,1,12,f4a14299dafc647bf58e8977c83c3d0b4295ac8e,0,0,0,0,0,
20200411,NH,885,9608,93,,134,,,,,234,B,4/9/2020 09:00,2020-04-09T09:00:00Z,04/09 05:00,22,134,2020-04-09T09:00:00Z,,,,,,,,,,,,,,,,,,,33,66,469,10586,10493,535,10493,1,10,0d3152f04292155df16f3332bd502a586a845ca2,0,0,0,0,0,
20200410,NH,819,9139,155,,124,,,,,234,B,4/9/2020 09:00,2020-04-09T09:00:00Z,04/09 05:00,21,124,2020-04-09T09:00:00Z,,,,,,,,,,,,,,,,,,,33,31,376,10113,9958,407,9958,3,6,03335ba26fbf7a8554ab58fd61b0f84247ea9ee8,0,0,0,0,0,
20200409,NH,788,8763,143,,118,,,,,227,B,4/8/2020 09:00,2020-04-08T09:00:00Z,04/08 05:00,18,118,2020-04-08T09:00:00Z,,,,,,,,,,,,,,,,,,,33,0,374,9694,9551,374,9551,0,0,01872a883b79443cd0d9459939868684bc5bea9d,0,0,0,0,0,
20200408,NH,788,8389,89,,118,,,,,211,B,4/8/2020 15:11,2020-04-08T15:11:00Z,04/08 11:11,18,118,2020-04-08T15:11:00Z,,,,,,,,,,,,,,,,,,,33,73,370,9266,9177,443,9177,9,15,3393270adf13c252678ab27d85f6c2602a10df3a,0,0,0,0,0,
20200407,NH,715,8019,49,,103,,,,,151,B,4/6/2020 09:00,2020-04-06T09:00:00Z,04/06 05:00,9,103,2020-04-06T09:00:00Z,,,,,,,,,,,,,,,,,,,33,46,318,8783,8734,364,8734,0,11,b3ba2542c6b2db58682fcd683bcd04dbc7921988,0,0,0,0,0,
20200406,NH,669,7701,101,,92,,,,,147,B,4/5/2020 09:00,2020-04-05T09:00:00Z,04/05 05:00,9,92,2020-04-05T09:00:00Z,,,,,,,,,,,,,,,,,,,33,48,290,8471,8370,338,8370,0,6,7a9ddcbbde9950bfbf8f729f2757515703651240,0,0,0,0,0,
20200405,NH,621,7411,93,,86,,,,,146,B,4/4/2020 09:00,2020-04-04T09:00:00Z,04/04 05:00,9,86,2020-04-04T09:00:00Z,,,,,,,,,,,,,,,,,,,33,81,446,8125,8032,527,8032,2,6,6a5abb6a053596a781729e86114681e29924e818,0,0,0,0,0,
20200404,NH,540,6965,94,,80,,,,,144,B,4/3/2020 09:00,2020-04-03T09:00:00Z,04/03 05:00,7,80,2020-04-03T09:00:00Z,,,,,,,,,,,,,,,,,,,33,61,390,7599,7505,451,7505,2,7,569c1bff6c812d5f3c41f289b442be058479e8a6,0,0,0,0,0,
20200403,NH,479,6575,114,,73,,,,,101,B,4/2/2020 09:00,2020-04-02T09:00:00Z,04/02 05:00,5,73,2020-04-02T09:00:00Z,,,,,,,,,,,,,,,,,,,33,64,497,7168,7054,561,7054,1,15,8da7d70d29fa4e125ea637c2156f70607df896fb,0,0,0,0,0,
20200402,NH,415,6078,126,,58,,,,,91,B,4/1/2020 09:00,2020-04-01T09:00:00Z,04/01 05:00,4,58,2020-04-01T09:00:00Z,,,,,,,,,,,,,,,,,,,33,0,93,6619,6493,93,6493,0,2,556550efb2500c0e1c33cf50c275ada2741565cc,0,0,0,0,0,
20200401,NH,415,5985,97,,56,,,,,56,B,4/1/2020 09:00,2020-04-01T09:00:00Z,04/01 05:00,4,56,2020-04-01T09:00:00Z,,,,,,,,,,,,,,,,,,,33,101,572,6497,6400,673,6400,1,11,4b01d02e03d5cc7364c0891553c494950f68f963,0,0,0,0,0,
20200331,NH,314,5413,65,,45,,,,,,B,3/30/2020 09:00,2020-03-30T09:00:00Z,03/30 05:00,3,45,2020-03-30T09:00:00Z,,,,,,,,,,,,,,,,,,,33,0,27,5792,5727,27,5727,0,0,af655d13d0b8b48df8268c19b9400c325f811ae0,0,0,0,0,0,
20200330,NH,314,5386,144,,45,,,,,,B,3/29/2020 09:00,2020-03-29T09:00:00Z,03/29 05:00,3,45,2020-03-29T09:00:00Z,,,,,,,,,,,,,,,,,,,33,100,862,5844,5700,962,5700,1,12,e46ad5aef2d1a1f984724fab25177cc3fc4d134e,0,0,0,0,0,
20200329,NH,214,4524,285,,33,,,,,,B,3/28/2020 09:00,2020-03-28T09:00:00Z,03/28 05:00,2,33,2020-03-28T09:00:00Z,,,,,,,,,,,,,,,,,,,33,27,868,5023,4738,895,4738,0,3,8ddc93213c15a164baf785601bcb2079c0a31a7e,0,0,0,0,0,
20200328,NH,187,3656,296,,30,,,,,,B,3/27/2020 09:00,2020-03-27T09:00:00Z,03/27 05:00,2,30,2020-03-27T09:00:00Z,,,,,,,,,,,,,,,,,,,33,29,261,4139,3843,290,3843,1,5,107efe7b1cb05385371981e6d9cf91e2c2b99b4e,0,0,0,0,0,
20200327,NH,158,3395,592,,25,,,,,,B,3/26/2020 09:00,2020-03-26T09:00:00Z,03/26 05:00,1,25,2020-03-26T09:00:00Z,,,,,,,,,,,,,,,,,,,33,21,394,4145,3553,415,3553,0,6,851a555d432fa99a1f7a28088f277ba00d792c49,0,0,0,0,0,
20200326,NH,137,3001,712,,19,,,,,,B,3/25/2020 09:00,2020-03-25T09:00:00Z,03/25 05:00,1,19,2020-03-25T09:00:00Z,,,,,,,,,,,,,,,,,,,33,29,645,3850,3138,674,3138,0,6,e5c19cf26e456917dd13490fc4622b56e9a04d41,0,0,0,0,0,
20200325,NH,108,2356,804,,13,,,,,,B,3/25/2020 13:30,2020-03-25T13:30:00Z,03/25 09:30,1,13,2020-03-25T13:30:00Z,,,,,,,,,,,,,,,,,,,33,7,909,3268,2464,916,2464,0,2,17e7916b4fe8abb93868cd0d7631d9d8a63af939,0,0,0,0,0,
20200324,NH,101,1447,869,,11,,,,,,B,3/23/2020 09:00,2020-03-23T09:00:00Z,03/23 05:00,1,11,2020-03-23T09:00:00Z,,,,,,,,,,,,,,,,,,,33,23,73,2417,1548,96,1548,1,11,956bc4b54003f135ec1c4a16e7c0283e72dcdc71,0,0,0,0,0,
20200323,NH,78,1374,889,,,,,,,,B,3/22/2020 09:00,2020-03-22T09:00:00Z,03/22 05:00,,,2020-03-22T09:00:00Z,,,,,,,,,,,,,,,,,,,33,13,186,2341,1452,199,1452,0,0,2c8380c0770bfeefa23f86c7c3e697703214cd34,0,0,0,0,0,
20200322,NH,65,1188,959,,,,,,,,,3/21/2020 09:00,2020-03-21T09:00:00Z,03/21 05:00,,,2020-03-21T09:00:00Z,,,,,,,,,,,,,,,,,,,33,10,215,2212,1253,225,1253,0,0,d1ae3c0593fe2c9c25b5989f1fde1b2bae72b754,0,0,0,0,0,
20200321,NH,55,973,942,,,,,,,,,3/20/2020 09:00,2020-03-20T09:00:00Z,03/20 05:00,,,2020-03-20T09:00:00Z,,,,,,,,,,,,,,,,,,,33,11,228,1970,1028,239,1028,0,0,8efaf8222226f226ac3ca828760b1bd381827fae,0,0,0,0,0,
20200320,NH,44,745,631,,,,,,,,,3/19/2020 09:00,2020-03-19T09:00:00Z,03/19 05:00,,,2020-03-19T09:00:00Z,,,,,,,,,,,,,,,,,,,33,5,124,1420,789,129,789,0,0,c8a5d609d09560c6ba696b6a14442b262b3d06e3,0,0,0,0,0,
20200319,NH,39,621,231,,,,,,,,,3/18/2020 09:00,2020-03-18T09:00:00Z,03/18 05:00,,,2020-03-18T09:00:00Z,,,,,,,,,,,,,,,,,,,33,13,108,891,660,121,660,0,0,9ebe8390ba9bbf4bbc10969846897e624e600688,0,0,0,0,0,
20200318,NH,26,513,208,,,,,,,,,3/17/2020 09:00,2020-03-17T09:00:00Z,03/17 05:00,,,2020-03-17T09:00:00Z,,,,,,,,,,,,,,,,,,,33,9,158,747,539,167,539,0,0,19ddef86eecc5a11cf92c04273cfc290f46322d7,0,0,0,0,0,
20200317,NH,17,355,195,,,,,,,,,3/16/2020 09:00,2020-03-16T09:00:00Z,03/16 05:00,,,2020-03-16T09:00:00Z,,,,,,,,,,,,,,,,,,,33,4,84,567,372,88,372,0,0,8849170fdc1d2f2d82c6f6ef5d22dc4930444e92,0,0,0,0,0,
20200316,NH,13,271,95,,,,,,,,,3/16/2020 15:12,2020-03-16T15:12:00Z,03/16 11:12,,,2020-03-16T15:12:00Z,,,,,,,,,,,,,,,,,,,33,0,0,379,284,0,284,0,0,1b43af21b3871746a6adda81a597050fec9b12bc,0,0,0,0,0,
20200315,NH,13,271,95,,,,,,,,,3/15/2020 09:00,2020-03-15T09:00:00Z,03/15 05:00,,,2020-03-15T09:00:00Z,,,,,,,,,,,,,,,,,,,33,6,59,379,284,65,284,0,0,1c1007edc6c97c95dbb5ed24979fb874d6fb66d9,0,0,0,0,0,
20200314,NH,7,212,31,,,,,,,,,3/14/2020 09:00,2020-03-14T09:00:00Z,03/14 05:00,,,2020-03-14T09:00:00Z,,,,,,,,,,,,,,,,,,,33,1,118,250,219,119,219,0,0,8c9d15c44f57f2770a25723ab23dfbf0036d76a2,0,0,0,0,0,
20200313,NH,6,94,21,,,,,,,,,3/12/2020 09:00,2020-03-12T09:00:00Z,03/12 05:00,,,2020-03-12T09:00:00Z,,,,,,,,,,,,,,,,,,,33,0,0,121,100,0,100,0,0,8d4e06d88f3cf5a59184c4140fbfb66e2004f90b,0,0,0,0,0,
20200312,NH,6,94,21,,,,,,,,,3/12/2020 09:00,2020-03-12T09:00:00Z,03/12 05:00,,,2020-03-12T09:00:00Z,,,,,,,,,,,,,,,,,,,33,2,56,121,100,58,100,0,0,56da11d8d3c2c15309f5edd9ca95471489cfa172,0,0,0,0,0,
20200311,NH,4,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,47,42,0,42,0,0,bc0f60d1eee1dbdcc4fa294d7356db4f2ece64f1,0,0,0,0,0,
20200310,NH,4,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,47,42,0,42,0,0,467e537b13f163d5a307b6863aac54c25001eab2,0,0,0,0,0,
20200309,NH,4,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,47,42,0,42,0,0,a5b81b7912460650e40379dd0c64cd6bd50a798f,0,0,0,0,0,
20200308,NH,4,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,18,47,42,20,42,0,0,302daa601306d8ac5e5a19025b72aa67bd84b5c6,0,0,0,0,0,
20200307,NH,2,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,25,22,0,22,0,0,17e59b4dd146c52b7fb1d3f25e0e6afc94dae425,0,0,0,0,0,
20200306,NH,2,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,4,25,22,4,22,0,0,e64af86dd4035b5ce8c9b17a305c989992d04fe3,0,0,0,0,0,
20200305,NH,2,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,6,22,18,6,18,0,0,67179c85336c8f91295a10e161747095b7738e53,0,0,0,0,0,
20200304,NH,2,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,19,12,0,12,0,0,3660c361e0f0c3596b9af82d4ccbe63e2be9eb2c,0,0,0,0,0,
