date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200901,AZ,202342,1734,1006648,,totalTestsViral,1774187,729,21405,253,,150,,30841,9/1/2020 00:00,2020-09-01T00:00:00Z,08/31 20:00,5044,21405,2020-09-01T00:00:00Z,1774187,,,200608,4777,267,,1207256,267953,,,,,,,,,,04,507,4054,1208990,20022,1208990,,15,0,a548aa17ff0489e4ea8a57c06e9e88b7adebe083,0,0,0,0,0,
20200831,AZ,201835,1731,1002594,,totalTestsViral,1754165,768,21405,256,,152,,30682,8/31/2020 00:00,2020-08-31T00:00:00Z,08/30 20:00,5029,21405,2020-08-31T00:00:00Z,1754165,,,200104,4762,267,,1202698,267557,,,,,,,,,,04,174,4814,1204429,4377,1204429,,-1,-16,38fc3483dd2efbdbf8b50987440613de0a2d5bd9,0,0,0,0,0,
20200830,AZ,201661,1713,997780,,totalTestsViral,1749788,757,21421,263,,161,,30539,8/30/2020 00:00,2020-08-30T00:00:00Z,08/29 20:00,5030,21421,2020-08-30T00:00:00Z,1749788,,,199948,4762,268,,1197728,266656,,,,,,,,,,04,374,6691,1199441,6351,1199441,,23,-12,ead23e884fa544d0a33fdba0c1605cfd410ef74a,0,0,0,0,0,
20200829,AZ,201287,1708,991089,,totalTestsViral,1743437,812,21433,262,,164,,30331,8/29/2020 00:00,2020-08-29T00:00:00Z,08/28 20:00,5007,21433,2020-08-29T00:00:00Z,1743437,,,199579,4738,269,,1190668,265542,,,,,,,,,,04,629,7670,1192376,14000,1192376,,29,5,68e3feb0a707e4b08c5b0872078bc7fb3c62a556,0,0,0,0,0,
20200828,AZ,200658,1680,983419,,totalTestsViral,1729437,809,21428,272,,160,,30123,8/28/2020 00:00,2020-08-28T00:00:00Z,08/27 20:00,4978,21428,2020-08-28T00:00:00Z,1729437,,,198978,4709,269,,1182397,264598,,,,,,,,,,04,519,8630,1184077,14666,1184077,,49,2,194690233bcc346484e1c00a6b6171b88904c9c5,0,0,0,0,0,
20200827,AZ,200139,1635,974789,,totalTestsViral,1714771,895,21426,311,,176,,29939,8/27/2020 00:00,2020-08-27T00:00:00Z,08/26 20:00,4929,21426,2020-08-27T00:00:00Z,1714771,,,198504,4673,256,,1173293,262982,,,,,,,,,,04,680,7338,1174928,20913,1174928,,33,50,cfb37b739169a5c48a938c8322b350b4675e2647,0,0,0,0,0,
20200826,AZ,199459,1615,967451,,totalTestsViral,1693858,967,21376,305,,180,,29734,8/26/2020 00:00,2020-08-26T00:00:00Z,08/25 20:00,4896,21376,2020-08-26T00:00:00Z,1693858,,,197844,4640,256,,1165295,261865,,,,,,,,,,04,186,4520,1166910,17290,1166910,,104,11,89d677b48c7eb451b5054840fcac6a62cddfb7d7,0,0,0,0,0,
20200825,AZ,199273,1602,962931,,totalTestsViral,1676568,999,21365,319,,168,,29526,8/25/2020 00:00,2020-08-25T00:00:00Z,08/24 20:00,4792,21365,2020-08-25T00:00:00Z,1676568,,,197671,4535,257,,1160602,261217,,,,,,,,,,04,859,4123,1162204,18055,1162204,,21,146,fba77e0dd7419a7d97391522c8ffdecc7bbde71f,0,0,0,0,0,
20200824,AZ,198414,1593,958808,,totalTestsViral,1658513,908,21219,345,,176,,29341,8/24/2020 00:00,2020-08-24T00:00:00Z,08/23 20:00,4771,21219,2020-08-24T00:00:00Z,1658513,,,196821,4514,257,,1155629,260739,,,,,,,,,,04,311,6042,1157222,6234,1157222,,0,-22,200e8003a11e379e7ec8467d5f062d1a7a47cc4d,0,0,0,0,0,
20200823,AZ,198103,1582,952766,,totalTestsViral,1652279,969,21241,329,,191,,29147,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,4771,21241,2020-08-23T00:00:00Z,1652279,,,196521,4515,256,,1149287,259529,,,,,,,,,,04,208,6527,1150869,7824,1150869,,15,-30,ee8b9a11b10c9f10645bd4c0d1b88957d82e4c11,0,0,0,0,0,
20200822,AZ,197895,1577,946239,,totalTestsViral,1644455,1046,21271,363,,209,,28932,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,4756,21271,2020-08-22T00:00:00Z,1644455,,,196318,4500,256,,1142557,258197,,,,,,,,,,04,996,15150,1144134,15936,1144134,,68,61,f20e1cfb66973b97e91cad65304badfd9937f8e3,0,0,0,0,0,
20200821,AZ,196899,1568,931089,,totalTestsViral,1628519,1068,21210,365,,234,,28731,8/21/2020 00:00,2020-08-21T00:00:00Z,08/20 20:00,4688,21210,2020-08-21T00:00:00Z,1628519,,,195331,4433,255,,1126420,257196,,,,,,,,,,04,619,8926,1127988,14610,1127988,,4,67,5f083002dd476fa727f6ed3b94b9a94d83ddfef6,0,0,0,0,0,
20200820,AZ,196280,1546,922163,,totalTestsViral,1613909,1070,21143,388,,233,,28471,8/20/2020 00:00,2020-08-20T00:00:00Z,08/19 20:00,4684,21143,2020-08-20T00:00:00Z,1613909,,,194734,4429,255,,1116897,255456,,,,,,,,,,04,723,6481,1118443,17491,1118443,,50,123,0be1107c097bfbf5e69b8eb096c44fbc9ad30023,0,0,0,0,0,
20200819,AZ,195557,1515,915682,,totalTestsViral,1596418,1160,21020,414,,250,,28233,8/19/2020 00:00,2020-08-19T00:00:00Z,08/18 20:00,4634,21020,2020-08-19T00:00:00Z,1596418,,,194042,4378,256,,1109724,254062,,,,,,,,,,04,637,6605,1111239,17636,1111239,,105,142,6e505fe8c1d428ec62d0229e09f5bb7fa6ec12ba,0,0,0,0,0,
20200818,AZ,194920,1504,909077,,totalTestsViral,1578782,1167,20878,427,,260,,28027,8/18/2020 00:00,2020-08-18T00:00:00Z,08/17 20:00,4529,20878,2020-08-18T00:00:00Z,1578782,,,193416,4273,256,,1102493,253264,,,,,,,,,,04,915,4694,1103997,17732,1103997,,23,122,0c5dd549ec0ad6797d98a3648b89c633b5832ca8,0,0,0,0,0,
20200817,AZ,194005,1491,904383,,totalTestsViral,1561050,1182,20756,430,,266,,27800,8/17/2020 00:00,2020-08-17T00:00:00Z,08/16 20:00,4506,20756,2020-08-17T00:00:00Z,1561050,,,192514,4252,254,,1096897,252860,,,,,,,,,,04,468,5946,1098388,7165,1098388,,0,1,355d64cb3b9e3f1dc2c83ee42304e5f07175b1b1,0,0,0,0,0,
20200816,AZ,193537,1475,898437,,totalTestsViral,1553885,1208,20755,417,,267,,27582,8/16/2020 00:00,2020-08-16T00:00:00Z,08/15 20:00,4506,20755,2020-08-16T00:00:00Z,1553885,,,192062,4252,254,,1090499,251782,,,,,,,,,,04,883,13900,1091974,9554,1091974,,14,-40,6f1fe22239dc49bffa0fab8cde64c47b50a7a685,0,0,0,0,0,
20200815,AZ,192654,1443,884537,,totalTestsViral,1544331,1282,20795,442,,284,,27339,8/15/2020 00:00,2020-08-15T00:00:00Z,08/14 20:00,4492,20795,2020-08-15T00:00:00Z,1544331,,,191211,4238,254,,1075748,250030,,,,,,,,,,04,933,8683,1077191,16372,1077191,,69,280,dfdf0f2445b9a7a189418cc0229c062df9912d21,0,0,0,0,0,
20200814,AZ,191721,1429,875854,,totalTestsViral,1527959,1359,20515,473,,324,,27029,8/14/2020 00:00,2020-08-14T00:00:00Z,08/13 20:00,4423,20515,2020-08-14T00:00:00Z,1527959,,,190292,4169,254,,1066146,248666,,,,,,,,,,04,927,8470,1067575,14070,1067575,,40,12,fef0aeb56f9989560bd808d4cfae495dc302d4a0,0,0,0,0,0,
20200813,AZ,190794,1408,867384,,totalTestsViral,1513889,1411,20503,497,,334,,26736,8/13/2020 00:00,2020-08-13T00:00:00Z,08/12 20:00,4383,20503,2020-08-13T00:00:00Z,1513889,,,189386,4130,253,,1056770,246800,,,,,,,,,,04,1351,12599,1058178,17477,1058178,,36,682,d5e4e092116fe1d5b98ca9aeb64118869fc0038a,0,0,0,0,0,
20200812,AZ,189443,1390,854785,,totalTestsViral,1496412,1469,19821,519,,328,,26418,8/12/2020 00:00,2020-08-12T00:00:00Z,08/11 20:00,4347,19821,2020-08-12T00:00:00Z,1496412,,,188053,4095,252,,1042838,241948,,,,,,,,,,04,706,6247,1044228,17963,1044228,,148,529,51293b77a979608432baa2756d4ccafb1b874d51,0,0,0,0,0,
20200811,AZ,188737,1375,848538,,totalTestsViral,1478449,1574,19292,510,,346,,26102,8/11/2020 00:00,2020-08-11T00:00:00Z,08/10 20:00,4199,19292,2020-08-11T00:00:00Z,1478449,,,187362,3951,248,,1035900,241052,,,,,,,,,,04,1214,7830,1037275,18163,1037275,,45,15,bee5c77ac4c00a9e5d50b11f3276a968f1c04c1a,0,0,0,0,0,
20200810,AZ,187523,1343,840708,,totalTestsViral,1460286,1575,19277,506,,366,,25848,8/10/2020 00:00,2020-08-10T00:00:00Z,08/09 20:00,4154,19277,2020-08-10T00:00:00Z,1460286,,,186180,3922,232,,1026888,240582,,,,,,,,,,04,600,5068,1028231,7764,1028231,,4,9,81a66c5a9a0fd4dac7d19d74869a6cca0205ad05,0,0,0,0,0,
20200809,AZ,186923,1330,835640,,totalTestsViral,1452522,1626,19268,514,,374,,25527,8/9/2020 00:00,2020-08-09T00:00:00Z,08/08 20:00,4150,19268,2020-08-09T00:00:00Z,1452522,,,185593,3918,232,,1021233,239427,,,,,,,,,,04,816,5226,1022563,9320,1022563,,13,24,bda9ad4293f9b7ea009830899a86a6716fbe26be,0,0,0,0,0,
20200808,AZ,186107,1302,830414,,totalTestsViral,1443202,1659,19244,539,,400,,25163,8/8/2020 00:00,2020-08-08T00:00:00Z,08/07 20:00,4137,19244,2020-08-08T00:00:00Z,1443202,,,184804,3905,232,,1015218,237810,,,,,,,,,,04,1054,10622,1016521,14424,1016521,,56,3,39a007e94f88c7bf02b3661fea1625c7f0e9edc5,0,0,0,0,0,
20200807,AZ,185053,1262,819792,,totalTestsViral,1428778,1772,19241,565,,411,,24815,8/7/2020 00:00,2020-08-07T00:00:00Z,08/06 20:00,4081,19241,2020-08-07T00:00:00Z,1428778,,,183791,3860,221,,1003583,236405,,,,,,,,,,04,1406,7575,1004845,14691,1004845,,79,5173,c0d8c181db43083b2a83113353a22b7272442162,0,0,0,0,0,
20200806,AZ,183647,1239,812217,,totalTestsViral,1414087,1879,14068,593,,427,,24531,8/6/2020 00:00,2020-08-06T00:00:00Z,08/05 20:00,4002,14068,2020-08-06T00:00:00Z,1414087,,,182408,3786,216,,994625,235088,,,,,,,,,,04,1444,8878,995864,16491,995864,,70,509,5d361177e8f345c02b381f7dd27b20a57897555c,0,0,0,0,0,
20200805,AZ,182203,1210,803339,,totalTestsViral,1397596,1945,13559,618,,455,,24222,8/5/2020 00:00,2020-08-05T00:00:00Z,08/04 20:00,3932,13559,2020-08-05T00:00:00Z,1397596,,,180993,3717,215,,984332,233685,,,,,,,,,,04,1698,12600,985542,15857,985542,,87,265,7bb1ccbb508422e35b622f67428181a33209fa64,0,0,0,0,0,
20200804,AZ,180505,813,790739,,totalTestsViral,1381739,2024,13294,638,,474,,23944,8/4/2020 00:00,2020-08-04T00:00:00Z,08/03 20:00,3845,13294,2020-08-04T00:00:00Z,1381739,,,137710,2431,152,,971244,232219,,,,,,,,,,04,1008,5818,971244,17483,971244,,66,1894,de013bf206e6654167ee1fcdda736deedd987476,0,0,0,0,0,
20200803,AZ,179497,813,784921,,totalTestsViral,1364256,2017,11400,628,,461,,23702,8/3/2020 00:00,2020-08-03T00:00:00Z,08/02 20:00,3779,11400,2020-08-03T00:00:00Z,1364256,,,137710,2431,152,,964418,231917,,,,,,,,,,04,1030,6960,964418,6711,964418,,14,29,6890a2cd80e2b5134d3e4a2c5dc35de8a1f5d9fd,0,0,0,0,0,
20200802,AZ,178467,813,777961,,totalTestsViral,1357545,2147,11371,685,,474,,23413,8/2/2020 00:00,2020-08-02T00:00:00Z,08/01 20:00,3765,11371,2020-08-02T00:00:00Z,1357545,,,137710,2431,152,,956428,230790,,,,,,,,,,04,1465,6313,956428,11765,956428,,18,25,e729bf21853a2ba0ecf6c247d63debd2ce81549c,0,0,0,0,0,
20200801,AZ,177002,813,771648,,totalTestsViral,1345780,2226,11346,710,,490,,23064,8/1/2020 00:00,2020-08-01T00:00:00Z,07/31 20:00,3747,11346,2020-08-01T00:00:00Z,1345780,,,137710,2431,152,,948650,229328,,,,,,,,,,04,2992,11915,948650,16944,948650,,53,86,c9354cdfa633af45b186c970a54a4990c37a6ded,0,0,0,0,0,
20200731,AZ,174010,813,759733,,totalTestsViral,1328836,2302,11260,719,,505,,22714,7/31/2020 00:00,2020-07-31T00:00:00Z,07/30 20:00,3694,11260,2020-07-31T00:00:00Z,1328836,,,137710,2431,152,,933743,227897,,,,,,,,,,04,3212,17265,933743,15666,933743,,68,88,90a6db94d4fdfff8b0dd47edd80edbd920b6eb2c,0,0,0,0,0,
20200730,AZ,170798,813,742468,,totalTestsViral,1313170,2348,11172,758,,531,,22358,7/30/2020 00:00,2020-07-30T00:00:00Z,07/29 20:00,3626,11172,2020-07-30T00:00:00Z,1313170,,,137710,2431,152,,913266,226306,,,,,,,,,,04,2525,9312,913266,16351,913266,,172,1112,0b4871891a9975ff39d6f48b702e94ca0f3e06a0,0,0,0,0,0,
20200729,AZ,168273,813,733156,,totalTestsViral,1296819,2424,10060,800,,561,,21994,7/29/2020 00:00,2020-07-29T00:00:00Z,07/28 20:00,3454,10060,2020-07-29T00:00:00Z,1296819,,,137710,2431,152,,901429,224276,,,,,,,,,,04,2339,8159,901429,17261,901429,,46,666,0f5f0f54bec450768bcf366fff37e2432a056880,0,0,0,0,0,
20200728,AZ,165934,813,724997,,totalTestsViral,1279558,2564,9394,814,,574,,21626,7/28/2020 00:00,2020-07-28T00:00:00Z,07/27 20:00,3408,9394,2020-07-28T00:00:00Z,1279558,,,137710,2431,152,,890931,221894,,,,,,,,,,04,2107,10491,890931,19111,890931,,104,1643,d46e1a413764b998679e3d4de71f66aaf0f59c5a,0,0,0,0,0,
20200727,AZ,163827,813,714506,,totalTestsViral,1260447,2626,7751,820,,567,,21321,7/27/2020 00:00,2020-07-27T00:00:00Z,07/26 20:00,3304,7751,2020-07-27T00:00:00Z,1260447,,,137710,2431,152,,878333,221349,,,,,,,,,,04,1813,9417,878333,7668,878333,,-1,45,a146d8466172b9fc329b67923bb087e5c25a392a,0,0,0,0,0,
20200726,AZ,162014,813,705089,,totalTestsViral,1252779,2650,7706,837,,581,,20978,7/26/2020 00:00,2020-07-26T00:00:00Z,07/25 20:00,3305,7706,2020-07-26T00:00:00Z,1252779,,,137710,2431,152,,867103,220444,,,,,,,,,,04,1973,7521,867103,11726,867103,,19,79,fe83eecb12b061b4bdac96629162cd13d2cab5d9,0,0,0,0,0,
20200725,AZ,160041,813,697568,,totalTestsViral,1241053,2758,7627,842,,594,,20566,7/25/2020 00:00,2020-07-25T00:00:00Z,07/24 20:00,3286,7627,2020-07-25T00:00:00Z,1241053,,,137710,2431,152,,857609,218559,,,,,,,,,,04,3740,17052,857609,16169,857609,,144,166,c4fd40d6c61d8dd1684687fc944f759df6f46a68,0,0,0,0,0,
20200724,AZ,156301,813,680516,,totalTestsViral,1224884,2844,7461,837,,575,,20171,7/24/2020 00:00,2020-07-24T00:00:00Z,07/23 20:00,3142,7461,2020-07-24T00:00:00Z,1224884,,,137710,2431,152,,836817,217015,,,,,,,,,,04,3357,10747,836817,16189,836817,,79,225,5e347bba0a758e7e2e3f427f3ee05a74335620f7,0,0,0,0,0,
20200723,AZ,152944,813,669769,,totalTestsViral,1208695,2966,7236,851,,617,,19737,7/23/2020 00:00,2020-07-23T00:00:00Z,07/22 20:00,3063,7236,2020-07-23T00:00:00Z,1208695,,,137710,2431,152,,822713,215211,,,,,,,,,,04,2335,6397,822713,18413,822713,,89,189,67a37c01101bbbffd25deb7875987260f3086de8,0,0,0,0,0,
20200722,AZ,150609,813,663372,,totalTestsViral,1190282,3094,7047,870,,609,,19293,7/22/2020 00:00,2020-07-22T00:00:00Z,07/21 20:00,2974,7047,2020-07-22T00:00:00Z,1190282,,,137710,2431,152,,813981,213144,,,,,,,,,,04,1926,4389,813981,18935,813981,,56,153,e5c1a021e2c7f682442bfd322c649dfee808258a,0,0,0,0,0,
20200721,AZ,148683,813,658983,,totalTestsViral,1171347,3041,6894,865,,608,,18863,7/21/2020 00:00,2020-07-21T00:00:00Z,07/20 20:00,2918,6894,2020-07-21T00:00:00Z,1171347,,,137710,2431,152,,807666,211454,,,,,,,,,,04,3500,10643,807666,18865,807666,,134,196,7b8e3faa9aa5ed25f5849d816fff31fc253e2823,0,0,0,0,0,
20200720,AZ,145183,813,648340,,totalTestsViral,1152482,3084,6698,886,,622,,18518,7/20/2020 00:00,2020-07-20T00:00:00Z,07/19 20:00,2784,6698,2020-07-20T00:00:00Z,1152482,,,137710,2431,152,,793523,210464,,,,,,,,,,04,1559,5985,793523,7363,793523,,23,66,a31281c8cbe3451a44cee40e3222a703966f43da,0,0,0,0,0,
20200719,AZ,143624,813,642355,,totalTestsViral,1145119,3136,6632,894,,622,,18149,7/19/2020 00:00,2020-07-19T00:00:00Z,07/18 20:00,2761,6632,2020-07-19T00:00:00Z,1145119,,,137710,2431,152,,785979,209531,,,,,,,,,,04,2359,11629,785979,12791,785979,,31,65,b69f47efd9e67247e82afac67b3b3497ec72b5cf,0,0,0,0,0,
20200718,AZ,141265,813,630726,,totalTestsViral,1132328,3238,6567,894,,657,,17661,7/18/2020 00:00,2020-07-18T00:00:00Z,07/17 20:00,2730,6567,2020-07-18T00:00:00Z,1132328,,,137710,2431,152,,771991,206872,,,,,,,,,,04,2742,4281,771991,21913,771991,,147,165,c02947443a3692af13721db0f723f02aaef4d190,0,0,0,0,0,
20200717,AZ,138523,813,626445,,totalTestsViral,1110415,3466,6402,944,,687,,17184,7/17/2020 00:00,2020-07-17T00:00:00Z,07/16 20:00,2583,6402,2020-07-17T00:00:00Z,1110415,,,137710,2431,152,,764155,205682,,,,,,,,,,04,3910,11792,764968,20774,764968,,91,106,65c53d7c588d6a1f53870c6dec48149ae40239a6,0,0,0,0,0,
20200716,AZ,134613,775,614653,,totalTestsViral,1089641,3454,6296,918,,657,,16684,7/16/2020 00:00,2020-07-16T00:00:00Z,07/15 20:00,2492,6296,2020-07-16T00:00:00Z,1089641,,,133838,2353,139,,748491,203318,,,,,,,,,,04,3259,10045,749266,23346,749266,,58,193,d23cb53595c40f591577c88b7733ab101e866d0a,0,0,0,0,0,
20200715,AZ,131354,778,604608,,totalTestsViral,1066295,3493,6103,929,,671,,16155,7/15/2020 00:00,2020-07-15T00:00:00Z,07/14 20:00,2434,6103,2020-07-15T00:00:00Z,1066295,,,130576,2295,139,,735184,201004,,,,,,,,,,04,3257,10762,735962,24177,735962,,97,161,b67c436d732c95c13f8247580217fc908347a39d,0,0,0,0,0,
20200714,AZ,128097,752,593846,,totalTestsViral,1042118,3517,5942,970,,674,,15678,7/14/2020 00:00,2020-07-14T00:00:00Z,07/13 20:00,2337,5942,2020-07-14T00:00:00Z,1042118,,,127345,2208,129,,721191,199450,,,,,,,,,,04,4273,15244,721943,22248,721943,,92,103,2f6cc1630ec723ce38b5df4997210d939f24893f,0,0,0,0,0,
20200713,AZ,123824,723,578602,,totalTestsViral,1019870,3373,5839,936,,671,,15254,7/13/2020 00:00,2020-07-13T00:00:00Z,07/12 20:00,2245,5839,2020-07-13T00:00:00Z,1019870,,,123101,2122,123,,701703,198291,,,,,,,,,,04,1357,4897,702426,8500,702426,,8,44,323eceb544906bc70319ca9bd2191bb4eecde889,0,0,0,0,0,
20200712,AZ,122467,709,573705,,totalTestsViral,1011370,3432,5795,922,,631,,14829,7/12/2020 00:00,2020-07-12T00:00:00Z,07/11 20:00,2237,5795,2020-07-12T00:00:00Z,1011370,,,121758,2114,123,,695463,197017,,,,,,,,,,04,2537,9645,696172,12589,696172,,86,45,17882564c43a7b29cb6ceb536b677e226e2c3388,0,0,0,0,0,
20200711,AZ,119930,697,564060,,totalTestsViral,998781,3485,5750,899,,620,,14394,7/11/2020 00:00,2020-07-11T00:00:00Z,07/10 20:00,2151,5750,2020-07-11T00:00:00Z,998781,,,119233,2030,121,,683293,194948,,,,,,,,,,04,3038,11741,683990,23522,683990,,69,91,4b0f190af5089914d540cd1ab8e720aed179d7dd,0,0,0,0,0,
20200710,AZ,116892,683,552319,,totalTestsViral,975259,3432,5659,876,,615,,13853,7/10/2020 00:00,2020-07-10T00:00:00Z,07/09 20:00,2082,5659,2020-07-10T00:00:00Z,975259,,,116209,1961,121,,668528,191767,,,,,,,,,,04,4221,11929,669211,25796,669211,,44,133,cd473d43d38af7b07ac0dba66aded7550d2cc49d,0,0,0,0,0,
20200709,AZ,112671,643,540390,,totalTestsViral,949463,3437,5526,861,,575,,13341,7/9/2020 00:00,2020-07-09T00:00:00Z,07/08 20:00,2038,5526,2020-07-09T00:00:00Z,949463,,,112028,1917,121,,652418,188864,,,,,,,,,,04,4057,7934,653061,24826,653061,,75,139,b52778cfc7db0b5eb4b4a24e286cb8d99f0287f5,0,0,0,0,0,
20200708,AZ,108614,583,532456,,totalTestsViral,924637,3421,5387,871,,570,,12803,7/8/2020 00:00,2020-07-08T00:00:00Z,07/07 20:00,1963,5387,2020-07-08T00:00:00Z,924637,,,108031,1842,121,,640487,186602,,,,,,,,,,04,3520,8753,641070,26150,641070,,36,115,3a00beb928598bf8adf4dd5c84a774affd31651c,0,0,0,0,0,
20200707,AZ,105094,522,523703,,totalTestsViral,898487,3356,5272,869,,544,,12260,7/7/2020 00:00,2020-07-07T00:00:00Z,07/06 20:00,1927,5272,2020-07-07T00:00:00Z,898487,,,104572,1807,120,,628275,183595,,,,,,,,,,04,3653,7303,628797,25193,628797,,117,84,289dcf6c11ec89e0725fa001321c52759a51c81b,0,0,0,0,0,
20200706,AZ,101441,498,516400,,totalTestsViral,873294,3212,5188,839,,533,,11836,7/6/2020 00:00,2020-07-06T00:00:00Z,07/05 20:00,1810,5188,2020-07-06T00:00:00Z,873294,,,100943,1695,115,,617343,183109,,,,,,,,,,04,3352,10127,617841,8494,617841,,1,27,a9568d0691a93a4efeb96af40f3691b295dbb175,0,0,0,0,0,
20200705,AZ,98089,478,506273,,totalTestsViral,864800,3182,5161,821,,531,,11361,7/5/2020 00:00,2020-07-05T00:00:00Z,07/04 20:00,1809,5161,2020-07-05T00:00:00Z,864800,,,97611,1694,115,,603884,182115,,,,,,,,,,04,3536,11318,604362,8073,604362,,4,93,060c7fc3c3efaa9471fba223c144a6be109d1a2e,0,0,0,0,0,
20200704,AZ,94553,468,494955,,totalTestsViral,856727,3113,5068,796,,413,,10903,7/4/2020 00:00,2020-07-04T00:00:00Z,07/03 20:00,1805,5068,2020-07-04T00:00:00Z,856727,,,94085,1690,115,,589040,180250,,,,,,,,,,04,2695,8432,589508,17463,589508,,17,50,a2d542076efb73b03cdb18e21e4e79b70a166b5e,0,0,0,0,0,
20200703,AZ,91858,462,486523,,totalTestsViral,839264,3013,5018,741,,489,,10478,7/3/2020 00:00,2020-07-03T00:00:00Z,07/02 20:00,1788,5018,2020-07-03T00:00:00Z,839264,,,91396,1673,115,,577919,177849,,,,,,,,,,04,4433,13109,578381,26589,578381,,31,102,bb2227c70b29e3467b22407c22ed8694154f7666,0,0,0,0,0,
20200702,AZ,87425,455,473414,,totalTestsViral,812675,2938,4916,723,,488,,10137,7/2/2020 00:00,2020-07-02T00:00:00Z,07/01 20:00,1757,4916,2020-07-02T00:00:00Z,812675,,,86970,1642,115,,560384,175112,,,,,,,,,,04,3333,7910,560839,26174,560839,,37,79,e03fff58bde9c57102dd48b58876c347cecc9746,0,0,0,0,0,
20200701,AZ,84092,447,465504,,totalTestsViral,786501,2876,4837,675,,466,,9715,7/1/2020 00:00,2020-07-01T00:00:00Z,06/30 20:00,1720,4837,2020-07-01T00:00:00Z,786501,,,83645,1607,113,,549149,172836,,,,,,,,,,04,4877,12363,549596,26669,549596,,88,101,8dce6e853832c0ad5423d10556e6b097a735841c,0,0,0,0,0,
20200630,AZ,79215,434,453141,,totalTestsViral,759832,2793,4736,683,,455,,9411,6/30/2020 00:00,2020-06-30T00:00:00Z,06/29 20:00,1632,4736,2020-06-30T00:00:00Z,759832,,,78781,1529,103,,531922,169911,,,,,,,,,,04,4682,16251,532356,26633,532356,,44,102,551c44b26e668363f366723a4dbf727ca1143bce,0,0,0,0,0,
20200629,AZ,74533,414,436890,,totalTestsViral,733199,2721,4634,679,,465,,9179,6/29/2020 00:00,2020-06-29T00:00:00Z,06/28 20:00,1588,4634,2020-06-29T00:00:00Z,733199,,,74119,1488,100,,511009,166748,,,,,,,,,,04,625,902,511423,9565,511423,,0,17,83b3f14ab566c29c2de6ea1b1eb312d0899e6992,0,0,0,0,0,
20200628,AZ,73908,411,435988,,totalTestsViral,723634,2691,4617,666,,475,,8926,6/28/2020 00:00,2020-06-28T00:00:00Z,06/27 20:00,1588,4617,2020-06-28T00:00:00Z,723634,,,73497,1488,100,,509485,164333,,,,,,,,,,04,3857,11292,509896,13808,509896,,9,22,1b1c691e50a7e2e94e5fcee113eb643c2e9f1943,0,0,0,0,0,
20200627,AZ,70051,410,424696,,totalTestsViral,709826,2577,4595,657,,433,,8659,6/27/2020 00:00,2020-06-27T00:00:00Z,06/26 20:00,1579,4595,2020-06-27T00:00:00Z,709826,,,69641,1479,100,,494337,162440,,,,,,,,,,04,3503,11421,494747,23684,494747,,44,81,31352b6b271fc85e125f48f9eddc97d29fe3f929,0,0,0,0,0,
20200626,AZ,66548,493,413275,,totalTestsViral,686142,2110,4514,581,,312,,8389,6/26/2020 00:00,2020-06-26T00:00:00Z,06/25 20:00,1535,4514,2020-06-26T00:00:00Z,686142,,,66055,1435,100,,479330,157620,,,,,,,,,,04,3518,12109,479823,23669,479823,,45,108,0a7461a35ef0be9bf69c46c77f5e92c6b74c658e,0,0,0,0,0,
20200625,AZ,63030,396,401166,,totalTestsViral,662473,2453,4406,611,,415,,8139,6/25/2020 00:00,2020-06-25T00:00:00Z,06/24 20:00,1490,4406,2020-06-25T00:00:00Z,662473,,,62634,1393,97,,463800,155343,,,,,,,,,,04,3056,11952,464196,23698,464196,,27,93,c142428b4b2d6f4a2c9962d7f6694008701a5fd3,0,0,0,0,0,
20200624,AZ,59974,388,389214,,totalTestsViral,638775,2270,4313,581,,407,,7936,6/24/2020 00:00,2020-06-24T00:00:00Z,06/23 20:00,1463,4313,2020-06-24T00:00:00Z,638775,,,59586,1366,97,,448800,151006,,,,,,,,,,04,1795,6875,449188,23477,449188,,79,58,ef3a206c502aef030ec9473776c3fd6142e20ed5,0,0,0,0,0,
20200623,AZ,58179,380,382339,,totalTestsViral,615298,2136,4255,614,,386,,7746,6/23/2020 00:00,2020-06-23T00:00:00Z,06/22 20:00,1384,4255,2020-06-23T00:00:00Z,615298,,,57799,1291,93,,440138,149616,,,,,,,,,,04,3593,7135,440518,21964,440518,,42,0,433017e61a59f5700c2bb3865efff897f7ec07da,0,0,0,0,0,
