date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200908,CO,59674,4032,697567,,totalTestEncountersViral,1073979,218,7161,,,,,6093,9/8/2020 01:59,2020-09-08T01:59:00Z,09/07 21:59,1973,7161,2020-09-08T01:59:00Z,,,,55642,1623,350,1073979,753209,161277,11175,150102,,,,,,,,08,187,2735,757241,4373,757241,,0,19,f5b1c8d7d873c32ca5561564a1cdff1c0b6ca788,0,0,0,0,0,
20200907,CO,59487,4029,694832,,totalTestEncountersViral,1069606,237,7142,,,,,6074,9/7/2020 01:59,2020-09-07T01:59:00Z,09/06 21:59,1973,7142,2020-09-07T01:59:00Z,,,,55458,1623,350,1069606,750290,161106,11166,149940,,,,,,,,08,213,5645,754319,10049,754319,,1,4,ec4a8b1a1cabe38ff956d7053b484bc7f8e6f01f,0,0,0,0,0,
20200906,CO,59274,4018,689187,,totalTestEncountersViral,1059557,227,7138,,,,,6057,9/6/2020 01:59,2020-09-06T01:59:00Z,09/05 21:59,1972,7138,2020-09-06T01:59:00Z,,,,55256,1623,349,1059557,744443,160811,11137,149674,,,,,,,,08,285,5604,748461,8473,748461,,1,4,75b66cd00be02a7a992534cf62866b2c7721c3b9,0,0,0,0,0,
20200905,CO,58989,4009,683583,,totalTestEncountersViral,1051084,220,7134,,,,,6049,9/5/2020 01:59,2020-09-05T01:59:00Z,09/04 21:59,1971,7134,2020-09-05T01:59:00Z,,,,54980,1622,349,1051084,738563,160346,11117,149229,,,,,,,,08,334,6270,742572,10332,742572,,5,9,3887484c90b2d23caa39d8ca5d66aab6f3b5ecb3,0,0,0,0,0,
20200904,CO,58655,3946,677313,,totalTestEncountersViral,1040752,219,7125,,,,,6029,9/4/2020 01:59,2020-09-04T01:59:00Z,09/03 21:59,1966,7125,2020-09-04T01:59:00Z,,,,54709,1617,349,1040752,732022,159721,11076,148645,,,,,,,,08,368,6585,735968,10961,735968,,11,21,51aae7c26e47782016f1307b5816b6deb5376cd5,0,0,0,0,0,
20200903,CO,58287,3920,670728,,totalTestEncountersViral,1029791,211,7104,,,,,6011,9/3/2020 01:59,2020-09-03T01:59:00Z,09/02 21:59,1955,7104,2020-09-03T01:59:00Z,,,,54367,1606,349,1029791,725095,159091,11028,148063,,,,,,,,08,268,5689,729015,8294,729015,,3,14,5efab15622d202e0b8b6588d92236760a55b7960,0,0,0,0,0,
20200902,CO,58019,3910,665039,,totalTestEncountersViral,1021497,247,7090,,,,,5992,9/2/2020 01:59,2020-09-02T01:59:00Z,09/01 21:59,1952,7090,2020-09-02T01:59:00Z,,,,54109,1604,348,1021497,719148,158603,10998,147605,,,,,,,,08,244,4416,723058,6855,723058,,6,37,3549f69c39c0ef6b593f12c1a4d96e3aaa52ae88,0,0,0,0,0,
20200901,CO,57775,3897,660623,,totalTestEncountersViral,1014642,236,7053,,,,,5979,9/1/2020 01:59,2020-09-01T01:59:00Z,08/31 21:59,1946,7053,2020-09-01T01:59:00Z,,,,53878,1598,348,1014642,714501,158224,10966,147258,,,,,,,,08,351,3279,718398,4672,718398,,1,25,095d7c89ee70857871bd03a4009c895f3721fb61,0,0,0,0,0,
20200831,CO,57424,3845,657344,,totalTestEncountersViral,1009970,241,7028,,,,,5953,8/31/2020 01:59,2020-08-31T01:59:00Z,08/30 21:59,1945,7028,2020-08-31T01:59:00Z,,,,53579,1597,348,1009970,710923,157837,10932,146905,,,,,,,,08,201,4671,714768,7168,714768,,1,18,e9786fc60d2bc5212ed02168780506ec34e37c0c,0,0,0,0,0,
20200830,CO,57223,3829,652673,,totalTestEncountersViral,1002802,240,7010,,,,,5946,8/30/2020 01:59,2020-08-30T01:59:00Z,08/29 21:59,1944,7010,2020-08-30T01:59:00Z,,,,53394,1596,348,1002802,706067,157500,10910,146590,,,,,,,,08,182,4505,709896,7851,709896,,0,17,f5324b104a787f48e455e53882132fd2054fb466,0,0,0,0,0,
20200829,CO,57041,3832,648168,,totalTestEncountersViral,994951,239,6993,,,,,5933,8/29/2020 01:59,2020-08-29T01:59:00Z,08/28 21:59,1944,6993,2020-08-29T01:59:00Z,,,,53209,1596,348,994951,701377,157120,10882,146238,,,,,,,,08,268,5557,705209,9329,705209,,7,48,e6852a9b524ab6da0528a0aacb16ebd92b93dd6e,0,0,0,0,0,
20200828,CO,56773,3815,642611,,totalTestEncountersViral,985622,225,6945,,,,,5921,8/28/2020 01:59,2020-08-28T01:59:00Z,08/27 21:59,1937,6945,2020-08-28T01:59:00Z,,,,52958,1591,346,985622,695569,156499,10834,145665,,,,,,,,08,430,7643,699384,12632,699384,,6,17,c129147f9c04ff39b563200c49dfece16653573e,0,0,0,0,0,
20200827,CO,56343,3781,634968,,totalTestEncountersViral,972990,213,6928,,,,,5907,8/27/2020 01:59,2020-08-27T01:59:00Z,08/26 21:59,1931,6928,2020-08-27T01:59:00Z,,,,52562,1585,346,972990,687530,155517,10757,144760,,,,,,,,08,350,4858,691311,10236,691311,,4,26,46cb1aa5c87d53a57baf03b0b1ab54563e5ebe4e,0,0,0,0,0,
20200826,CO,55993,3765,630110,,totalTestEncountersViral,962754,253,6902,,,,,5881,8/26/2020 01:59,2020-08-26T01:59:00Z,08/25 21:59,1927,6902,2020-08-26T01:59:00Z,,,,52228,1581,346,962754,682339,154903,10697,144206,,,,,,,,08,193,3849,686103,7113,686103,,1,8,560d45c4ab9dba292f0937658cc70f0fed98504b,0,0,0,0,0,
20200825,CO,55800,3726,626261,,totalTestEncountersViral,955641,243,6894,,,,,5867,8/25/2020 01:59,2020-08-25T01:59:00Z,08/24 21:59,1926,6894,2020-08-25T01:59:00Z,,,,52074,1580,346,955641,678335,154497,10671,143826,,,,,,,,08,459,31404,682061,7996,682061,,7,49,9cc5fd9900f6ea672642daefd01d055c560a2e13,0,0,0,0,0,
20200824,CO,55341,3665,594857,,totalTestEncountersViral,947645,243,6845,,,,,5841,8/24/2020 01:59,2020-08-24T01:59:00Z,08/23 21:59,1919,6845,2020-08-24T01:59:00Z,,,,51676,1574,345,947645,673913,154075,10639,143436,,,,,,,,08,198,0,650198,9049,650198,,1,4,9c926d8de844d38a593bfc4ee06c1d5d3ec1b0b6,0,0,0,0,0,
20200823,CO,55143,3638,594857,,totalTestEncountersViral,938596,225,6841,,,,,5823,8/23/2020 01:59,2020-08-23T01:59:00Z,08/22 21:59,1918,6841,2020-08-23T01:59:00Z,,,,51505,1573,345,938596,668994,153659,10612,143047,,,,,,,,08,260,0,650000,8444,650000,,0,10,bf01d91c64dcecced518013b4c708a808dc2159e,0,0,0,0,0,
20200822,CO,54883,3625,594857,,totalTestEncountersViral,930152,258,6831,,,,,5804,8/22/2020 01:59,2020-08-22T01:59:00Z,08/21 21:59,1918,6831,2020-08-22T01:59:00Z,,,,51258,1573,345,930152,663781,153148,10575,142573,,,,,,,,08,297,0,649740,11226,649740,,8,23,be8c7b7f322898ad7ecbe0e3f4a87a5af51dad82,0,0,0,0,0,
20200821,CO,54586,3619,594857,,totalTestEncountersViral,918926,236,6808,,,,,5791,8/21/2020 01:59,2020-08-21T01:59:00Z,08/20 21:59,1910,6808,2020-08-21T01:59:00Z,,,,50967,1566,344,918926,657852,152413,10514,141899,,,,,,,,08,356,0,649443,12233,649443,,7,11,15e59d001a9124f623b4b2a7c4c6f2a1b0cfe349,0,0,0,0,0,
20200820,CO,54230,3603,594857,,totalTestEncountersViral,906693,238,6797,,,,,5759,8/20/2020 01:59,2020-08-20T01:59:00Z,08/19 21:59,1903,6797,2020-08-20T01:59:00Z,,,,50627,1559,344,906693,651250,151642,10454,141188,,,,,,,,08,329,0,649087,11486,649087,,3,13,14cd3cefbcda1ee14ec18c238548d3de0f0dbff4,0,0,0,0,0,
20200819,CO,53901,3588,594857,,totalTestEncountersViral,895207,238,6784,,,,,5759,8/19/2020 01:59,2020-08-19T01:59:00Z,08/18 21:59,1900,6784,2020-08-19T01:59:00Z,,,,50313,1556,344,895207,645170,150931,10406,140525,,,,,,,,08,270,4657,648758,7348,648758,,1,3,a363a44d30dd33cf632e52277224e32f824d40db,0,0,0,0,0,
20200818,CO,53631,3581,590200,,totalTestEncountersViral,887859,262,6781,,,,,5729,8/18/2020 01:59,2020-08-18T01:59:00Z,08/17 21:59,1899,6781,2020-08-18T01:59:00Z,,,,50050,1555,344,887859,640250,150520,10372,140148,,,,,,,,08,261,3920,643831,6607,643831,,3,42,4216e67958a437dec278b468459b18fc48436efe,0,0,0,0,0,
20200817,CO,53370,3569,586280,,totalTestEncountersViral,881252,245,6739,,,,,5712,8/17/2020 01:59,2020-08-17T01:59:00Z,08/16 21:59,1896,6739,2020-08-17T01:59:00Z,,,,49801,1552,344,881252,636081,150080,10349,139731,,,,,,,,08,194,4883,639650,8201,639650,,0,4,de9b39c18793bd63415ed8086d1d4f115761bbce,0,0,0,0,0,
20200816,CO,53176,3565,581397,,totalTestEncountersViral,873051,240,6735,,,,,5695,8/16/2020 01:59,2020-08-16T01:59:00Z,08/15 21:59,1896,6735,2020-08-16T01:59:00Z,,,,49611,1552,344,873051,631008,149571,10304,139267,,,,,,,,08,338,7930,634573,13317,634573,,0,8,12fa0a3a840fffbc144405d59b601d30011ce7b2,0,0,0,0,0,
20200815,CO,52838,3560,573467,,totalTestEncountersViral,859734,236,6727,,,,,5660,8/15/2020 01:59,2020-08-15T01:59:00Z,08/14 21:59,1896,6727,2020-08-15T01:59:00Z,,,,49278,1552,344,859734,622745,148571,10222,138349,,,,,,,,08,300,5680,626305,10939,626305,,8,9,44cd972806f76b5a8fba62a198e115b47edf6d0e,0,0,0,0,0,
20200814,CO,52538,3553,567787,,totalTestEncountersViral,848795,236,6718,,,,,5660,8/14/2020 01:59,2020-08-14T01:59:00Z,08/13 21:59,1888,6718,2020-08-14T01:59:00Z,,,,48985,1545,343,848795,616772,148122,10189,137933,,,,,,,,08,319,6640,620325,11505,620325,,6,18,94126adaefbc9263d74de2c6aec082f3059d2df1,0,0,0,0,0,
20200813,CO,52219,3542,561147,,totalTestEncountersViral,837290,265,6700,,,,,5644,8/13/2020 01:59,2020-08-13T01:59:00Z,08/12 21:59,1882,6700,2020-08-13T01:59:00Z,,,,48677,1539,343,837290,609824,147320,10110,137210,,,,,,,,08,463,7113,613366,12228,613366,,7,15,544a5cc8121a21633e3ee3e9e603ae4127e00b22,0,0,0,0,0,
20200812,CO,51756,3494,554034,,totalTestEncountersViral,825062,288,6685,,,,,5630,8/12/2020 01:59,2020-08-12T01:59:00Z,08/11 21:59,1875,6685,2020-08-12T01:59:00Z,,,,48262,1533,342,825062,602296,146470,10053,136417,,,,,,,,08,315,4175,605790,7640,605790,,0,6,4a44b544f3a50572c46a0a32b546473d683142c2,0,0,0,0,0,
20200811,CO,51441,3433,549859,,totalTestEncountersViral,817422,315,6679,,,,,5608,8/11/2020 01:59,2020-08-11T01:59:00Z,08/10 21:59,1875,6679,2020-08-11T01:59:00Z,,,,48008,1533,342,817422,597867,145694,9992,135702,,,,,,,,08,402,3716,601300,7146,601300,,12,52,590fdbe87a774e9d91704f13c112edaed79db929,0,0,0,0,0,
20200810,CO,51039,3388,546143,,totalTestEncountersViral,810276,309,6627,,,,,5579,8/9/2020 01:59,2020-08-09T01:59:00Z,08/08 21:59,1863,6627,2020-08-09T01:59:00Z,,,,47651,1522,341,810276,593794,145181,9956,135225,,,,,,,,08,379,4963,597182,8537,597182,,5,11,e7609bf8234bee154beb89a993483fe4cf383545,0,0,0,0,0,
20200809,CO,50660,3293,541180,,totalTestEncountersViral,801739,319,6616,,,,,5554,8/9/2020 01:59,2020-08-09T01:59:00Z,08/08 21:59,1858,6616,2020-08-09T01:59:00Z,,,,47367,1517,341,801739,588547,144812,9941,134871,,,,,,,,08,336,5624,591840,10717,591840,,1,14,854abddefa339b52677629ca44c5fb2fa6087707,0,0,0,0,0,
20200808,CO,50324,3241,535556,,totalTestEncountersViral,791022,346,6602,,,,,5507,8/8/2020 01:59,2020-08-08T01:59:00Z,08/07 21:59,1857,6602,2020-08-08T01:59:00Z,,,,47083,1516,341,791022,582639,144070,9890,134180,,,,,,,,08,431,6318,585880,11352,585880,,0,20,af788561838465690dd9fac920abb4dbfb9ea9cd,0,0,0,0,0,
20200807,CO,49893,3237,529238,,totalTestEncountersViral,779670,317,6582,,,,,5490,8/7/2020 01:59,2020-08-07T01:59:00Z,08/06 21:59,1857,6582,2020-08-07T01:59:00Z,,,,46656,1516,341,779670,575894,143068,9795,133273,,,,,,,,08,457,7311,579131,13197,579131,,5,10,b8d271b7bbaf0ca0f2c646dc8d02afd82218ec7f,0,0,0,0,0,
20200806,CO,49436,3236,521927,,totalTestEncountersViral,766473,317,6572,,,,,5490,8/6/2020 01:59,2020-08-06T01:59:00Z,08/05 21:59,1852,6572,2020-08-06T01:59:00Z,,,,46200,1511,341,766473,568127,142116,9726,132390,,,,,,,,08,448,5596,571363,11829,571363,,1,36,f7dd6195f50def3b3e675f5b503e6088ffa2dc82,0,0,0,0,0,
20200805,CO,48988,3233,516331,,totalTestEncountersViral,754644,320,6536,,,,,5471,8/5/2020 01:59,2020-08-05T01:59:00Z,08/04 21:59,1851,6536,2020-08-05T01:59:00Z,,,,45755,1510,341,754644,562086,141311,9661,131650,,,,,,,,08,594,9303,565319,27618,565319,,2,20,b3efeb2927f4b281dd9e7203c1270b36ac96946c,0,0,0,0,0,
20200804,CO,48394,3217,507028,,totalTestEncountersViral,727026,335,6516,,,,,5449,8/4/2020 01:59,2020-08-04T01:59:00Z,08/03 21:59,1849,6516,2020-08-04T01:59:00Z,,,,45177,1508,341,727026,552205,140274,9584,130690,,,,,,,,08,426,2993,555422,5105,555422,,5,29,da54ef9dd3b542f206e4f48ac9b5e7008fbcddfa,0,0,0,0,0,
20200803,CO,47968,3195,504035,,totalTestEncountersViral,721921,340,6487,,,,,5424,8/3/2020 01:59,2020-08-03T01:59:00Z,08/02 21:59,1844,6487,2020-08-03T01:59:00Z,,,,44773,1503,341,721921,548808,139950,9553,130397,,,,,,,,08,252,4539,552003,7361,552003,,0,13,fc26f1698d472389952a116a428e52aa71955558,0,0,0,0,0,
20200802,CO,47716,3189,499496,,totalTestEncountersViral,714560,308,6474,,,,,5393,8/2/2020 01:59,2020-08-02T01:59:00Z,08/01 21:59,1844,6474,2020-08-02T01:59:00Z,,,,44527,1502,342,714560,544023,139566,9525,130041,,,,,,,,08,449,6191,547212,10606,547212,,0,9,26d1972a122373a4efbdcf023741c0bce5230d04,0,0,0,0,0,
20200801,CO,47267,3190,493305,,totalTestEncountersViral,703954,335,6465,,,,,5359,8/2/2020 01:59,2020-08-02T01:59:00Z,08/01 21:59,1844,6465,2020-08-02T01:59:00Z,,,,44077,1501,343,703954,537382,138850,9474,129376,,,,,,,,08,458,6711,540572,12589,540572,,6,24,430075c708f19682d92d844d366678460a12bf71,0,0,0,0,0,
20200731,CO,46809,3183,486594,,totalTestEncountersViral,691365,350,6441,,,,,5334,8/1/2020 01:59,2020-08-01T01:59:00Z,07/31 21:59,1838,6441,2020-08-01T01:59:00Z,,,,43626,1498,340,691365,530220,137774,9385,128389,,,,,,,,08,605,6452,533403,12542,533403,,16,28,3b9a7be401f9c35bfbde1274a913d61f03b579bb,0,0,0,0,0,
20200730,CO,46204,3172,480142,,totalTestEncountersViral,678823,350,6413,,,,,5309,7/31/2020 01:59,2020-07-31T01:59:00Z,07/30 21:59,1822,6413,2020-07-31T01:59:00Z,,,,43032,1483,339,678823,523174,136714,9293,127421,,,,,,,,08,408,6266,526346,10578,526346,,0,15,5d96234805b74bcf29f109e3ffb59b7a7dc3021c,0,0,0,0,0,
20200729,CO,45796,3170,473876,,totalTestEncountersViral,668245,341,6398,,,,,5277,7/30/2020 01:59,2020-07-30T01:59:00Z,07/29 21:59,1822,6398,2020-07-30T01:59:00Z,,,,42626,1483,339,668245,516502,135720,9224,126496,,,,,,,,08,482,7013,519672,11940,519672,,15,79,bf5f49fd1e2ca78c261343cacd470adfe868680e,0,0,0,0,0,
20200728,CO,45314,3165,466863,,totalTestEncountersViral,656305,353,6319,,,,,5243,7/29/2020 01:59,2020-07-29T01:59:00Z,07/28 21:59,1807,6319,2020-07-29T01:59:00Z,,,,42149,1470,337,656305,509012,134877,9159,125718,,,,,,,,08,749,10998,512177,17337,512177,,8,48,231d6183d1edcb2fdb883102973cc1962306b3a3,0,0,0,0,0,
20200727,CO,44565,3165,455865,,totalTestEncountersViral,638968,359,6271,,,,,5212,7/28/2020 01:59,2020-07-28T01:59:00Z,07/27 21:59,1799,6271,2020-07-28T01:59:00Z,,,,41400,1463,336,638968,497265,133944,9091,124853,,,,,,,,08,229,2413,500430,3393,500430,,5,3,1e52c6c585d1f560c8a8f9a342661795eb12c653,0,0,0,0,0,
20200726,CO,44336,3162,453452,,totalTestEncountersViral,635575,365,6268,,,,,5182,7/27/2020 01:59,2020-07-27T01:59:00Z,07/26 21:59,1794,6268,2020-07-27T01:59:00Z,,,,41174,1458,336,635575,494626,133640,9075,124565,,,,,,,,08,547,6845,497788,11224,497788,,0,7,e9e54621d506aa5a78e36b038e0ce7f2484d24b8,0,0,0,0,0,
20200725,CO,43789,3161,446607,,totalTestEncountersViral,624351,338,6261,,,,,5158,7/26/2020 01:59,2020-07-26T01:59:00Z,07/25 21:59,1794,6261,2020-07-26T01:59:00Z,,,,40628,1458,336,624351,487235,132916,9035,123881,,,,,,,,08,809,9843,490396,16281,490396,,4,34,b3bd5fc95103250d473f87ac65b6ee53b9a4e047,0,0,0,0,0,
20200724,CO,42980,3158,436764,,totalTestEncountersViral,608070,357,6227,,,,,5133,7/25/2020 01:59,2020-07-25T01:59:00Z,07/24 21:59,1790,6227,2020-07-25T01:59:00Z,,,,39822,1454,336,608070,476586,131524,8979,122545,,,,,,,,08,666,8201,479744,13339,479744,,4,78,53fe08b184d68c79ea07bea36c79fe34ec02e1d0,0,0,0,0,0,
20200723,CO,42314,3151,428563,,totalTestEncountersViral,594731,356,6149,,,,,5122,7/24/2020 01:59,2020-07-24T01:59:00Z,07/23 21:59,1786,6149,2020-07-24T01:59:00Z,,,,39163,1450,336,594731,467726,130158,8889,121269,,,,,,,,08,616,4850,470877,9180,470877,,15,16,c63ec2658c878cbd6fbed5b13a7a9a6eb3c1ce46,0,0,0,0,0,
20200722,CO,41698,3136,423713,,totalTestEncountersViral,585551,351,6133,,,,,5095,7/23/2020 01:59,2020-07-23T01:59:00Z,07/22 21:59,1771,6133,2020-07-23T01:59:00Z,,,,38562,1435,336,585551,462275,129221,8823,120398,,,,,,,,08,639,7370,465411,11389,465411,,8,23,8771c8c3f8b5ae7eff52a877c701a4f803ce2c1d,0,0,0,0,0,
20200721,CO,41059,3112,416343,,totalTestEncountersViral,574162,373,6110,,,,,5064,7/22/2020 01:59,2020-07-22T01:59:00Z,07/21 21:59,1763,6110,2020-07-22T01:59:00Z,,,,37947,1430,333,574162,454290,128423,8762,119661,,,,,,,,08,493,5610,457402,8863,457402,,5,53,cc0a5247407725c1208f367b4111803e055f8df5,0,0,0,0,0,
20200720,CO,40566,3095,410733,,totalTestEncountersViral,565299,386,6057,,,,,5019,7/21/2020 01:59,2020-07-21T01:59:00Z,07/20 21:59,1758,6057,2020-07-21T01:59:00Z,,,,37471,1426,332,565299,448204,127886,8717,119169,,,,,,,,08,424,8706,451299,12383,451299,,6,25,137535fbb98be9515e0517af44e424da4181e92d,0,0,0,0,0,
20200719,CO,40142,3101,402027,,totalTestEncountersViral,552916,397,6032,,,,,4969,7/20/2020 01:59,2020-07-20T01:59:00Z,07/19 21:59,1752,6032,2020-07-20T01:59:00Z,,,,37041,1420,332,552916,439068,127160,8676,118484,,,,,,,,08,354,5877,442169,9246,442169,,0,13,3090cdf7ec7a9475d04bc529771ec5828c576c43,0,0,0,0,0,
20200718,CO,39788,3090,396150,,totalTestEncountersViral,543670,401,6019,,,,,4948,7/19/2020 01:59,2020-07-19T01:59:00Z,07/18 21:59,1752,6019,2020-07-19T01:59:00Z,,,,36698,1420,332,543670,432848,126333,8621,117712,,,,,,,,08,444,4711,435938,9049,435938,,1,25,10439a07ebaf7a6e875c69795438cc8ec01b9032,0,0,0,0,0,
20200717,CO,39344,3084,391439,,totalTestEncountersViral,534621,394,5994,,,,,4927,7/18/2020 01:59,2020-07-18T01:59:00Z,07/17 21:59,1751,5994,2020-07-18T01:59:00Z,,,,36260,1419,332,534621,427699,124691,8169,116522,,,,,,,,08,618,5816,430783,8941,430783,,6,28,0320e58777fd2d584a81552ecd2f17cd891909f8,0,0,0,0,0,
20200716,CO,38726,3036,385623,,totalTestEncountersViral,525680,412,5966,,,,,4909,7/17/2020 01:59,2020-07-17T01:59:00Z,07/16 21:59,1745,5966,2020-07-17T01:59:00Z,,,,35690,1413,332,525680,421313,123305,8094,115211,,,,,,,,08,571,7562,424349,10938,424349,,1,16,bb8e916bbac37f48ad54594e60fcd4041b027bef,0,0,0,0,0,
20200715,CO,38155,3029,378061,,totalTestEncountersViral,514742,389,5950,,,,,4880,7/16/2020 01:59,2020-07-16T01:59:00Z,07/15 21:59,1744,5950,2020-07-16T01:59:00Z,,,,35126,1413,331,514742,413187,121619,7961,113658,,,,,,,,08,469,5757,416216,8614,416216,,6,-13,6fdc71ad9c78495c175277a9a3a72eae50757258,0,0,0,0,0,
20200714,CO,37686,3023,372304,,totalTestEncountersViral,506128,368,5963,,,,,4844,7/15/2020 01:59,2020-07-15T01:59:00Z,07/14 21:59,1738,5963,2020-07-15T01:59:00Z,,,,34663,1408,330,506128,406967,120774,7916,112858,,,,,,,,08,444,4591,409990,7297,409990,,11,22,182e63aa8a0366ad852c829c739f616578bfc688,0,0,0,0,0,
20200713,CO,37242,3013,367713,,totalTestEncountersViral,498831,378,5941,,,,,4808,7/14/2020 01:59,2020-07-14T01:59:00Z,07/13 21:59,1727,5941,2020-07-14T01:59:00Z,,,,34229,1400,327,498831,401942,119906,7866,112040,,,,,,,,08,329,5261,404955,8154,404955,,2,46,2dfeeae0663163fb7aa278c07eef45accfdf9f39,0,0,0,0,0,
20200712,CO,36913,3002,362452,,totalTestEncountersViral,490677,324,5895,,,,,4780,7/12/2020 01:59,2020-07-12T01:59:00Z,07/11 21:59,1725,5895,2020-07-12T01:59:00Z,,,,33911,1398,327,490677,396363,119014,7819,111195,,,,,,,,08,322,6940,399365,9327,399365,,0,10,622f41214be921895ef2f0fa8008e5d5211d433c,0,0,0,0,0,
20200711,CO,36591,3004,355512,,totalTestEncountersViral,481350,324,5885,,,,,4749,7/12/2020 01:59,2020-07-12T01:59:00Z,07/11 21:59,1725,5885,2020-07-12T01:59:00Z,,,,33587,1398,327,481350,389099,118286,7780,110506,,,,,,,,08,400,5842,392103,9050,392103,,1,21,d127c5be60d3634974e37cfecbb410677dfa97d7,0,0,0,0,0,
20200710,CO,36191,3002,349670,,totalTestEncountersViral,472300,328,5864,,,,,4728,7/11/2020 01:59,2020-07-11T01:59:00Z,07/10 21:59,1724,5864,2020-07-11T01:59:00Z,,,,33189,1397,327,472300,382859,117106,7740,109366,,,,,,,,08,666,8055,385861,11375,385861,,18,33,a1d00ae1328f4a1a9e9563f913b7a74fa5d896b8,0,0,0,0,0,
20200709,CO,35525,2979,341615,,totalTestEncountersViral,460925,318,5831,,,,,4691,7/10/2020 01:59,2020-07-10T01:59:00Z,07/09 21:59,1706,5831,2020-07-10T01:59:00Z,,,,32546,1379,327,460925,374161,115504,7668,107836,,,,,,,,08,409,6029,377140,9332,377140,,2,11,b0d2ced26baf6dc7411b3db5de4fe252cde79227,0,0,0,0,0,
20200708,CO,35116,2978,335586,,totalTestEncountersViral,451593,335,5820,,,,,4669,7/9/2020 01:59,2020-07-09T01:59:00Z,07/08 21:59,1704,5820,2020-07-09T01:59:00Z,,,,32138,1377,327,451593,367724,114240,7617,106623,,,,,,,,08,452,5177,370702,7131,370702,,8,79,7cb43d7f596483857ccc95f0a96399f48366a792,0,0,0,0,0,
20200707,CO,34664,2928,330409,,totalTestEncountersViral,444462,335,5741,,,,,4669,7/8/2020 01:59,2020-07-08T01:59:00Z,07/07 21:59,1696,5741,2020-07-08T01:59:00Z,,,,31736,1372,324,444462,362145,113417,7551,105866,,,,,,,,08,407,4026,365073,6190,365073,,5,150,736987ce98a4fb18261823562145aa7979ef20c9,0,0,0,0,0,
20200706,CO,34257,2889,326383,,totalTestEncountersViral,438272,327,5591,,,,,4636,7/7/2020 01:59,2020-07-07T01:59:00Z,07/06 21:59,1691,5591,2020-07-07T01:59:00Z,,,,31368,1367,324,438272,357751,112722,7509,105213,,,,,,,,08,192,4793,360640,6571,360640,,-10,26,7c5ab0516b631796085314cecb953f1454066701,0,0,0,0,0,
20200705,CO,34065,2897,321590,,totalTestEncountersViral,431701,286,5565,,,,,4603,7/6/2020 01:59,2020-07-06T01:59:00Z,07/05 21:59,1701,5565,2020-07-06T01:59:00Z,,,,31168,1365,336,431701,352758,112389,7494,104895,,,,,,,,08,199,4739,355655,6747,355655,,0,15,e007efa3ceaeb67ad24e9d587519d7f97156f51d,0,0,0,0,0,
20200704,CO,33866,2896,316851,,totalTestEncountersViral,424954,283,5550,,,,,4568,7/4/2020 00:00,2020-07-04T00:00:00Z,07/03 20:00,1701,5550,2020-07-04T00:00:00Z,,,,30970,1365,336,424954,347821,111453,7467,103986,,,,,,,,08,247,4716,350717,6697,350717,,0,13,7bd0668e2b446b13fb57b52d191d56f7f30648bd,0,0,0,0,0,
20200703,CO,33619,2897,312135,,totalTestEncountersViral,418257,270,5537,,,,,4557,7/4/2020 01:59,2020-07-04T01:59:00Z,07/03 21:59,1701,5537,2020-07-04T01:59:00Z,,,,30722,1365,336,418257,342857,108441,7340,101101,,,,,,,,08,267,5197,345754,7934,345754,,0,10,bcee84ba503c16e4cbd1c73a2513da25522cfa47,0,0,0,0,0,
20200702,CO,33352,2899,306938,,totalTestEncountersViral,410323,270,5527,,,,,4541,7/2/2020 00:00,2020-07-02T00:00:00Z,07/01 20:00,1701,5527,2020-07-02T00:00:00Z,,,,30453,1365,336,410323,337391,108441,7340,101101,,,,,,,,08,323,6712,340290,8706,340290,,4,14,e7da4424148ba99c4e026c821e63c05746a120db,0,0,0,0,0,
20200701,CO,33029,2896,300226,,totalTestEncountersViral,401617,262,5513,,,,,4524,7/1/2020 00:00,2020-07-01T00:00:00Z,06/30 20:00,1697,5513,2020-07-01T00:00:00Z,,,,30133,1362,335,401617,330359,105861,6940,98921,,,,,,,,08,314,5438,333255,7001,333255,,7,24,3e1cb20abc8316fcf7019b3200c719e0158a5ca4,0,0,0,0,0,
20200630,CO,32715,2871,294788,,totalTestEncountersViral,394616,237,5489,,,,,4502,6/30/2020 00:00,2020-06-30T00:00:00Z,06/29 20:00,1690,5489,2020-06-30T00:00:00Z,,,,29844,1355,335,394616,324632,105861,6940,98921,,,,,,,,08,204,3442,327503,5803,327503,,8,47,284d3130a0a3df50cdef1016a4c364a308c92ec4,0,0,0,0,0,
