state,url,secondary,tertiary,dateChecked,date,size
TN,https://covidtracking.com/screenshots/TN/TN-20200315-022055.png,false,false,2020-03-15T06:20:55.000Z,20200315,543838
TN,https://covidtracking.com/screenshots/TN/TN-20200315-164033.png,false,false,2020-03-15T20:40:33.000Z,20200315,543669
TN,https://covidtracking.com/screenshots/TN/TN-20200316-110142.png,false,false,2020-03-16T15:01:42.000Z,20200316,543669
TN,https://covidtracking.com/screenshots/TN/TN-20200316-231219.png,false,false,2020-03-17T03:12:19.000Z,20200317,451007
TN,https://covidtracking.com/screenshots/TN/TN-20200317-141723.png,false,false,2020-03-17T18:17:23.000Z,20200317,443793
TN,https://covidtracking.com/screenshots/TN/TN-20200317-180739.png,false,false,2020-03-17T22:07:39.000Z,20200317,453934
TN,https://covidtracking.com/screenshots/TN/TN-20200318-010633.png,false,false,2020-03-18T05:06:33.000Z,20200318,539800
TN,https://covidtracking.com/screenshots/TN/TN-20200318-142520.png,false,false,2020-03-18T18:25:20.000Z,20200318,539800
TN,https://covidtracking.com/screenshots/TN/TN-20200319-010651.png,false,false,2020-03-19T05:06:51.000Z,20200319,542437
TN,https://covidtracking.com/screenshots/TN/TN-20200319-140958.png,false,false,2020-03-19T18:09:58.000Z,20200319,550587
TN,https://covidtracking.com/screenshots/TN/TN-20200319-190743.png,false,false,2020-03-19T23:07:43.000Z,20200319,556675
TN,https://covidtracking.com/screenshots/TN/TN-20200320-010735.png,false,false,2020-03-20T05:07:35.000Z,20200320,556675
TN,https://covidtracking.com/screenshots/TN/TN-20200320-141252.png,false,false,2020-03-20T18:12:52.000Z,20200320,556675
TN,https://covidtracking.com/screenshots/TN/TN-20200320-191839.png,false,false,2020-03-20T23:18:39.000Z,20200320,520302
TN,https://covidtracking.com/screenshots/TN/TN-20200321-011007.png,false,false,2020-03-21T05:10:07.000Z,20200321,520302
TN,https://covidtracking.com/screenshots/TN/TN-20200321-141033.png,false,false,2020-03-21T18:10:33.000Z,20200321,522323
TN,https://covidtracking.com/screenshots/TN/TN-20200321-190858.png,false,false,2020-03-21T23:08:58.000Z,20200321,533572
TN,https://covidtracking.com/screenshots/TN/TN-20200322-010828.png,false,false,2020-03-22T05:08:28.000Z,20200322,533572
TN,https://covidtracking.com/screenshots/TN/TN-20200322-141112.png,false,false,2020-03-22T18:11:12.000Z,20200322,533572
TN,https://covidtracking.com/screenshots/TN/TN-20200322-191028.png,false,false,2020-03-22T23:10:28.000Z,20200322,520988
TN,https://covidtracking.com/screenshots/TN/TN-20200323-010900.png,false,false,2020-03-23T05:09:00.000Z,20200323,520988
TN,https://covidtracking.com/screenshots/TN/TN-20200323-141112.png,false,false,2020-03-23T18:11:12.000Z,20200323,520988
TN,https://covidtracking.com/screenshots/TN/TN-20200323-191146.png,false,false,2020-03-23T23:11:46.000Z,20200323,545353
TN,https://covidtracking.com/screenshots/TN/TN-20200324-010827.png,false,false,2020-03-24T05:08:27.000Z,20200324,545353
TN,https://covidtracking.com/screenshots/TN/TN-20200324-140915.png,false,false,2020-03-24T18:09:15.000Z,20200324,535587
TN,https://covidtracking.com/screenshots/TN/TN-20200324-191014.png,false,false,2020-03-24T23:10:14.000Z,20200324,568299
TN,https://covidtracking.com/screenshots/TN/TN-20200325-005242.png,false,false,2020-03-25T04:52:42.000Z,20200325,672249
TN,https://covidtracking.com/screenshots/TN/TN-20200325-141001.png,false,false,2020-03-25T18:10:01.000Z,20200325,672249
TN,https://covidtracking.com/screenshots/TN/TN-20200325-191024.png,false,false,2020-03-25T23:10:24.000Z,20200325,688085
TN,https://covidtracking.com/screenshots/TN/TN-20200326-011213.png,false,false,2020-03-26T05:12:13.000Z,20200326,688085
TN,https://covidtracking.com/screenshots/TN/TN-20200326-141225.png,false,false,2020-03-26T18:12:25.000Z,20200326,688085
TN,https://covidtracking.com/screenshots/TN/TN-20200327-161329.png,false,false,2020-03-27T20:13:29.000Z,20200327,699224
TN,https://covidtracking.com/screenshots/TN/TN-20200327-191257.png,false,false,2020-03-27T23:12:57.000Z,20200327,699224
TN,https://covidtracking.com/screenshots/TN/TN-20200328-011338.png,false,false,2020-03-28T05:13:38.000Z,20200328,699224
TN,https://covidtracking.com/screenshots/TN/TN-20200328-161445.png,false,false,2020-03-28T20:14:45.000Z,20200328,698528
TN,https://covidtracking.com/screenshots/TN/TN-20200328-191500.png,false,false,2020-03-28T23:15:00.000Z,20200328,698528
TN,https://covidtracking.com/screenshots/TN/TN-20200329-011240.png,false,false,2020-03-29T05:12:40.000Z,20200329,698528
TN,https://covidtracking.com/screenshots/TN/TN-20200329-161346.png,false,false,2020-03-29T20:13:46.000Z,20200329,699251
TN,https://covidtracking.com/screenshots/TN/TN-20200329-191233.png,false,false,2020-03-29T23:12:33.000Z,20200329,699251
TN,https://covidtracking.com/screenshots/TN/TN-20200330-061341.png,false,false,2020-03-30T10:13:41.000Z,20200330,699251
TN,https://covidtracking.com/screenshots/TN/TN-20200330-121254.png,false,false,2020-03-30T16:12:54.000Z,20200330,699251
TN,https://covidtracking.com/screenshots/TN/TN-20200330-181324.png,false,false,2020-03-30T22:13:24.000Z,20200330,703006
TN,https://covidtracking.com/screenshots/TN/TN-20200331-001619.png,false,false,2020-03-31T04:16:19.000Z,20200331,703006
TN,https://covidtracking.com/screenshots/TN/TN-20200331-061254.png,false,false,2020-03-31T10:12:54.000Z,20200331,703006
TN,https://covidtracking.com/screenshots/TN/TN-20200331-121353.png,false,false,2020-03-31T16:13:53.000Z,20200331,703006
TN,https://covidtracking.com/screenshots/TN/TN-20200331-181346.png,false,false,2020-03-31T22:13:46.000Z,20200331,699838
TN,https://covidtracking.com/screenshots/TN/TN-20200401-001741.png,false,false,2020-04-01T04:17:41.000Z,20200401,699838
TN,https://covidtracking.com/screenshots/TN/TN-20200401-061233.png,false,false,2020-04-01T10:12:33.000Z,20200401,699838
TN,https://covidtracking.com/screenshots/TN/TN-20200401-121416.png,false,false,2020-04-01T16:14:16.000Z,20200401,699838
TN,https://covidtracking.com/screenshots/TN/TN-20200401-181248.png,false,false,2020-04-01T22:12:48.000Z,20200401,716036
TN,https://covidtracking.com/screenshots/TN/TN-20200402-001442.png,false,false,2020-04-02T04:14:42.000Z,20200402,716036
TN,https://covidtracking.com/screenshots/TN/TN-20200402-061320.png,false,false,2020-04-02T10:13:20.000Z,20200402,716036
TN,https://covidtracking.com/screenshots/TN/TN-20200402-121448.png,false,false,2020-04-02T16:14:48.000Z,20200402,716036
TN,https://covidtracking.com/screenshots/TN/TN-20200402-181540.png,false,false,2020-04-02T22:15:40.000Z,20200402,715751
