date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201108,TX,1034115,77881,,,totalTestsViral,9070609,6080,,1786,,,,820215,11/8/2020 16:25,2020-11-08T16:25:00Z,11/08 11:25,18743,,2020-11-08T16:25:00Z,9070609,1069577,,956234,,,,,509011,50934,,,,,,,479209,38943,48,6878,0,1034115,51708,1034115,,43,0,78131d057c6b70bc0fc76433b1c41907115ccb38,0,0,0,0,0,
20201107,TX,1027237,76688,,,totalTestsViral,9018901,6068,,1759,,,,811330,11/7/2020 16:15,2020-11-07T16:15:00Z,11/07 11:15,18700,,2020-11-07T16:15:00Z,9018901,1061549,,950549,,,,,506808,50556,,,,,,,474486,38269,48,9560,0,1027237,91063,1027237,,111,0,d37744edb6b864debd543b46c8ee1e0afaaac669,0,0,0,0,0,
20201106,TX,1017677,75138,,,totalTestsViral,8927838,6070,,1785,,,,807008,11/6/2020 18:00,2020-11-06T18:00:00Z,11/06 13:00,18589,,2020-11-06T18:00:00Z,8927838,1050102,,942539,,,,,500132,49570,,,,,,,462799,37196,48,9239,0,1017677,95460,1017677,,136,0,0dbf04415d1fa53799c40f3437412f09a60ea475,0,0,0,0,0,
20201105,TX,1008438,73444,,,totalTestsViral,8832378,5954,,1749,,,,802611,11/5/2020 17:05,2020-11-05T17:05:00Z,11/05 12:05,18453,,2020-11-05T17:05:00Z,8832378,1038293,,934994,,,,,500132,49570,,,,,,,450761,36170,48,10171,0,1008438,93783,1008438,,133,0,7002b518c07fdefd6977815eb9f55dc7f006ba48,0,0,0,0,0,
20201104,TX,998267,71867,,,totalTestsViral,8738595,5872,,1744,,,,797586,11/4/2020 16:45,2020-11-04T16:45:00Z,11/04 11:45,18320,,2020-11-04T16:45:00Z,8738595,1027079,,926400,,,,,497255,49145,,,,,,,441588,35184,48,9817,0,998267,96339,998267,,126,0,07c831103262f02822d8c8d211d363ce1b7708d3,0,0,0,0,0,
20201103,TX,988450,70114,,,totalTestsViral,8642256,5936,,1734,,,,792286,11/2/2020 19:10,2020-11-02T19:10:00Z,11/02 14:10,18194,,2020-11-02T19:10:00Z,8642256,1016443,,918336,,,,,491876,48506,,,,,,,429996,34271,48,10665,0,988450,97290,988450,,97,0,6739751ad19780921374516d0d43835639080e68,0,0,0,0,0,
20201102,TX,977785,67747,,,totalTestsViral,8544966,5770,,1692,,,,787685,11/2/2020 19:10,2020-11-02T19:10:00Z,11/02 14:10,18097,,2020-11-02T19:10:00Z,8544966,1005389,,910038,,,,,490032,48164,,,,,,,417575,33203,48,5455,0,977785,27063,977785,,20,0,69a5633b8f5c0aa3c4a146e3d4812766afd4babf,0,0,0,0,0,
20201101,TX,972330,67475,,,totalTestsViral,8517903,5691,,1631,,,,785282,11/1/2020 18:30,2020-11-01T18:30:00Z,11/01 13:30,18077,,2020-11-01T18:30:00Z,8517903,1001616,,904855,,,,,487423,47829,,,,,,,414144,32759,48,71734,0,972330,38378,972330,,53,0,d38e1e9ce0d0aa86416e25b5da836965583dfa10,0,0,0,0,0,
20201031,TX,900596,,,,totalTestsViral,8479525,5696,,1631,,,,782006,10/31/2020 16:10,2020-10-31T16:10:00Z,10/31 12:10,18024,,2020-10-31T16:10:00Z,8479525,995996,,900596,,,,,481608,47137,,,,,,,410844,32269,48,7145,0,900596,79056,900596,,90,0,e90c1f8c5e2c7121848915d0a8d1cec4de845ee9,0,0,0,0,0,
20201030,TX,893451,,,,totalTestsViral,8400469,5627,,1606,,,,776580,10/30/2020 17:50,2020-10-30T17:50:00Z,10/30 13:50,17934,,2020-10-30T17:50:00Z,8400469,987286,,893451,,,,,480444,46737,,,,,,,402315,31586,48,6631,0,893451,81689,893451,,115,0,f2511de3974536569494e77b54e3df97dd0c97c6,0,0,0,0,0,
20201029,TX,886820,,,,totalTestsViral,8318780,5587,,1599,,,,772350,10/29/2020 17:05,2020-10-29T17:05:00Z,10/29 13:05,17819,,2020-10-29T17:05:00Z,8318780,978542,,886820,,,,,476253,46323,,,,,,,392149,30780,48,6826,0,886820,80804,886820,,119,0,b2647b8f4bd624c421567f3f6c75836496cc29e5,0,0,0,0,0,
20201028,TX,879994,,,,totalTestsViral,8237976,5650,,1636,,,,767905,10/28/2020 17:05,2020-10-28T17:05:00Z,10/28 13:05,17700,,2020-10-28T17:05:00Z,8237976,970102,,879994,,,,,473079,45489,,,,,,,384461,30193,48,5627,0,879994,87362,879994,,105,0,36c99df0e31deb53a4bb3e8dbb43e646ebae47fa,0,0,0,0,0,
20201027,TX,874367,,,,totalTestsViral,8150614,5512,,1601,,,,763108,10/27/2020 16:35,2020-10-27T16:35:00Z,10/27 12:35,17595,,2020-10-27T16:35:00Z,8150614,962580,,874367,,,,,470883,45215,,,,,,,375346,29591,48,7292,0,874367,87326,874367,,81,0,bd07b3c2a74398bf90faaf5680ee5b2f5d640233,0,0,0,0,0,
20201026,TX,867075,,,,totalTestsViral,8063288,5278,,1545,,,,758192,10/26/2020 17:05,2020-10-26T17:05:00Z,10/26 13:05,17514,,2020-10-26T17:05:00Z,8063288,953479,,867075,,,,,468501,44950,,,,,,,365010,28917,48,4700,0,867075,26595,867075,,10,0,a6eb4b1bda152b27b545d25d8b76415f5ff2a143,0,0,0,0,0,
20201025,TX,862375,,,,totalTestsViral,8036693,5206,,1550,,,,755095,10/25/2020 15:25,2020-10-25T15:25:00Z,10/25 11:25,17504,,2020-10-25T15:25:00Z,8036693,949518,,862375,,,,,466962,44745,,,,,,,362005,28548,48,4304,0,862375,37153,862375,,48,0,ddcf173005fd2158d22ac71fc375cd5756c4a32e,0,0,0,0,0,
20201024,TX,858071,,,,totalTestsViral,7999540,4995,,1513,,,,753611,10/24/2020 15:45,2020-10-24T15:45:00Z,10/24 11:45,17456,,2020-10-24T15:45:00Z,7999540,944643,,858071,,,,,465309,44466,,,,,,,358918,28179,48,6499,0,858071,69457,858071,,81,0,aff7eeca4c70861640fc726f800fbc16734cf0d7,0,0,0,0,0,
20201023,TX,851572,,,,totalTestsViral,7930083,5065,,1511,,,,748252,10/23/2020 17:15,2020-10-23T17:15:00Z,10/23 13:15,17375,,2020-10-23T17:15:00Z,7930083,937845,,851572,,,,,462309,43966,,,,,,,351741,27563,48,6472,0,851572,78756,851572,,89,0,54f9d4e885fa3989090fa343fc2b09ea6286e8c6,0,0,0,0,0,
20201022,TX,845100,,,,totalTestsViral,7851327,4931,,1454,,,,744283,10/22/2020 17:00,2020-10-22T17:00:00Z,10/22 13:00,17286,,2020-10-22T17:00:00Z,7851327,929657,,845100,,,,,459439,43576,,,,,,,342539,26863,48,6291,0,845100,81418,845100,,85,0,cf21c7944b85c2de86db6c121c72fb309abc7566,0,0,0,0,0,
20201021,TX,838809,,,,totalTestsViral,7769909,4782,,1424,,,,739140,10/21/2020 17:05,2020-10-21T17:05:00Z,10/21 13:05,17201,,2020-10-21T17:05:00Z,7769909,920980,,838809,,,,,457228,43253,,,,,,,333932,26165,48,5252,0,838809,82859,838809,,114,0,0c34c4a0749539f51fce7d7f0c31252cd6bb6ef8,0,0,0,0,0,
20201020,TX,833557,,,,totalTestsViral,7687050,4588,,1349,,,,733758,10/20/2020 17:30,2020-10-20T17:30:00Z,10/20 13:30,17087,,2020-10-20T17:30:00Z,7687050,913649,,833557,,,,,455327,42991,,,,,,,323967,25532,48,7884,0,833557,83889,833557,,65,0,52e6cbe7a08e4274eaf52a41974d3120699e5ec0,0,0,0,0,0,
20201019,TX,825673,,,,totalTestsViral,7603161,4319,,1349,,,,729762,10/19/2020 17:15,2020-10-19T17:15:00Z,10/19 13:15,17022,,2020-10-19T17:15:00Z,7603161,905339,,825673,,,,,452388,42646,,,,,,,313129,24713,48,1894,0,825673,23929,825673,,8,0,a6ef9bbef77bc5f71a43a176e720f48cc161fd30,0,0,0,0,0,
20201018,TX,823779,,,,totalTestsViral,7579232,4226,,1340,,,,726231,10/18/2020 16:05,2020-10-18T16:05:00Z,10/18 12:05,17014,,2020-10-18T16:05:00Z,7579232,902376,,823779,,,,,450891,42428,,,,,,,310816,24447,48,3216,0,823779,32359,823779,,30,0,9957998560b49a78aef398c923c2f6bd94b40963,0,0,0,0,0,
20201017,TX,820563,,,,totalTestsViral,7546873,4275,,1348,,,,723204,10/17/2020 16:35,2020-10-17T16:35:00Z,10/17 12:35,16984,,2020-10-17T16:35:00Z,7546873,898621,,820563,,,,,449341,42170,,,,,,,308431,24170,48,4885,0,820563,65988,820563,,81,0,5fec9cb21811bd4c360233b878dc498d3e546704,0,0,0,0,0,
20201016,TX,815678,,,,totalTestsViral,7480885,4248,,1290,,,,719478,10/16/2020 17:20,2020-10-16T17:20:00Z,10/16 13:20,16903,,2020-10-16T17:20:00Z,7480885,892654,,815678,,,,,447010,41811,,,,,,,302744,23677,48,5870,0,815678,68382,815678,,91,0,2415a0953a789364731ac4ce7db8c8d5db0bd3bd,0,0,0,0,0,
20201015,TX,809808,,,,totalTestsViral,7412503,4263,,1290,,,,716015,10/15/2020 16:35,2020-10-15T16:35:00Z,10/15 12:35,16812,,2020-10-15T16:35:00Z,7412503,886489,,809808,,,,,444135,41396,,,,,,,295383,23217,48,4726,0,809808,70382,809808,,95,0,9b551368955422815e160803fe6d62371dc552df,0,0,0,0,0,
20201014,TX,805082,,,,totalTestsViral,7342121,4131,,1237,,,,711438,10/14/2020 16:30,2020-10-14T16:30:00Z,10/14 12:30,16717,,2020-10-14T16:30:00Z,7342121,879936,,805082,,,,,440413,40963,,,,,,,288410,22707,48,4826,0,805082,76079,805082,,95,0,4b8f6a31609d230067f5c5aa26ef69c57174266b,0,0,0,0,0,
20201013,TX,800256,,,,totalTestsViral,7266042,4053,,1237,,,,708349,10/13/2020 17:00,2020-10-13T17:00:00Z,10/13 13:00,16622,,2020-10-13T17:00:00Z,7266042,874204,,800256,,,,,436479,40544,,,,,,,279869,22215,48,5130,0,800256,74269,800256,,64,0,e72d082aa2b2debe5536671a386e71879ddc961f,0,0,0,0,0,
20201012,TX,795126,,,,totalTestsViral,7191773,3870,,1196,,,,705189,10/12/2020 17:30,2020-10-12T17:30:00Z,10/12 13:30,16558,,2020-10-12T17:30:00Z,7191773,867785,,795126,,,,,435831,40449,,,,,,,271104,21673,48,2648,0,795126,21033,795126,,1,0,e9aedb86180454ee3e4a5defbeb5e3daa55f5d4c,0,0,0,0,0,
20201011,TX,792478,,,,totalTestsViral,7170740,3622,,1142,,,,703662,10/11/2020 15:25,2020-10-11T15:25:00Z,10/11 11:25,16557,,2020-10-11T15:25:00Z,7170740,865350,,792478,,,,,434254,40234,,,,,,,268770,21391,48,2418,0,792478,33839,792478,,31,0,63fe1bc65de37aa777bdf8a9c0e1d78d62f0869f,0,0,0,0,0,
20201010,TX,790060,,,,totalTestsViral,7136901,3628,,1137,,,,701583,10/10/2020 16:20,2020-10-10T16:20:00Z,10/10 12:20,16526,,2020-10-10T16:20:00Z,7136901,861853,,790060,,,,,432509,39953,,,,,,,266444,21136,48,4230,0,790060,61495,790060,,94,0,0595870d48d5487a18402cfab83c7fe835c50b4c,0,0,0,0,0,
20201009,TX,785830,,,,totalTestsViral,7075406,3593,,1138,,,,698481,10/9/2020 17:30,2020-10-09T17:30:00Z,10/09 13:30,16432,,2020-10-09T17:30:00Z,7075406,856947,,785830,,,,,429145,39452,,,,,,,260712,20779,48,4036,0,785830,65212,785830,,98,0,219f59561a27ef04aab68c951f937c43ea3a5742,0,0,0,0,0,
20201008,TX,781794,,,,totalTestsViral,7010194,3556,,1098,,,,695194,10/8/2020 17:05,2020-10-08T17:05:00Z,10/08 13:05,16334,,2020-10-08T17:05:00Z,7010194,852037,,781794,,,,,427731,39230,,,,,,,252857,20366,48,4238,0,781794,68542,781794,,104,0,59c21fb6acd8c9e946d9d17a08a7cdc1e6e7ebe6,0,0,0,0,0,
20201007,TX,777556,,,,totalTestsViral,6941652,3519,,1052,,,,692123,10/7/2020 17:00,2020-10-07T17:00:00Z,10/07 13:00,16230,,2020-10-07T17:00:00Z,6941652,847282,,777556,,,,,422880,38678,,,,,,,246334,20019,48,4121,0,777556,68904,777556,,119,0,d7c479d9466801e30d1dc1e82fd72f86c9eff5f0,0,0,0,0,0,
20201006,TX,773435,,,,totalTestsViral,6872748,3394,,1080,,,,687277,10/6/2020 16:25,2020-10-06T16:25:00Z,10/06 12:25,16111,,2020-10-06T16:25:00Z,6872748,843046,,773435,,,,,421087,38448,,,,,,,238557,19665,48,4132,0,773435,69861,773435,,78,0,6e20c2a730173dac6350e7ba411f2a69e72d8469,0,0,0,0,0,
20201005,TX,769303,,,,totalTestsViral,6802887,3318,,1107,,,,683700,10/5/2020 16:15,2020-10-05T16:15:00Z,10/05 12:15,16033,,2020-10-05T16:15:00Z,6802887,838058,,769303,,,,,420372,38354,,,,,,,229474,19234,48,3409,0,769303,20124,769303,,8,0,0f875f0f2aa888a37dd711e838c9793fa050934f,0,0,0,0,0,
20201004,TX,765894,,,,totalTestsViral,6782763,3192,,1071,,,,680083,10/4/2020 16:15,2020-10-04T16:15:00Z,10/04 12:15,16025,,2020-10-04T16:15:00Z,6782763,836145,,765894,,,,,419197,38164,,,,,,,227559,19048,48,2884,0,765894,27608,765894,,33,0,92a29c2c07f4b8563e0817b5dcc1bad6a995fbdc,0,0,0,0,0,
20201003,TX,763010,,,,totalTestsViral,6755155,3195,,1101,,,,677244,10/3/2020 17:00,2020-10-03T17:00:00Z,10/03 13:00,15992,,2020-10-03T17:00:00Z,6755155,833768,,763010,,,,,417575,37871,,,,,,,225667,18866,48,7006,0,763010,56057,763010,,97,0,5ebece2da22b94f7325fea451f982e26d5cea0e4,0,0,0,0,0,
20201002,TX,756004,,,,totalTestsViral,6699098,3227,,1091,,,,672144,10/2/2020 17:45,2020-10-02T17:45:00Z,10/02 13:45,15895,,2020-10-02T17:45:00Z,6699098,830093,,756004,,,,,415228,37538,,,,,,,221296,18633,48,3503,0,756004,50306,756004,,72,0,22d27eaa627e5bdb33556522f43b62cfbe867832,0,0,0,0,0,
20201001,TX,752501,,,,totalTestsViral,6648792,3190,,1075,,,,668515,10/1/2020 19:15,2020-10-01T19:15:00Z,10/01 15:15,15823,,2020-10-01T19:15:00Z,6648792,826741,,752501,,,,,413627,37224,,,,,,,214223,18358,48,3534,0,752501,49963,752501,,112,0,9ca2fd03bc89d842c2cbf711fd93d9bbc7596e46,0,0,0,0,0,
20200930,TX,748967,,,,totalTestsViral,6598829,3344,,1076,,,,664883,9/30/2020 17:35,2020-09-30T17:35:00Z,09/30 13:35,15711,,2020-09-30T17:35:00Z,6598829,823305,,748967,,,,,412969,37113,,,,,,,209959,18094,48,5683,0,748967,54244,748967,,107,0,c1d3dfd3a460523ab16df269192438696636824b,0,0,0,0,0,
20200929,TX,743284,,,,totalTestsViral,6544585,3251,,1044,,,,661038,9/29/2020 18:25,2020-09-29T18:25:00Z,09/29 14:25,15604,,2020-09-29T18:25:00Z,6544585,820161,,743284,,,,,411712,36957,,,,,,,202842,17806,48,4062,0,743284,57998,743284,,71,0,cc5d15d7dd833011ee9fdb39ba23ac52eb83ff87,0,0,0,0,0,
20200928,TX,739222,,,,totalTestsViral,6486587,3201,,1056,,,,657407,9/28/2020 19:00,2020-09-28T19:00:00Z,09/28 15:00,15533,,2020-09-28T19:00:00Z,6486587,816290,,739222,,,,,411266,36905,,,,,,,194502,17473,48,4090,0,739222,16459,739222,,11,0,3617d3c84dade8eca38b064fcb46df1c79d5932b,0,0,0,0,0,
20200927,TX,735132,,,,totalTestsViral,6470128,3217,,1056,,,,652376,9/27/2020 15:55,2020-09-27T15:55:00Z,09/27 11:55,15522,,2020-09-27T15:55:00Z,6470128,814979,,735132,,,,,400882,35953,,,,,,,192591,17332,48,1694,0,735132,23858,735132,,37,0,e7d32220b197e4b3e93c1e7e39be9e78cde4b9c5,0,0,0,0,0,
20200926,TX,733438,,,,totalTestsViral,6446270,3209,,1056,,,,649580,9/26/2020 16:20,2020-09-26T16:20:00Z,09/26 12:20,15485,,2020-09-26T16:20:00Z,6446270,813007,,733438,,,,,399337,35847,,,,,,,191112,17229,48,4886,0,733438,48515,733438,,121,0,b84437368b18fe654d6db6c2c92c91055afa5191,0,0,0,0,0,
20200925,TX,728552,,,,totalTestsViral,6397755,3221,,1051,,,,646143,9/25/2020 17:20,2020-09-25T17:20:00Z,09/25 13:20,15364,,2020-09-25T17:20:00Z,6397755,809734,,728552,,,,,394584,35656,,,,,,,186922,17005,48,4633,0,728552,55801,728552,,97,0,9865ce10eb1e5beb9762df7c6de0d829f24f9a36,0,0,0,0,0,
20200924,TX,723919,,,,totalTestsViral,6341954,3204,,1051,,,,642169,9/24/2020 18:05,2020-09-24T18:05:00Z,09/24 14:05,15267,,2020-09-24T18:05:00Z,6341954,806276,,723919,,,,,391678,35421,,,,,,,178767,16771,48,4320,0,723919,54762,723919,,138,0,dd1c006b43b34825d6ad9417209e2a3294926641,0,0,0,0,0,
20200923,TX,719599,,,,totalTestsViral,6287192,3195,,1041,,,,618054,9/23/2020 18:15,2020-09-23T18:15:00Z,09/23 14:15,15129,,2020-09-23T18:15:00Z,6287192,802918,,719599,,,,,390538,35217,,,,,,,173861,16495,48,3392,0,719599,53089,719599,,135,0,42aeb7524ab9a4ede18e330b0589d6aaf4eb9ffd,0,0,0,0,0,
20200922,TX,716207,,,,totalTestsViral,6234103,3207,,1065,,,,613896,9/22/2020 17:40,2020-09-22T17:40:00Z,09/22 13:40,14994,,2020-09-22T17:40:00Z,6234103,799937,,716207,,,,,389207,35026,,,,,,,167276,16231,48,17820,0,716207,55380,716207,,77,0,5d2473fdb9a68370c998ce49435fa5ab4dc4e9d5,0,0,0,0,0,
20200921,TX,698387,,,,totalTestsViral,6178723,3132,,1073,,,,611856,9/21/2020 17:45,2020-09-21T17:45:00Z,09/21 13:45,14917,,2020-09-21T17:45:00Z,6178723,796468,,698387,,,,,386966,34843,,,,,,,160038,15935,48,9853,0,698387,14792,698387,,24,0,5489a13c518474ea3a530f6da58a4efc5de490c6,0,0,0,0,0,
20200920,TX,688534,,,,totalTestsViral,6163931,3081,,1057,,,,609210,9/20/2020 15:50,2020-09-20T15:50:00Z,09/20 11:50,14893,,2020-09-20T15:50:00Z,6163931,795308,,688534,,,,,385351,34639,,,,,,,158451,15813,48,2466,0,688534,22747,688534,,45,0,3a5c10a60cc37d1a5a9d94056e1709aa809983e4,0,0,0,0,0,
20200919,TX,686068,,,,totalTestsViral,6141184,3124,,1083,,,,605522,9/19/2020 17:05,2020-09-19T17:05:00Z,09/19 13:05,14848,,2020-09-19T17:05:00Z,6141184,793400,,686068,,,,,383876,34415,,,,,,,156824,15658,48,3827,0,686068,50993,686068,,135,0,02f54502cf0101e317000cc54184134379d2ba5b,0,0,0,0,0,
20200918,TX,682241,,,,totalTestsViral,6090191,3172,,1107,,,,600662,9/18/2020 16:25,2020-09-18T16:25:00Z,09/18 12:25,14713,,2020-09-18T16:25:00Z,6090191,790132,,682241,,,,,381430,34084,,,,,,,153189,15466,48,3422,0,682241,54076,682241,,123,0,ae10c61f434fa1f977dd041238d0a132c799e0d7,0,0,0,0,0,
20200917,TX,678819,,,,totalTestsViral,6036115,3246,,1140,,,,594817,9/17/2020 17:25,2020-09-17T17:25:00Z,09/17 13:25,14590,,2020-09-17T17:25:00Z,6036115,786836,,678819,,,,,378541,33718,,,,,,,148112,15218,48,4047,0,678819,43336,678819,,112,0,a9d4fdd0422f74ca7e7e40246b64a5c8df3669a0,0,0,0,0,0,
20200916,TX,674772,,,,totalTestsViral,5992779,3249,,1139,,,,590837,9/16/2020 17:30,2020-09-16T17:30:00Z,09/16 13:30,14478,,2020-09-16T17:30:00Z,5992779,784178,,674772,,,,,377019,33463,,,,,,,144928,15103,48,6026,0,674772,41587,674772,,135,0,cf89d41614f756d7b4fba9bba592d6903b3bdd75,0,0,0,0,0,
20200915,TX,668746,,,,totalTestsViral,5951192,3311,,1151,,,,585912,9/15/2020 18:30,2020-09-15T18:30:00Z,09/15 14:30,14343,,2020-09-15T18:30:00Z,5951192,781588,,668746,,,,,373766,33086,,,,,,,142179,14992,48,5342,0,668746,39383,668746,,132,0,90b870e76dbe7e572cebc6fdb4d014b175b318b1,0,0,0,0,0,
20200914,TX,663404,,,,totalTestsViral,5911809,3391,,1165,,,,581204,9/13/2020 16:45,2020-09-13T16:45:00Z,09/13 12:45,14211,,2020-09-13T16:45:00Z,5911809,778772,,663404,,,,,373406,33050,,,,,,,137788,14852,48,3970,0,663404,9711,663404,,21,0,8c418e774947cbfe98cb063904d4d056dcb03f8a,0,0,0,0,0,
20200913,TX,659434,,,,totalTestsViral,5902098,3319,,1140,,,,577832,9/13/2020 16:45,2020-09-13T16:45:00Z,09/13 12:45,14190,,2020-09-13T16:45:00Z,5902098,777965,,659434,,,,,390318,34286,,,,,,,137241,14801,48,1845,0,659434,14977,659434,,47,0,ac404b08b9d757da29acbd92ec01d8d7757cd63f,0,0,0,0,0,
20200912,TX,657589,,,,totalTestsViral,5887121,3371,,1174,,,,573670,9/11/2020 16:25,2020-09-11T16:25:00Z,09/11 12:25,14143,,2020-09-11T16:25:00Z,5887121,776717,,657589,,,,,383596,33571,,,,,,,136704,14752,48,4233,0,657589,36115,657589,,146,0,2e95e1f6364ba421c15523561c9af3592e130832,0,0,0,0,0,
20200911,TX,653356,,,,totalTestsViral,5851006,3465,,1198,,,,568067,9/11/2020 16:25,2020-09-11T16:25:00Z,09/11 12:25,13997,,2020-09-11T16:25:00Z,5851006,774410,,653356,,,,,380352,33010,,,,,,,134226,14641,48,3547,0,653356,36226,653356,,144,0,0f708fc6dd7e281a63c75969b95b702cdd927618,0,0,0,0,0,
20200910,TX,649809,,,,totalTestsViral,5814780,3575,,1267,,,,564114,9/10/2020 18:00,2020-09-10T18:00:00Z,09/10 14:00,13853,,2020-09-10T18:00:00Z,5814780,772078,,649809,,,,,377901,32735,,,,,,,130917,14525,48,4018,0,649809,35751,649809,,161,0,5cc18b33a4d787a459fd008dabf1202616125a52,0,0,0,0,0,
20200909,TX,645791,,,,totalTestsViral,5779029,3604,,1347,,,,558894,9/9/2020 17:35,2020-09-09T17:35:00Z,09/09 13:35,13692,,2020-09-09T17:35:00Z,5779029,769672,,645791,,,,,374319,32352,,,,,,,128145,14404,48,4000,0,645791,42448,645791,,139,0,bd96ce4ad6a7c55e91b1131408c242fb29ad0ffe,0,0,0,0,0,
20200908,TX,641791,,,,totalTestsViral,5736581,3701,,1322,,,,553409,9/8/2020 17:55,2020-09-08T17:55:00Z,09/08 13:55,13553,,2020-09-08T17:55:00Z,5736581,767049,,641791,,,,,374045,32328,,,,,,,123384,14186,48,1421,0,641791,12935,641791,,61,0,39b4eadaa5981b5ea0b4ad8e1bf28047ff912d85,0,0,0,0,0,
20200907,TX,640370,,,,totalTestsViral,5723646,3537,,1322,,,,543412,9/7/2020 16:30,2020-09-07T16:30:00Z,09/07 12:30,13492,,2020-09-07T16:30:00Z,5723646,766091,,640370,,,,,371102,32006,,,,,,,122333,14072,48,2060,0,640370,13498,640370,,20,0,fa3be60fdc4c8e485dae0e5ecdc74d5e94b087df,0,0,0,0,0,
20200906,TX,638310,,,,totalTestsViral,5710148,3715,,1409,,,,543412,9/6/2020 17:50,2020-09-06T17:50:00Z,09/06 13:50,13472,,2020-09-06T17:50:00Z,5710148,764864,,638310,,,,,369645,31773,,,,,,,121316,13966,48,2995,0,638310,20417,638310,,64,0,d2396e31c8be8d30ed6f1d54c6cb884e1ec9c794,0,0,0,0,0,
20200905,TX,635315,,,,totalTestsViral,5689731,3973,,1409,,,,538282,9/5/2020 16:40,2020-09-05T16:40:00Z,09/05 12:40,13408,,2020-09-05T16:40:00Z,5689731,762978,,635315,,,,,368062,31521,,,,,,,120161,13861,48,4486,0,635315,40155,635315,,177,0,0982058e401a5cace02e7263e0ffcadb296c2f47,0,0,0,0,0,
20200904,TX,630829,,,,totalTestsViral,5649576,3889,,1433,,,,532223,9/4/2020 18:00,2020-09-04T18:00:00Z,09/04 14:00,13231,,2020-09-04T18:00:00Z,5649576,759864,,630829,,,,,365953,30982,,,,,,,115942,13661,48,5482,0,630829,42210,630829,,140,0,ddcfeecb18ff3b7e998b996be64c52532c947905,0,0,0,0,0,
20200903,TX,625347,,,,totalTestsViral,5607366,4075,,1433,,,,527359,9/3/2020 17:00,2020-09-03T17:00:00Z,09/03 13:00,13091,,2020-09-03T17:00:00Z,5607366,756793,,625347,,,,,361848,30524,,,,,,,112940,13425,48,3680,0,625347,40899,625347,,221,0,3ba2a443bac1d9349bfa1513e9463a9276bd316f,0,0,0,0,0,
20200902,TX,621667,,,,totalTestsViral,5566467,4149,,1476,,,,522087,9/2/2020 17:00,2020-09-02T17:00:00Z,09/02 13:00,12870,,2020-09-02T17:00:00Z,5566467,753665,,621667,,,,,360236,30213,,,,,,,109490,13122,48,4334,0,621667,42252,621667,,189,0,b2b2de62a165e26e4890bf02a4866dba50d3eafb,0,0,0,0,0,
20200901,TX,617333,,,,totalTestsViral,5524215,4144,,1525,,,,514861,9/1/2020 16:30,2020-09-01T16:30:00Z,09/01 12:30,12681,,2020-09-01T16:30:00Z,5524215,750396,,617333,,,,,359593,30159,,,,,,,105095,12805,48,4364,0,617333,45845,617333,,145,0,672415de5dccb5a1e52394563adfad6bdee8509c,0,0,0,0,0,
20200831,TX,612969,,,,totalTestsViral,5478370,4203,,1525,,,,507499,8/31/2020 16:45,2020-08-31T16:45:00Z,08/31 12:45,12536,,2020-08-31T16:45:00Z,5478370,746464,,612969,,,,,358718,30025,,,,,,,101788,12533,48,2615,0,612969,12815,612969,,26,0,075bb60f2bfd0d1c8930fddb9749b614aff72954,0,0,0,0,0,
20200830,TX,610354,,,,totalTestsViral,5465555,4172,,1566,,,,499518,8/30/2020 16:05,2020-08-30T16:05:00Z,08/30 12:05,12510,,2020-08-30T16:05:00Z,5465555,745270,,610354,,,,,356857,29723,,,,,,,100665,12438,48,3824,0,610354,20343,610354,,90,0,6edf95b216b15f401a3ed2a02f9fb27cec692999,0,0,0,0,0,
20200829,TX,606530,,,,totalTestsViral,5445212,4273,,1648,,,,492921,8/29/2020 16:05,2020-08-29T16:05:00Z,08/29 12:05,12420,,2020-08-29T16:05:00Z,5445212,743372,,606530,,,,,356229,29635,,,,,,,99677,12353,48,4762,0,606530,41073,606530,,154,0,cc2505ce391f7e1d4d4c56519dd1dd975a4b4bce,0,0,0,0,0,
20200828,TX,601768,,,,totalTestsViral,5404139,4422,,1636,,,,484880,8/28/2020 16:50,2020-08-28T16:50:00Z,08/28 12:50,12266,,2020-08-28T16:50:00Z,5404139,739427,,601768,,,,,353966,29287,,,,,,,97302,12226,48,4031,0,601768,34918,601768,,196,0,faaca28bf96e9a696fb172f5ddb06cc210f32081,0,0,0,0,0,
