state,url,secondary,tertiary,dateChecked,date,size
DC,https://covidtracking.com/screenshots/DC/DC-20200315-021528.png,false,false,2020-03-15T06:15:28.000Z,20200315,158863
DC,https://covidtracking.com/screenshots/DC/DC-20200315-163337.png,false,false,2020-03-15T20:33:37.000Z,20200315,158863
DC,https://covidtracking.com/screenshots/DC/DC-20200316-105444.png,false,false,2020-03-16T14:54:44.000Z,20200316,187605
DC,https://covidtracking.com/screenshots/DC/DC-20200316-230712.png,false,false,2020-03-17T03:07:12.000Z,20200317,210845
DC,https://covidtracking.com/screenshots/DC/DC-20200317-141042.png,false,false,2020-03-17T18:10:42.000Z,20200317,209729
DC,https://covidtracking.com/screenshots/DC/DC-20200317-180114.png,false,false,2020-03-17T22:01:14.000Z,20200317,201991
DC,https://covidtracking.com/screenshots/DC/DC-20200318-010120.png,false,false,2020-03-18T05:01:20.000Z,20200318,228512
DC,https://covidtracking.com/screenshots/DC/DC-20200318-140351.png,false,false,2020-03-18T18:03:51.000Z,20200318,228512
DC,https://covidtracking.com/screenshots/DC/DC-20200318-190155.png,false,false,2020-03-18T23:01:55.000Z,20200318,260683
DC,https://covidtracking.com/screenshots/DC/DC-20200319-010136.png,false,false,2020-03-19T05:01:36.000Z,20200319,260683
DC,https://covidtracking.com/screenshots/DC/DC-20200319-140240.png,false,false,2020-03-19T18:02:40.000Z,20200319,260554
DC,https://covidtracking.com/screenshots/DC/DC-20200319-190129.png,false,false,2020-03-19T23:01:29.000Z,20200319,264008
DC,https://covidtracking.com/screenshots/DC/DC-20200320-010137.png,false,false,2020-03-20T05:01:37.000Z,20200320,281779
DC,https://covidtracking.com/screenshots/DC/DC-20200320-140148.png,false,false,2020-03-20T18:01:48.000Z,20200320,281779
DC,https://covidtracking.com/screenshots/DC/DC-20200320-190411.png,false,false,2020-03-20T23:04:11.000Z,20200320,286368
DC,https://covidtracking.com/screenshots/DC/DC-20200321-010207.png,false,false,2020-03-21T05:02:07.000Z,20200321,295353
DC,https://covidtracking.com/screenshots/DC/DC-20200321-140206.png,false,false,2020-03-21T18:02:06.000Z,20200321,280344
DC,https://covidtracking.com/screenshots/DC/DC-20200321-190147.png,false,false,2020-03-21T23:01:47.000Z,20200321,280344
DC,https://covidtracking.com/screenshots/DC/DC-20200322-010150.png,false,false,2020-03-22T05:01:50.000Z,20200322,284713
DC,https://covidtracking.com/screenshots/DC/DC-20200322-140149.png,false,false,2020-03-22T18:01:49.000Z,20200322,284597
DC,https://covidtracking.com/screenshots/DC/DC-20200322-190219.png,false,false,2020-03-22T23:02:19.000Z,20200322,284618
DC,https://covidtracking.com/screenshots/DC/DC-20200323-010203.png,false,false,2020-03-23T05:02:03.000Z,20200323,279711
DC,https://covidtracking.com/screenshots/DC/DC-20200323-140205.png,false,false,2020-03-23T18:02:05.000Z,20200323,279711
DC,https://covidtracking.com/screenshots/DC/DC-20200323-190210.png,false,false,2020-03-23T23:02:10.000Z,20200323,293512
DC,https://covidtracking.com/screenshots/DC/DC-20200324-010143.png,false,false,2020-03-24T05:01:43.000Z,20200324,298350
DC,https://covidtracking.com/screenshots/DC/DC-20200324-140155.png,false,false,2020-03-24T18:01:55.000Z,20200324,303678
