date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200416,IN,9542,41573,,NaN,51115,2719,,,696,,426,,,B,4/15/2020 23:59,2020-04-15T23:59:00Z,04/15 19:59,477,,2020-04-15T23:59:00Z,,,,,,,,,,,,,,,,,,,18,587,2132,51115,51115,41,0,8942dcf5afd1c72883d1a6df6f654331bfabb7bd,0,0,0,0,0,
20200415,IN,8955,39441,,NaN,48396,2379,,,737,,422,,,B,4/14/2020 11:59,2020-04-14T11:59:00Z,04/14 07:59,436,,2020-04-14T11:59:00Z,,,,,,,,,,,,,,,,,,,18,428,1951,48396,48396,48,0,7d2b37639429d1369740892e30626944a729f68a,0,0,0,0,0,
20200414,IN,8527,37490,,NaN,46017,1478,,,721,,435,,,B,4/14/2020 13:00,2020-04-14T13:00:00Z,04/14 09:00,388,,2020-04-14T13:00:00Z,,,,,,,,,,,,,,,,,,,18,291,1187,46017,46017,38,0,9980480b058f176179f6d1419cb47900e59fae18,0,0,0,0,0,
20200413,IN,8236,36303,,NaN,44539,2050,,,740,,459,,,B,4/12/2020 23:59,2020-04-12T23:59:00Z,04/12 19:59,350,,2020-04-12T23:59:00Z,,,,,,,,,,,,,,,,,,,18,308,1742,44539,44539,7,0,c9a2d7f29d5edea16c6d640e5146a305173ea15e,0,0,0,0,0,
20200412,IN,7928,34561,,NaN,42489,3274,,,820,,497,,,B,4/11/2020 11:59,2020-04-11T11:59:00Z,04/11 07:59,343,,2020-04-11T11:59:00Z,,,,,,,,,,,,,,,,,,,18,493,2781,42489,42489,13,0,3e16f40dff91277dbf70bb339e46314d71636bd3,0,0,0,0,0,
20200411,IN,7435,31780,,NaN,39215,4175,,,820,,497,,,B,4/10/2020 23:59,2020-04-10T23:59:00Z,04/10 19:59,330,,2020-04-10T23:59:00Z,,,,,,,,,,,,,,,,,,,18,528,3647,39215,39215,30,0,714d70cbc736436f036c63a448889f528ac8fc97,0,0,0,0,0,
20200410,IN,6907,28133,,NaN,35040,2907,,,820,,497,,,B,4/10/2020 10:00,2020-04-10T10:00:00Z,04/10 06:00,300,,2020-04-10T10:00:00Z,,,,,,,,,,,,,,,,,,,18,556,2351,35040,35040,55,0,0a7ae538857a3bedc2a4f8a5bacc24d267476d8f,0,0,0,0,0,
20200409,IN,6351,25782,,NaN,32133,1264,,,924,,507,,,B,4/8/2020 23:59,2020-04-08T23:59:00Z,04/08 19:59,245,,2020-04-08T23:59:00Z,,,,,,,,,,,,,,,,,,,18,408,856,32133,32133,42,0,54845a0f7750f395e80262d718e20b96e8fcb63c,0,0,0,0,0,
20200408,IN,5943,24926,,NaN,30869,2105,,,924,,507,,,B,4/8/2020 02:45,2020-04-08T02:45:00Z,04/07 22:45,203,,2020-04-08T02:45:00Z,,,,,,,,,,,,,,,,,,,18,436,1669,30869,30869,30,0,5979284bd06c35f3239538115d624e3ecfca2755,0,0,0,0,0,
20200407,IN,5507,23257,,NaN,28764,2573,,,924,,507,,,B,4/6/2020 23:59,2020-04-06T23:59:00Z,04/06 19:59,173,,2020-04-06T23:59:00Z,,,,,,,,,,,,,,,,,,,18,563,2010,28764,28764,34,0,69a19eed2751f996fc4e37da90e6b95528ea1e36,0,0,0,0,0,
20200406,IN,4944,21247,,NaN,26191,3539,,,924,,507,,,B,4/6/2020 14:00,2020-04-06T14:00:00Z,04/06 10:00,139,,2020-04-06T14:00:00Z,,,,,,,,,,,,,,,,,,,18,533,3006,26191,26191,12,0,34f8fc20f24d43f13e2b34d9da1b210a56ba5fd1,0,0,0,0,0,
20200405,IN,4411,18241,,NaN,22652,2852,,,,,,,,B,4/4/2020 11:59,2020-04-04T11:59:00Z,04/04 07:59,127,,2020-04-04T11:59:00Z,,,,,,,,,,,,,,,,,,,18,458,2394,22652,22652,11,0,884e1e460e7acc97c0c9cd7f671304d273b2057e,0,0,0,0,0,
20200404,IN,3953,15847,,NaN,19800,1965,,,,,,,,B,4/2/2020 23:59,2020-04-02T23:59:00Z,04/02 19:59,116,,2020-04-02T23:59:00Z,,,,,,,,,,,,,,,,,,,18,516,1449,19800,19800,14,0,43cb75eb5f64c7a8ef97fe353ffbfe0c44bec34b,0,0,0,0,0,
20200403,IN,3437,14398,,NaN,17835,1550,,,,,,,,B,4/2/2020 23:59,2020-04-02T23:59:00Z,04/02 19:59,102,,2020-04-02T23:59:00Z,,,,,,,,,,,,,,,,,,,18,398,1152,17835,17835,24,0,15aa729e06f8b55265da9d26836a59e6cb0a3dd4,0,0,0,0,0,
20200402,IN,3039,13246,,NaN,16285,1910,,,,,,,,B,4/1/2020 23:59,2020-04-01T23:59:00Z,04/01 19:59,78,,2020-04-01T23:59:00Z,,,,,,,,,,,,,,,,,,,18,474,1436,16285,16285,13,0,33ba3cdc629e4759e16c8b1c86228eb89becb7fa,0,0,0,0,0,
20200401,IN,2565,11810,,NaN,14375,1002,,,,,,,,B,4/1/2020 00:59,2020-04-01T00:59:00Z,03/31 20:59,65,,2020-04-01T00:59:00Z,,,,,,,,,,,,,,,,,,,18,406,596,14375,14375,16,0,02407c6d601abb4753c9382c20767a2bc34b931d,0,0,0,0,0,
20200331,IN,2159,11214,,NaN,13373,1715,,,,,,,,B,3/30/2020 12:59,2020-03-30T12:59:00Z,03/30 08:59,49,,2020-03-30T12:59:00Z,,,,,,,,,,,,,,,,,,,18,373,1342,13373,13373,14,0,b77cf60ade5a7a45d1c06c3297d9a3f8afb9f4ff,0,0,0,0,0,
20200330,IN,1786,9872,,NaN,11658,1828,,,,,,,,B,3/29/2020 12:59,2020-03-29T12:59:00Z,03/29 08:59,35,,2020-03-29T12:59:00Z,,,,,,,,,,,,,,,,,,,18,272,1556,11658,11658,3,0,17d36afbd9988b25f9157faa43680452b48c36ad,0,0,0,0,0,
20200329,IN,1514,8316,,NaN,9830,1423,,,,,,,,B,3/29/2020 11:00,2020-03-29T11:00:00Z,03/29 07:00,32,,2020-03-29T11:00:00Z,,,,,,,,,,,,,,,,,,,18,282,1141,9830,9830,1,0,8380fc180ff873131e015d97b15c3d776a9d1f6a,0,0,0,0,0,
20200328,IN,1232,7175,,NaN,8407,1471,,,,,,,,B,3/28/2020 11:00,2020-03-28T11:00:00Z,03/28 07:00,31,,2020-03-28T11:00:00Z,,,,,,,,,,,,,,,,,,,18,251,1220,8407,8407,7,0,50adc04b481ce6472c043fa5b08a97a24a10ed68,0,0,0,0,0,
20200327,IN,981,5955,,NaN,6936,2285,,,,,,,,B,3/26/2020 12:59,2020-03-26T12:59:00Z,03/26 08:59,24,,2020-03-26T12:59:00Z,,,,,,,,,,,,,,,,,,,18,336,1949,6936,6936,7,0,98f899b040ab835c4870a348995460d91d416559,0,0,0,0,0,
20200326,IN,645,4006,,NaN,4651,1295,,,,,,,,B,3/25/2020 12:59,2020-03-25T12:59:00Z,03/25 08:59,17,,2020-03-25T12:59:00Z,,,,,,,,,,,,,,,,,,,18,168,1127,4651,4651,3,-1,5616f35f849e2fa5e802f00b8df4a6f56c5a1ea1,0,0,0,0,0,
20200325,IN,477,2879,,NaN,3356,425,,1,,,,,,B,3/25/2020 00:59,2020-03-25T00:59:00Z,03/24 20:59,14,1,2020-03-25T00:59:00Z,,,,,,,,,,,,,,,,,,,18,112,313,3356,3356,2,0,61f61b6bcbaf3f6481240e41daf55c26461f8654,0,0,0,0,0,
20200324,IN,365,2566,,NaN,2931,971,,1,,,,,,B,3/24/2020 11:00,2020-03-24T11:00:00Z,03/24 07:00,12,1,2020-03-24T11:00:00Z,,,,,,,,,,,,,,,,,,,18,106,865,2931,2931,5,0,2d025c0f2b6c99d05e6886eba8d5e379c97f7e58,0,0,0,0,0,
20200323,IN,259,1701,,NaN,1960,466,,1,,,,,,B,3/23/2020 11:00,2020-03-23T11:00:00Z,03/23 07:00,7,1,2020-03-23T11:00:00Z,,,,,,,,,,,,,,,,,,,18,58,408,1960,1960,1,0,a37a6e6300210e7b84099b881e2f3d92a96da8d7,0,0,0,0,0,
20200322,IN,201,1293,,NaN,1494,661,,1,,,,,,,3/13/2020 00:59,2020-03-13T00:59:00Z,03/12 20:59,6,1,2020-03-13T00:59:00Z,,,,,,,,,,,,,,,,,,,18,75,586,1494,1494,2,0,a8ddb31be6f381969cbceee519d4f93890dc0b04,0,0,0,0,0,
20200321,IN,126,707,,NaN,833,279,,1,,,,,,,3/21/2020 00:59,2020-03-21T00:59:00Z,03/20 20:59,4,1,2020-03-21T00:59:00Z,,,,,,,,,,,,,,,,,,,18,47,232,833,833,2,1,935eb9fb0619dfbcc378284051d743e05ef15c2d,0,0,0,0,0,
20200320,IN,79,475,,NaN,554,174,,,,,,,,,3/20/2020 00:59,2020-03-20T00:59:00Z,03/19 20:59,2,,2020-03-20T00:59:00Z,,,,,,,,,,,,,,,,,,,18,23,151,554,554,0,0,3ad750538d56520840acdc7df8814737d4448e2d,0,0,0,0,0,
20200319,IN,56,324,,NaN,380,187,,,,,,,,,3/19/2020 00:59,2020-03-19T00:59:00Z,03/18 20:59,2,,2020-03-19T00:59:00Z,,,,,,,,,,,,,,,,,,,18,17,170,380,380,0,0,ba0118a27ba63c441cc8eeeaf9b8ac840f0a1aab,0,0,0,0,0,
20200318,IN,39,154,,NaN,193,34,,,,,,,,,3/17/2020 23:59,2020-03-17T23:59:00Z,03/17 19:59,2,,2020-03-17T23:59:00Z,,,,,,,,,,,,,,,,,,,18,9,25,193,193,0,0,b693982debfbfe43451adc851bb8a0c7e45d8fc9,0,0,0,0,0,
20200317,IN,30,129,,NaN,159,20,,,,,,,,,3/16/2020 23:59,2020-03-16T23:59:00Z,03/16 19:59,2,,2020-03-16T23:59:00Z,,,,,,,,,,,,,,,,,,,18,6,14,159,159,1,0,81465c0b2337e27984443f532e13f4806929adb3,0,0,0,0,0,
20200316,IN,24,115,,NaN,139,18,,,,,,,,,3/16/2020 15:44,2020-03-16T15:44:00Z,03/16 11:44,1,,2020-03-16T15:44:00Z,,,,,,,,,,,,,,,,,,,18,5,13,139,139,1,0,a4c8ee73b9af90d98643509acfab41f9c214b39e,0,0,0,0,0,
20200315,IN,19,102,,NaN,121,32,,,,,,,,,3/15/2020 00:59,2020-03-15T00:59:00Z,03/14 20:59,0,,2020-03-15T00:59:00Z,,,,,,,,,,,,,,,,,,,18,4,28,121,121,0,0,d3e74887f2a7f8ef8a00cb1b041d0a3cfc204f1b,0,0,0,0,0,
20200314,IN,15,74,,NaN,89,16,,,,,,,,,3/13/2020 23:59,2020-03-13T23:59:00Z,03/13 19:59,0,,2020-03-13T23:59:00Z,,,,,,,,,,,,,,,,,,,18,3,13,89,89,0,0,99c34c72b26432c5bd6efb97125bd04f165a9116,0,0,0,0,0,
20200313,IN,12,61,,NaN,73,9,,,,,,,,,3/12/2020 23:59,2020-03-12T23:59:00Z,03/12 19:59,,,2020-03-12T23:59:00Z,,,,,,,,,,,,,,,,,,,18,0,9,73,73,0,0,ec2e897243c2d6d3c9320582ae830d3cc0e2f201,0,0,0,0,0,
20200312,IN,12,52,,NaN,64,21,,,,,,,,,3/11/2020 11:59,2020-03-11T11:59:00Z,03/11 07:59,,,2020-03-11T11:59:00Z,,,,,,,,,,,,,,,,,,,18,2,19,64,64,0,0,53501f8510082207986a34ee7a1e4aa01021662d,0,0,0,0,0,
20200311,IN,10,33,,NaN,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,3,43,43,0,0,8492f2df4706ccb789c9b15398902d486cf61bd9,0,0,0,0,0,
20200310,IN,6,30,,NaN,36,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4,30,36,36,0,0,d2edcc6ce6eed8b83511a4ead7c87b394150cb1b,0,0,0,0,0,
20200309,IN,2,,,NaN,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,2,2,0,0,88f01e47c3c9e5a2ca753e267de1d32704765694,0,0,0,0,0,
20200308,IN,2,,,NaN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,0,2,2,0,0,b881bbcee50b8134af9e0cc949215650f8ab74d8,0,0,0,0,0,
20200307,IN,1,,,NaN,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,1,1,0,0,c9250943df27f0a6b226d4f47e057f38709ec650,0,0,0,0,0,
20200306,IN,1,,,NaN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,1,1,0,0,581b24497b28f08d9b126dea3dcbe082a8a9e55d,0,0,0,0,0,
