date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200529,AK,430,49009,,,49439,1469,14,,,,1,,367,A,5/29/2020 00:00,2020-05-29T00:00:00Z,05/28 20:00,10,,2020-05-29T00:00:00Z,49439,,,430,10,,,,,,,,,,,,,,02,5,1464,49439,49439,0,0,024753b3d592a71695304ab48ed9bec1451b9c11,0,0,0,0,0,
20200528,AK,425,47545,,,47970,1607,10,,,,,,366,B,5/28/2020 00:00,2020-05-28T00:00:00Z,05/27 20:00,10,,2020-05-28T00:00:00Z,47970,,,425,10,,,,,,,,,,,,,,02,13,1594,47970,47970,0,0,9972225c4484426fa96417db96a879f32e3d9200,0,0,0,0,0,
20200527,AK,412,45951,,,46363,1399,14,,,,,,364,C,5/27/2020 00:00,2020-05-27T00:00:00Z,05/26 20:00,10,,2020-05-27T00:00:00Z,46363,,,412,10,,,,,,,,,,,,,,02,1,1398,46363,46363,0,0,d15f0450cae8ef52b83cb476d565e9e2307d333f,0,0,0,0,0,
20200526,AK,411,44553,,,44964,492,12,,,,,,362,C,5/26/2020 00:00,2020-05-26T00:00:00Z,05/25 20:00,10,,2020-05-26T00:00:00Z,44964,,,411,10,,,,,,,,,,,,,,02,2,490,44964,44964,0,0,a620aa64ef8d9a23e617afd6066b8cd2168c4fb8,0,0,0,0,0,
20200525,AK,409,44063,,,44472,965,10,,,,,,361,C,5/25/2020 00:00,2020-05-25T00:00:00Z,05/24 20:00,10,,2020-05-25T00:00:00Z,44472,,,409,10,,,,,,,,,,,,,,02,1,964,44472,44472,0,0,ef54a7bbb44e99219c795ffeb6663b1f07a32fea,0,0,0,0,0,
20200524,AK,408,43099,,,43507,1156,10,,,,,,358,C,5/24/2020 00:00,2020-05-24T00:00:00Z,05/23 20:00,10,,2020-05-24T00:00:00Z,43507,,,408,10,,,,,,,,,,,,,,02,0,1156,43507,43507,0,0,1134f1dfe2c0d50638c0421302f3e626727b9eab,0,0,0,0,0,
20200523,AK,408,41943,,,42351,905,10,,,,,,358,C,5/23/2020 15:00,2020-05-23T15:00:00Z,05/23 11:00,10,,2020-05-23T15:00:00Z,42351,,,408,10,,,,,,,,,,,,,,02,4,901,42351,42351,0,0,56eb2d80ecbb4f07144b5f6aeee50d5dddcdf4de,0,0,0,0,0,
20200522,AK,404,41042,,,41446,1901,15,,,,,,356,C,5/22/2020 00:00,2020-05-22T00:00:00Z,05/21 20:00,10,,2020-05-22T00:00:00Z,41446,,,404,10,,,,,,,,,,,,,,02,2,1899,41446,41446,0,0,be0e9f3370c045d60b84d6ba8a137fd94f977f38,0,0,0,0,0,
20200521,AK,402,39143,,,39545,2500,19,,,,,,356,C,5/21/2020 00:00,2020-05-21T00:00:00Z,05/20 20:00,10,,2020-05-21T00:00:00Z,39545,,,402,10,,,,,,,,,,,,,,02,0,2500,39545,39545,0,0,3bd8c6eca45022a8226bc08dc0ee1dd509a3b677,0,0,0,0,0,
20200520,AK,402,36643,,,37045,665,16,,,,,,352,C,5/20/2020 00:00,2020-05-20T00:00:00Z,05/19 20:00,10,,2020-05-20T00:00:00Z,37045,,,402,10,,,,,,,,,,,,,,02,3,662,37045,37045,0,0,b438ad5d5b9ae101fa40730cc5881d24d4ca41d5,0,0,0,0,0,
20200519,AK,399,35981,,,36380,769,16,,,,,,348,B,5/19/2020 00:00,2020-05-19T00:00:00Z,05/18 20:00,10,,2020-05-19T00:00:00Z,36380,,,399,10,,,,,,,,,,,,,,02,0,769,36380,36380,0,0,5888ae9676fc9ec99e6543e3e64d6b1cca58677d,0,0,0,0,0,
20200518,AK,399,35212,,,35611,960,9,,,,,,345,B,5/18/2020 00:00,2020-05-18T00:00:00Z,05/17 20:00,10,,2020-05-18T00:00:00Z,35611,,,399,10,,,,,,,,,,,,,,02,3,957,35611,35611,0,0,1aa9ce6f1a0c45d81d41f444da4110f20660ae6b,0,0,0,0,0,
20200517,AK,396,34255,,,34651,1370,13,,,,,,344,B,5/17/2020 00:00,2020-05-17T00:00:00Z,05/16 20:00,10,,2020-05-17T00:00:00Z,34651,,,396,10,,,,,,,,,,,,,,02,4,1366,34651,34651,0,0,acfa5e1d84265739ec49f980b616f040dcf1894c,0,0,0,0,0,
20200516,AK,392,32889,,,33281,863,10,,,,,,344,B,5/16/2020 00:00,2020-05-16T00:00:00Z,05/15 20:00,10,,2020-05-16T00:00:00Z,33281,,,392,10,,,,,,,,,,,,,,02,4,859,33281,33281,0,0,0aa45585e4c3ea4c3c361127743d2344fd506b9d,0,0,0,0,0,
20200515,AK,388,32030,,,32418,656,8,,,,,,343,B,5/14/2020 00:00,2020-05-14T00:00:00Z,05/13 20:00,10,,2020-05-14T00:00:00Z,32418,,,388,10,,,,,,,,,,,,,,02,1,655,32418,32418,0,0,967714e37aa90512a1791a4168d61ffc548e89b5,0,0,0,0,0,
20200514,AK,387,31375,,,31762,1113,12,,,,,,339,B,5/14/2020 00:00,2020-05-14T00:00:00Z,05/13 20:00,10,,2020-05-14T00:00:00Z,31762,,,387,10,,,,,,,,,,,,,,02,4,1109,31762,31762,0,0,96668327decaa099b8f636a1a2fe5da2dda9b080,0,0,0,0,0,
20200513,AK,383,30266,,,30649,688,12,,,,,,338,B,5/13/2020 00:00,2020-05-13T00:00:00Z,05/12 20:00,10,,2020-05-13T00:00:00Z,30649,,,383,10,,,,,,,,,,,,,,02,0,688,30649,30649,0,0,a0c203cf1ddc4f1d6a72dd210495057a0ba24775,0,0,0,0,0,
20200512,AK,383,29578,,,29961,1281,10,,,,,,334,B,5/12/2020 00:00,2020-05-12T00:00:00Z,05/11 20:00,10,,2020-05-12T00:00:00Z,29961,,,383,10,,,,,,,,,,,,,,02,2,1279,29961,29961,0,0,f64d445753d3cdb6325d2946abfaf495830cf89b,0,0,0,0,0,
20200511,AK,381,28299,,,28680,1316,7,,,,,,328,C,5/11/2020 00:00,2020-05-11T00:00:00Z,05/10 20:00,10,,2020-05-11T00:00:00Z,28680,,,381,10,,,,,,,,,,,,,,02,2,1314,28680,28680,0,0,7d37d4f72ca880fb954848f1492bc22315c55d22,0,0,0,0,0,
20200510,AK,379,26985,,,27364,915,8,,,,,,324,C,5/10/2020 14:00,2020-05-10T14:00:00Z,05/10 10:00,10,,2020-05-10T14:00:00Z,27364,,,379,10,,,,,,,,,,,,,,02,1,914,27364,27364,0,0,934143bf9710ec562eaa21a54c2cb6bb0020f26c,0,0,0,0,0,
20200509,AK,378,26071,,,26449,976,8,,,,,,318,C,5/9/2020 00:00,2020-05-09T00:00:00Z,05/08 20:00,10,,2020-05-09T00:00:00Z,26449,,,378,10,,,,,,,,,,,,,,02,1,975,26449,26449,0,0,4ece4698753451f1fcdf49e39d0702e2dcd21bb2,0,0,0,0,0,
20200508,AK,377,25096,,,25473,1132,16,,,,,,305,C,5/8/2020 00:00,2020-05-08T00:00:00Z,05/07 20:00,10,,2020-05-08T00:00:00Z,25473,,,377,10,,,,,,,,,,,,,,02,3,1129,25473,25473,0,0,dc1f50c6339b61641ed2e1e6795535affd7e576e,0,0,0,0,0,
20200507,AK,374,23967,,,24341,686,12,,,,,,291,C,5/7/2020 00:00,2020-05-07T00:00:00Z,05/06 20:00,10,,2020-05-07T00:00:00Z,24341,,,374,10,,,,,,,,,,,,,,02,2,684,24341,24341,0,0,31d6d8206f84f55dd4673b96e16ddf356c9c7fb6,0,0,0,0,0,
20200506,AK,372,23283,,,23655,963,8,,,,,,284,C,5/6/2020 00:00,2020-05-06T00:00:00Z,05/05 20:00,10,,2020-05-06T00:00:00Z,23655,,,372,10,,,,,,,,,,,,,,02,1,962,23655,23655,1,0,c09cd5382281052b506766b4ccef815ff2dc6803,0,0,0,0,0,
20200505,AK,371,22321,,,22692,969,13,,,,,,277,C,5/5/2020 00:00,2020-05-05T00:00:00Z,05/04 20:00,9,,2020-05-05T00:00:00Z,22692,,,371,9,,,,,,,,,,,,,,02,1,968,22692,22692,0,0,8b1e1065a2220968549240279009d25f603b16ed,0,0,0,0,0,
20200504,AK,370,21353,,,21723,145,12,,,,,,263,C,5/4/2020 00:00,2020-05-04T00:00:00Z,05/03 20:00,9,,2020-05-04T00:00:00Z,21723,,,370,9,,,,,,,,,,,,,,02,2,143,21723,21723,0,0,947c925cf789f4f41c5a1d74e384526d1b6a458c,0,0,0,0,0,
20200503,AK,368,21210,,,21578,179,12,,,,,,262,C,5/3/2020 14:15,2020-05-03T14:15:00Z,05/03 10:15,9,,2020-05-03T14:15:00Z,21578,,,368,9,,,,,,,,,,,,,,02,3,176,21578,21578,0,0,3757d3a35c94b82a4025e3a3ee0c73ab35aafbbf,0,0,0,0,0,
20200502,AK,365,21034,,,21399,1074,10,,,,,,261,C,5/2/2020 00:00,2020-05-02T00:00:00Z,05/01 20:00,9,,2020-05-02T00:00:00Z,21399,,,365,,,,,,,,,,,,,,,02,1,1073,21399,21399,0,0,2bbd9e1a05065db1473f519db84779332ebbd92c,0,0,0,0,0,
20200501,AK,364,19961,,,20325,1206,25,,,,,,254,C,5/1/2020 14:00,2020-05-01T14:00:00Z,05/01 10:00,9,,2020-05-01T14:00:00Z,20325,,,364,,,,,,,,,,,,,,,02,9,1197,20325,20325,0,0,2ba7000cbe24f42b33d6dacda1cb5a2202f8b4eb,0,0,0,0,0,
20200430,AK,355,18764,,,19119,0,19,,,,,,252,C,4/30/2020 15:00,2020-04-30T15:00:00Z,04/30 11:00,9,,2020-04-30T15:00:00Z,19119,,,355,,,,,,,,,,,,,,,02,0,0,19119,19119,0,0,7fe150e8cfe452ae969c9ef9a9d4589899af1754,0,0,0,0,0,
20200429,AK,355,18764,,,19119,2030,14,,,,,,240,B,4/28/2020 14:50,2020-04-28T14:50:00Z,04/28 10:50,9,,2020-04-28T14:50:00Z,19119,,,355,,,,,,,,,,,,,,,02,4,2026,19119,19119,0,0,06fb1f4cf32159df20d5ef00f093f78860ac256f,0,0,0,0,0,
20200428,AK,351,16738,,,17089,833,16,,,,,,228,B,4/28/2020 14:50,2020-04-28T14:50:00Z,04/28 10:50,9,,2020-04-28T14:50:00Z,17089,,,351,,,,,,,,,,,,,,,02,6,827,17089,17089,0,0,5b9d075a7ee36f26e4f8b3d7ea4f0348b79428ef,0,0,0,0,0,
20200427,AK,345,15911,,,16256,79,10,,,,,,218,B,4/27/2020 14:00,2020-04-27T14:00:00Z,04/27 10:00,9,,2020-04-27T14:00:00Z,16256,,,345,,,,,,,,,,,,,,,02,4,75,16256,16256,0,0,2665c9d598ac3fdf68c793dadcae4ece20cbfdfe,0,0,0,0,0,
20200426,AK,341,15836,,,16177,445,14,,,,,,217,B,4/26/2020 14:15,2020-04-26T14:15:00Z,04/26 10:15,9,,2020-04-26T14:15:00Z,16177,,,341,,,,,,,,,,,,,,,02,2,443,16177,16177,0,0,019b806e0ea7fedd3b6c804221ef4c7941b02f19,0,0,0,0,0,
20200425,AK,339,15393,,,15732,3451,32,,,,,,217,B,4/25/2020 16:00,2020-04-25T16:00:00Z,04/25 12:00,9,,2020-04-25T16:00:00Z,15732,,,339,,,,,,,,,,,,,,,02,0,3451,15732,15732,0,0,2ec5d2ec7b963ed37b42aae59402b77a1d24882c,0,0,0,0,0,
20200424,AK,339,11942,,,12281,120,36,,,,,,208,A,4/24/2020 15:00,2020-04-24T15:00:00Z,04/24 11:00,9,,2020-04-24T15:00:00Z,12281,,,339,,,,,,,,,,,,,,,02,2,118,12281,12281,0,0,4f5921b6ae89a0f05d73068ee68224fb7dbf68b9,0,0,0,0,0,
20200423,AK,337,11824,,,12161,2,42,,,,,,209,A,4/23/2020 14:00,2020-04-23T14:00:00Z,04/23 10:00,9,,2020-04-23T14:00:00Z,12161,,,337,,,,,,,,,,,,,,,02,2,0,12161,12161,0,-36,45729892d77de95b50eb92d55d4d75ffae31b177,0,0,0,0,0,
20200422,AK,335,11824,,,12159,1040,39,36,,,,,196,A,4/22/2020 14:00,2020-04-22T14:00:00Z,04/22 10:00,9,36,2020-04-22T14:00:00Z,12159,,,335,,,,,,,,,,,,,,,02,6,1034,12159,12159,0,0,59c2f0d5016a19463376fb1fd0e7037d254228ba,0,0,0,0,0,
20200421,AK,329,10790,,,11119,995,42,36,,,,,168,A,4/21/2020 15:15,2020-04-21T15:15:00Z,04/21 11:15,9,36,2020-04-21T15:15:00Z,11119,,,329,,,,,,,,,,,,,,,02,8,987,11119,11119,0,0,ad596ca3e431677d78af0c7827d05b684179c94e,0,0,0,0,0,
20200420,AK,321,9803,,,10124,229,46,36,,,,,161,A,4/20/2020 14:00,2020-04-20T14:00:00Z,04/20 10:00,9,36,2020-04-20T14:00:00Z,10124,,,321,,,,,,,,,,,,,,,02,2,227,10124,10124,0,0,8d146c64b8d39aea12890ba88fa50486f4c1de2a,0,0,0,0,0,
20200419,AK,319,9576,,,9895,240,37,36,,,,,153,A,4/18/2020 17:45,2020-04-18T17:45:00Z,04/18 13:45,9,36,2020-04-18T17:45:00Z,9895,,,319,,,,,,,,,,,,,,,02,5,235,9895,9895,0,0,4b4088f26228730ae80a7f43d38ea51a0943948d,0,0,0,0,0,
20200418,AK,314,9341,,,9655,205,39,36,,,,,147,A,4/18/2020 14:15,2020-04-18T14:15:00Z,04/18 10:15,9,36,2020-04-18T14:15:00Z,9655,,,314,,,,,,,,,,,,,,,02,5,200,9655,9655,0,0,8fa612966c06b750a94e0799756bec093e6dc808,0,0,0,0,0,
20200417,AK,309,9141,,,9450,715,,36,,,,,128,A,4/16/2020 00:00,2020-04-16T00:00:00Z,04/15 20:00,9,36,2020-04-16T00:00:00Z,9450,,,309,,,,,,,,,,,,,,,02,9,706,9450,9450,0,1,a922c1dfead6c1c472a68bb94b0f9b8930b5b54a,0,0,0,0,0,
20200416,AK,300,8435,,,8735,71,,35,,,,,110,A,4/16/2020 15:30,2020-04-16T15:30:00Z,04/16 11:30,9,35,2020-04-16T15:30:00Z,8735,,,300,,,,,,,,,,,,,,,02,7,64,8735,8735,0,1,6dbb107feb54bd81b2f7961f9bd3df8b46754886,0,0,0,0,0,
20200415,AK,293,8371,,,8664,316,,34,,,,,106,A,4/15/2020 15:15,2020-04-15T15:15:00Z,04/15 11:15,9,34,2020-04-15T15:15:00Z,8664,,,293,,,,,,,,,,,,,,,02,8,308,8664,8664,0,2,a21455331f0eb84bb20615921f8962f2719cb806,0,0,0,0,0,
20200414,AK,285,8063,,,8348,518,,32,,,,,98,A,4/14/2020 14:15,2020-04-14T14:15:00Z,04/14 10:15,9,32,2020-04-14T14:15:00Z,8348,,,285,,,,,,,,,,,,,,,02,8,510,8348,8348,1,0,ac611b25691e5484c0f730934a20d66752238795,0,0,0,0,0,
20200413,AK,277,7553,,,7830,-208,,32,,,,,85,A,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,8,32,2020-04-13T00:00:00Z,7830,,,277,,,,,,,,,,,,,,,02,5,-213,7830,7830,0,1,d42482472fd094b6d3eb36449c2518b2f3a4f97f,0,0,0,0,0,
20200412,AK,272,7766,,,8038,306,,31,,,,,66,A,4/12/2020 14:50,2020-04-12T14:50:00Z,04/12 10:50,8,31,2020-04-12T14:50:00Z,8038,,,272,,,,,,,,,,,,,,,02,15,291,8038,8038,0,0,f234d6257800bb97c0bd177a8a25fdf85ee771fc,0,0,0,0,0,
20200411,AK,257,7475,,,7732,300,,31,,,,,63,A,4/11/2020 14:45,2020-04-11T14:45:00Z,04/11 10:45,8,31,2020-04-11T14:45:00Z,7732,,,257,,,,,,,,,,,,,,,02,11,289,7732,7732,1,3,254d780150b6829d85a2ff1d7c74adcef05abba0,0,0,0,0,0,
20200410,AK,246,7186,,,7432,209,,28,,,,,55,A,4/10/2020 15:30,2020-04-10T15:30:00Z,04/10 11:30,7,28,2020-04-10T15:30:00Z,7432,,,246,,,,,,,,,,,,,,,02,11,198,7432,7432,0,1,5b17fcd25c59f50506c4457be038974caba06d32,0,0,0,0,0,
20200409,AK,235,6988,,,7223,155,,27,,,,,49,A,4/9/2020 16:00,2020-04-09T16:00:00Z,04/09 12:00,7,27,2020-04-09T16:00:00Z,7223,,,235,,,,,,,,,,,,,,,02,9,146,7223,7223,0,0,a983fd4d39cfb483c44cd583619464d2b8698321,0,0,0,0,0,
20200408,AK,226,6842,,,7068,155,,27,,,,,32,A,4/8/2020 15:00,2020-04-08T15:00:00Z,04/08 11:00,7,27,2020-04-08T15:00:00Z,7068,,,226,,,,,,,,,,,,,,,02,13,142,7068,7068,1,4,ad749997d6dd9deed41456bfed787aef3d921f4f,0,0,0,0,0,
20200407,AK,213,6700,,,6913,30,,23,,,,,29,A,4/7/2020 15:15,2020-04-07T15:15:00Z,04/07 11:15,6,23,2020-04-07T15:15:00Z,6913,,,213,,,,,,,,,,,,,,,02,22,8,6913,6913,0,0,179b7df6e2f77a08b2d74ff4cba4413af9eb73dc,0,0,0,0,0,
20200406,AK,191,6692,,,6883,599,,23,,,,,,A,4/6/2020 14:45,2020-04-06T14:45:00Z,04/06 10:45,6,23,2020-04-06T14:45:00Z,6883,,,191,,,,,,,,,,,,,,,02,6,593,6883,6883,0,3,bf7bbc76ad33e13ba998560b70dd2c903927df5e,0,0,0,0,0,
20200405,AK,185,6099,,,6284,244,,20,,,,,,A,4/5/2020 00:00,2020-04-05T00:00:00Z,04/04 20:00,6,20,2020-04-05T00:00:00Z,6284,,,185,,,,,,,,,,,,,,,02,14,230,6284,6284,1,4,f453d56036bc15c005e6298507016d5b7ecf7a87,0,0,0,0,0,
20200404,AK,171,5869,,,6040,24,,16,,,,,,A,4/4/2020 16:00,2020-04-04T16:00:00Z,04/04 12:00,5,16,2020-04-04T16:00:00Z,6040,,,171,,,,,,,,,,,,,,,02,14,10,6040,6040,2,1,b9a521d952225dc5c301a7b460a5ef79073b82aa,0,0,0,0,0,
20200403,AK,157,5859,,,6016,994,,15,,,,,,A,4/3/2020 16:00,2020-04-03T16:00:00Z,04/03 12:00,3,15,2020-04-03T16:00:00Z,6016,,,157,,,,,,,,,,,,,,,02,14,980,6016,6016,0,6,9dadb05eaf875fcbae91c854cb523cd30e640fe6,0,0,0,0,0,
20200402,AK,143,4879,,,5022,419,,9,,,,,,A,4/1/2020 21:00,2020-04-01T21:00:00Z,04/01 17:00,3,9,2020-04-01T21:00:00Z,5022,,,143,,,,,,,,,,,,,,,02,10,409,5022,5022,0,0,67dec7337b6a4e7cd344bd052514da7bf88c635e,0,0,0,0,0,
20200401,AK,133,4470,,,4603,890,,9,,,,,,A,3/31/2020 19:00,2020-03-31T19:00:00Z,03/31 15:00,3,9,2020-03-31T19:00:00Z,4603,,,133,,,,,,,,,,,,,,,02,14,876,4603,4603,0,2,44873483edb1a4d27234f77c3cddd5e38c173503,0,0,0,0,0,
20200331,AK,119,3594,,,3713,59,,7,,,,,,A,3/30/2020 19:00,2020-03-30T19:00:00Z,03/30 15:00,3,7,2020-03-30T19:00:00Z,3713,,,119,,,,,,,,,,,,,,,02,5,54,3713,3713,0,0,6b0e059cbb99231714972dc231c2e32968c0a2d0,0,0,0,0,0,
20200330,AK,114,3540,,,3654,320,,7,,,,,,A,3/29/2020 19:00,2020-03-29T19:00:00Z,03/29 15:00,3,7,2020-03-29T19:00:00Z,3654,,,114,,,,,,,,,,,,,,,02,12,308,3654,3654,1,1,28b186d15725abddc909dae0eff99caf1cd80822,0,0,0,0,0,
20200329,AK,102,3232,,,3334,413,,6,,,,,,A,3/28/2020 19:00,2020-03-28T19:00:00Z,03/28 15:00,2,6,2020-03-28T19:00:00Z,3334,,,102,,,,,,,,,,,,,,,02,17,396,3334,3334,0,1,5baeb8597efeaf2c7fc54e6dd06fbc7f4ffbd294,0,0,0,0,0,
20200328,AK,85,2836,,,2921,533,,5,,,,,,A,3/27/2020 19:00,2020-03-27T19:00:00Z,03/27 15:00,2,5,2020-03-27T19:00:00Z,2921,,,85,,,,,,,,,,,,,,,02,16,517,2921,2921,1,2,bdb41e0c6f6f68ff9c498d8eaa288859c9bd2185,0,0,0,0,0,
20200327,AK,69,2319,13,,2388,528,,3,,,,,,A,3/26/2020 21:00,2020-03-26T21:00:00Z,03/26 17:00,1,3,2020-03-26T21:00:00Z,2388,,,69,,,,,,,,,,,,,,,02,10,518,2401,2388,0,0,ac2578990b4e7754ed2b9d66a566717dc6f4451d,0,0,0,0,0,
20200326,AK,59,1801,,,1860,169,,3,,,,,,A,3/25/2020 21:00,2020-03-25T21:00:00Z,03/25 17:00,1,3,2020-03-25T21:00:00Z,1860,,,59,,,,,,,,,,,,,,,02,17,152,1860,1860,0,2,b9c25b96380bc572c0794c1651055cb7bdae448f,0,0,0,0,0,
20200325,AK,42,1649,,,1691,669,,1,,,,,,A,3/24/2020 21:00,2020-03-24T21:00:00Z,03/24 17:00,1,1,2020-03-24T21:00:00Z,1691,,,42,,,,,,,,,,,,,,,02,6,663,1691,1691,1,1,ade1c7be64f043bae55c21d768856eeaad1bef18,0,0,0,0,0,
20200324,AK,36,986,,,1022,54,,0,,,,,,A,3/23/2020 19:00,2020-03-23T19:00:00Z,03/23 15:00,0,0,2020-03-23T19:00:00Z,1022,,,36,,,,,,,,,,,,,,,02,14,40,1022,1022,0,0,279e6afe020c621d0483373dfb8d95ffad032182,0,0,0,0,0,
20200323,AK,22,946,,,968,0,,0,,,,,,A,3/21/2020 16:30,2020-03-21T16:30:00Z,03/21 12:30,0,0,2020-03-21T16:30:00Z,968,,,22,,,,,,,,,,,,,,,02,0,0,968,968,0,0,6d7c040d6aa534411a5ac9cbc932cd2c86f97ea0,0,0,0,0,0,
20200322,AK,22,946,,,968,196,,0,,,,,,,3/21/2020 16:30,2020-03-21T16:30:00Z,03/21 12:30,0,0,2020-03-21T16:30:00Z,968,,,22,,,,,,,,,,,,,,,02,8,188,968,968,0,0,e2fa858468b879ac0e8123e116267cac386bf9e1,0,0,0,0,0,
20200321,AK,14,758,,,772,74,,0,,,,,,,3/21/2020 16:30,2020-03-21T16:30:00Z,03/21 12:30,0,0,2020-03-21T16:30:00Z,772,,,14,,,,,,,,,,,,,,,02,2,72,772,772,0,0,901f667639f87a590be916ac8887e58a66750742,0,0,0,0,0,
20200320,AK,12,686,,,698,260,,,,,,,,,3/20/2020 16:30,2020-03-20T16:30:00Z,03/20 12:30,0,,2020-03-20T16:30:00Z,698,,,12,,,,,,,,,,,,,,,02,6,254,698,698,0,0,bcf858d8c6435caaa714431ca0ce7eca8ec52419,0,0,0,0,0,
20200319,AK,6,432,,,438,26,,,,,,,,,3/18/2020 16:30,2020-03-18T16:30:00Z,03/18 12:30,0,,2020-03-18T16:30:00Z,438,,,6,,,,,,,,,,,,,,,02,0,26,438,438,0,0,3a4044c258d87d755b8708b33d149a1d2aedee4c,0,0,0,0,0,
20200318,AK,6,406,,,412,75,,,,,,,,,3/17/2020 23:00,2020-03-17T23:00:00Z,03/17 19:00,0,,2020-03-17T23:00:00Z,412,,,6,,,,,,,,,,,,,,,02,3,72,412,412,0,0,710445b7abfedcc4794d63f07f62a59acca5c6c3,0,0,0,0,0,
20200317,AK,3,334,,,337,193,,,,,,,,,3/17/2020 00:01,2020-03-17T00:01:00Z,03/16 20:01,0,,2020-03-17T00:01:00Z,337,,,3,,,,,,,,,,,,,,,02,2,191,337,337,0,0,d59a874dbe2cc25869ce63f530013e7b966ab755,0,0,0,0,0,
20200316,AK,1,143,,,144,0,,,,,,,,,3/16/2020 15:06,2020-03-16T15:06:00Z,03/16 11:06,0,,2020-03-16T15:06:00Z,144,,,1,,,,,,,,,,,,,,,02,0,0,144,144,0,0,c40d745f3e5a959459206840cad0ef6dd478c0d1,0,0,0,0,0,
20200315,AK,1,143,,,144,0,,,,,,,,,3/13/2020 16:30,2020-03-13T16:30:00Z,03/13 12:30,0,,2020-03-13T16:30:00Z,144,,,1,,,,,,,,,,,,,,,02,0,0,144,144,0,0,634552ba392a4cb08a3f03ba28d7a2238e8ea7b7,0,0,0,0,0,
20200314,AK,1,143,,,144,84,,,,,,,,,3/13/2020 16:30,2020-03-13T16:30:00Z,03/13 12:30,0,,2020-03-13T16:30:00Z,144,,,1,,,,,,,,,,,,,,,02,0,84,144,144,0,0,a1f9ba285fa3221f8812ebc82ff8d6ac1c30e680,0,0,0,0,0,
20200313,AK,1,59,,,60,14,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,0,,2020-03-13T00:00:00Z,60,,,1,,,,,,,,,,,,,,,02,1,13,60,60,0,0,04ae049cc81f42fac2d62c01db79ee6bb870d054,0,0,0,0,0,
20200312,AK,0,46,14,,46,0,,,,,,,,,3/11/2020 16:30,2020-03-11T16:30:00Z,03/11 12:30,0,,2020-03-11T16:30:00Z,46,,,0,,,,,,,,,,,,,,,02,0,0,60,46,0,0,2462d6ce00c469444ae6ac3643ed0584813695e6,0,0,0,0,0,
20200311,AK,0,46,14,,46,23,,,,,,,,,,,,0,,,46,,,0,,,,,,,,,,,,,,,02,0,23,60,46,0,0,ecbf289469dc44d4765d34ff239b1571b060ba01,0,0,0,0,0,
20200310,AK,0,23,9,,23,0,,,,,,,,,,,,0,,,23,,,0,,,,,,,,,,,,,,,02,0,0,32,23,0,0,c1ae7bf379f5c325d4c79bbf59ef331ad783d777,0,0,0,0,0,
20200309,AK,0,23,9,,23,9,,,,,,,,,,,,0,,,23,,,0,,,,,,,,,,,,,,,02,0,9,32,23,0,0,fe2506c94f0abe7efd865a3a981738957449f888,0,0,0,0,0,
20200308,AK,0,14,6,,14,2,,,,,,,,,,,,0,,,14,,,0,,,,,,,,,,,,,,,02,0,2,20,14,0,0,647cdf6d6b054debc44e1e66b2f85823dfadbf45,0,0,0,0,0,
20200307,AK,0,12,2,,12,4,,,,,,,,,,,,0,,,12,,,0,,,,,,,,,,,,,,,02,0,4,14,12,0,0,c2ae31d2e6d0da1ad91650e89db2615d9556eb3a,0,0,0,0,0,
20200306,AK,0,8,1,,8,,,,,,,,,,,,,0,,,8,,,0,,,,,,,,,,,,,,,02,0,0,9,8,0,0,3713528d19964bef99440a879ea8864927ad6335,0,0,0,0,0,
