date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200819,SD,10566,,120481,,totalTestsPeopleViral,131047,55,935,,,,,9189,8/18/2020 14:00,2020-08-18T14:00:00Z,08/18 10:00,155,935,,2020-08-18T14:00:00Z,167487,16495,,,,,,131047,,,,,,,,,,,46,123,911,131047,1034,131047,,1,8,c2276e29d3af1558d7a6746efa5eea6c2081b4e4,0,0,0,0,0,
20200818,SD,10443,,119570,,totalTestsPeopleViral,130013,68,927,,,,,9126,8/17/2020 14:00,2020-08-17T14:00:00Z,08/17 10:00,154,927,,2020-08-17T14:00:00Z,166040,16380,,,,,,130013,,,,,,,,,,,46,83,637,130013,720,130013,,1,6,f356a6074169c76f3b0e9aaced57253e1f05f40c,0,0,0,0,0,
20200817,SD,10360,,118933,,totalTestsPeopleViral,129293,60,921,,,,,9013,8/16/2020 14:00,2020-08-16T14:00:00Z,08/16 10:00,153,921,,2020-08-16T14:00:00Z,165094,16309,,,,,,129293,,,,,,,,,,,46,86,433,129293,519,129293,,0,5,03192f768db3f5739660fa8e386d1f943df9b9aa,0,0,0,0,0,
20200816,SD,10274,,118500,,totalTestsPeopleViral,128774,66,916,,,,,8939,8/15/2020 14:00,2020-08-15T14:00:00Z,08/15 10:00,153,916,,2020-08-15T14:00:00Z,163814,16206,,,,,,128774,,,,,,,,,,,46,156,1169,128774,1325,128774,,1,3,833dc2b1aba2d03582f2190bc3b4b7aa53d686a5,0,0,0,0,0,
20200815,SD,10118,,117331,,totalTestsPeopleViral,127449,63,913,,,,,8884,8/14/2020 14:00,2020-08-14T14:00:00Z,08/14 10:00,152,913,,2020-08-14T14:00:00Z,161645,16035,,,,,,127449,,,,,,,,,,,46,94,1341,127449,1435,127449,,2,10,970fa44c3c0457f05bb2f7db7a245be2f620e372,0,0,0,0,0,
20200814,SD,10024,,115990,,totalTestsPeopleViral,126014,65,903,,,,,8773,8/13/2020 14:00,2020-08-13T14:00:00Z,08/13 10:00,150,903,,2020-08-13T14:00:00Z,159619,15919,,,,,,126014,,,,,,,,,,,46,127,1117,126014,1244,126014,,2,7,8259e7d4bf7a8950b18925ca599ff5930c4d05ba,0,0,0,0,0,
20200813,SD,9897,,114873,,totalTestsPeopleViral,124770,56,896,,,,,8691,8/12/2020 14:00,2020-08-12T14:00:00Z,08/12 10:00,148,896,,2020-08-12T14:00:00Z,157828,15804,,,,,,124770,,,,,,,,,,,46,82,1060,124770,1142,124770,,1,4,c82a725364c299c1cdb8fefd7c178d1e245ee466,0,0,0,0,0,
20200812,SD,9815,,113813,,totalTestsPeopleViral,123628,59,892,,,,,8606,8/11/2020 14:00,2020-08-11T14:00:00Z,08/11 10:00,147,892,,2020-08-11T14:00:00Z,155671,15683,,,,,,123628,,,,,,,,,,,46,102,1117,123628,1219,123628,,1,5,c0e0193fcf45878d9445e3355fb902614afe3c91,0,0,0,0,0,
20200811,SD,9713,,112696,,totalTestsPeopleViral,122409,57,887,,,,,8507,8/10/2020 14:00,2020-08-10T14:00:00Z,08/10 10:00,146,887,,2020-08-10T14:00:00Z,154063,15596,,,,,,122409,,,,,,,,,,,46,50,882,122409,932,122409,,0,5,80ba02a59671a831f20529ab1c5391e7587914f1,0,0,0,0,0,
20200810,SD,9663,,111814,,totalTestsPeopleViral,121477,63,882,,,,,8371,8/9/2020 14:00,2020-08-09T14:00:00Z,08/09 10:00,146,882,,2020-08-09T14:00:00Z,152943,15538,,,,,,121477,,,,,,,,,,,46,58,522,121477,580,121477,,0,6,75b766089a24e5d7d9541e5189964d6f5f00cced,0,0,0,0,0,
20200809,SD,9605,,111292,,totalTestsPeopleViral,120897,55,876,,,,,8334,8/8/2020 14:00,2020-08-08T14:00:00Z,08/08 10:00,146,876,,2020-08-08T14:00:00Z,152383,15481,,,,,,120897,,,,,,,,,,,46,128,782,120897,910,120897,,0,5,f11f1a6105ea2b4e8375c7ae6b00aea3cee7e70e,0,0,0,0,0,
20200808,SD,9477,,110510,,totalTestsPeopleViral,119987,48,871,,,,,8307,8/7/2020 14:00,2020-08-07T14:00:00Z,08/07 10:00,146,871,,2020-08-07T14:00:00Z,150575,15376,,,,,,119987,,,,,,,,,,,46,106,1154,119987,1260,119987,,2,5,e9504ae25c292c4c172c3eeba0bb6080a06b248c,0,0,0,0,0,
20200807,SD,9371,,109356,,totalTestsPeopleViral,118727,47,866,,,,,8244,8/6/2020 14:00,2020-08-06T14:00:00Z,08/06 10:00,144,866,,2020-08-06T14:00:00Z,148425,15215,,,,,,118727,,,,,,,,,,,46,98,1055,118727,1153,118727,,3,5,edd35795bf6940eb7ff2c120c7717b416e92ecad,0,0,0,0,0,
20200806,SD,9273,,108301,,totalTestsPeopleViral,117574,44,861,,,,,8145,8/5/2020 14:00,2020-08-05T14:00:00Z,08/05 10:00,141,861,,2020-08-05T14:00:00Z,146846,15104,,,,,,117574,,,,,,,,,,,46,105,1095,117574,1200,117574,,4,5,acd299a8a85b5a77eed5bef4d151d5d0c25cc978,0,0,0,0,0,
20200805,SD,9168,,107206,,totalTestsPeopleViral,116374,43,856,,,,,8080,8/4/2020 14:00,2020-08-04T14:00:00Z,08/04 10:00,137,856,,2020-08-04T14:00:00Z,145089,15017,,,,,,116374,,,,,,,,,,,46,89,904,116374,993,116374,,1,10,32ea64de00e00818fd0a8f31a876494385d93014,0,0,0,0,0,
20200804,SD,9079,,106302,,totalTestsPeopleViral,115381,42,846,,,,,8008,8/3/2020 14:00,2020-08-03T14:00:00Z,08/03 10:00,136,846,,2020-08-03T14:00:00Z,143571,14922,,,,,,115381,,,,,,,,,,,46,59,674,115381,733,115381,,1,8,5545c9eb112d8687a6f9a3c97a896c3a4893e99a,0,0,0,0,0,
20200803,SD,9020,,105628,,totalTestsPeopleViral,114648,39,838,,,,,7939,8/2/2020 14:00,2020-08-02T14:00:00Z,08/02 10:00,135,838,,2020-08-02T14:00:00Z,142745,14097,,,,,,114648,,,,,,,,,,,46,65,630,114648,695,114648,,0,3,0937e5b33bbf13639c990a7ed561fb8931f3ba8e,0,0,0,0,0,
20200802,SD,8955,,104998,,totalTestsPeopleViral,113953,35,835,,,,,7909,8/1/2020 14:00,2020-08-01T14:00:00Z,08/01 10:00,135,835,,2020-08-01T14:00:00Z,141691,14047,,,,,,113953,,,,,,,,,,,46,88,933,113953,1021,113953,,1,3,d45f91298a40f091449d66224fe95044490ec897,0,0,0,0,0,
20200801,SD,8867,,104065,,totalTestsPeopleViral,112932,36,832,,,,,7820,7/31/2020 18:00,2020-07-31T18:00:00Z,07/31 14:00,134,832,,2020-07-31T18:00:00Z,140108,13930,,,,,,112932,,,,,,,,,,,46,103,1194,112932,1297,112932,,4,8,fbb6046ed7c247068c7bf30524d1d7e0aaac1b34,0,0,0,0,0,
20200731,SD,8764,,102871,,totalTestsPeopleViral,111635,31,824,,,,,7761,7/30/2020 18:00,2020-07-30T18:00:00Z,07/30 14:00,130,824,,2020-07-30T18:00:00Z,138012,13802,,,,,,111635,,,,,,,,,,,46,79,1211,111635,1290,111635,,1,9,620d5ad60febd0c1e98649ab86a25500bc684182,0,0,0,0,0,
20200730,SD,8685,,101660,,totalTestsPeopleViral,110345,44,815,,,,,7690,7/29/2020 14:00,2020-07-29T14:00:00Z,07/29 10:00,129,815,,2020-07-29T14:00:00Z,136287,13725,,,,,,110345,,,,,,,,,,,46,44,587,110345,631,110345,,0,5,193e7abb5d8ec5780372799642f8e0a3c9cfe940,0,0,0,0,0,
20200729,SD,8641,,101073,,totalTestsPeopleViral,109714,46,810,,,,,7609,7/28/2020 18:00,2020-07-28T18:00:00Z,07/28 14:00,129,810,,2020-07-28T18:00:00Z,134302,13604,,,,,,109714,,,,,,,,,,,46,149,2074,109714,2223,109714,,6,2,831df35b91cea88facc1f5bc1699fc8098bd8527,0,0,0,0,0,
20200728,SD,8492,,98999,,totalTestsPeopleViral,107491,49,808,,,,,7474,7/27/2020 18:00,2020-07-27T18:00:00Z,07/27 14:00,123,808,,2020-07-27T18:00:00Z,132811,13498,,,,,,107491,,,,,,,,,,,46,48,616,107491,664,107491,,0,2,d55bd17866eb1f28a1649ea16163c9a71f654e49,0,0,0,0,0,
20200727,SD,8444,,98383,,totalTestsPeopleViral,106827,47,806,,,,,7404,7/26/2020 18:00,2020-07-26T18:00:00Z,07/26 14:00,123,806,,2020-07-26T18:00:00Z,131953,13444,,,,,,106827,,,,,,,,,,,46,49,-148,106827,-99,106827,,0,5,c571b767914e172a148a8a0a429425362e785620,0,0,0,0,0,
20200726,SD,8395,,98531,,totalTestsPeopleViral,106926,48,801,,,,,7364,7/25/2020 18:00,2020-07-25T18:00:00Z,07/25 14:00,123,801,,2020-07-25T18:00:00Z,130947,13373,,,,,,106926,,,,,,,,,,,46,90,923,106926,1013,106926,,1,3,0b1333f8136dfd4b2753bba84d745cc6f547e20d,0,0,0,0,0,
20200725,SD,8305,,97608,,totalTestsPeopleViral,105913,46,798,,,,,7307,7/24/2020 18:00,2020-07-24T18:00:00Z,07/24 14:00,122,798,,2020-07-24T18:00:00Z,128932,13269,,,,,,105913,,,,,,,,,,,46,105,2318,105913,2423,105913,,0,2,c732c6997807bd8c7109ab29c7ed50457f402e5c,0,0,0,0,0,
20200724,SD,8200,,95290,,totalTestsPeopleViral,103490,45,796,,,,,7261,7/23/2020 18:00,2020-07-23T18:00:00Z,07/23 14:00,122,796,,2020-07-23T18:00:00Z,126296,13145,,,,,,103490,,,,,,,,,,,46,57,897,103490,954,103490,,1,4,e4f729a95f297ec0e617044b67bbd6d5fa0c69d0,0,0,0,0,0,
20200723,SD,8143,,94393,,totalTestsPeopleViral,102536,50,792,,,,,7214,7/22/2020 18:00,2020-07-22T18:00:00Z,07/22 14:00,121,792,,2020-07-22T18:00:00Z,124366,13064,,,,,,102536,,,,,,,,,,,46,66,1412,102536,1478,102536,,2,2,07413f221fd419ad647b2d48f2eda58e03798ade,0,0,0,0,0,
20200722,SD,8077,,92981,,totalTestsPeopleViral,101058,56,790,,,,,7159,7/21/2020 18:00,2020-07-21T18:00:00Z,07/21 14:00,119,790,,2020-07-21T18:00:00Z,122652,13001,,,,,,101058,,,,,,,,,,,46,58,1155,101058,1213,101058,,1,14,2bc347bd9526cd81de99f5956fb97edff1d36d2a,0,0,0,0,0,
20200721,SD,8019,,91826,,totalTestsPeopleViral,99845,62,776,,,,,7081,7/20/2020 18:00,2020-07-20T18:00:00Z,07/20 14:00,118,776,,2020-07-20T18:00:00Z,120397,12921,,,,,,99845,,,,,,,,,,,46,76,1115,99845,1191,99845,,0,2,e8a70cb63ffc3b48abca5bc7c15b73cd20a91708,0,0,0,0,0,
20200720,SD,7943,,90711,,totalTestsPeopleViral,98654,65,774,,,,,6996,7/19/2020 18:00,2020-07-19T18:00:00Z,07/19 14:00,118,774,,2020-07-19T18:00:00Z,119728,12879,,,,,,98654,,,,,,,,,,,46,37,530,98654,567,98654,,0,0,40e4bf113069df2fb40bc12c7e71b00448e2b4b8,0,0,0,0,0,
20200719,SD,7906,,90181,,totalTestsPeopleViral,98087,63,774,,,,,6952,7/18/2020 18:00,2020-07-18T18:00:00Z,07/18 14:00,118,774,,2020-07-18T18:00:00Z,119036,12847,,,,,,98087,,,,,,,,,,,46,44,796,98087,840,98087,,2,3,57815d3b336ab2c38cd8575d914ec501f30ef31a,0,0,0,0,0,
20200718,SD,7862,,89385,,totalTestsPeopleViral,97247,70,771,,,,,6891,7/17/2020 18:00,2020-07-17T18:00:00Z,07/17 14:00,116,771,,2020-07-17T18:00:00Z,116957,12769,,,,,,97247,,,,,,,,,,,46,73,1201,97247,1274,97247,,0,8,8896a48dbc04ef02081a6be728fa2b418348da72,0,0,0,0,0,
20200717,SD,7789,,88184,,totalTestsPeopleViral,95973,61,763,,,,,6808,7/16/2020 18:00,2020-07-16T18:00:00Z,07/16 14:00,116,763,,2020-07-16T18:00:00Z,115354,12711,,,,,,95973,,,,,,,,,,,46,95,1842,95973,1937,95973,,1,6,6a439245286035a8db6f2d9b4039df89341ffec7,0,0,0,0,0,
20200716,SD,7694,,86342,,totalTestsPeopleViral,94036,61,757,,,,,6737,7/15/2020 18:00,2020-07-15T18:00:00Z,07/15 14:00,115,757,,2020-07-15T18:00:00Z,113126,12610,,,,,,94036,,,,,,,,,,,46,42,451,94036,493,94036,,4,5,8d435300ef1c5f0dce0d450e9e42df1c706a70b5,0,0,0,0,0,
20200715,SD,7652,,85891,,totalTestsPeopleViral,93543,59,752,,,,,6663,7/14/2020 18:00,2020-07-14T18:00:00Z,07/14 14:00,111,752,,2020-07-14T18:00:00Z,111604,12548,,,,,,93543,,,,,,,,,,,46,80,1299,93543,1379,93543,,2,8,3ba76f3f7ec53052a197affd2c103d082922ce0d,0,0,0,0,0,
20200714,SD,7572,,84592,,totalTestsPeopleViral,92164,62,744,,,,,6599,7/14/2020 11:45,2020-07-14T11:45:00Z,07/14 07:45,109,744,,2020-07-14T11:45:00Z,110144,12463,,,,,,92164,,,,,,,,,,,46,48,738,92164,786,92164,,0,2,1aa5f9796479582b651392ce27cb95236e799159,0,0,0,0,0,
20200713,SD,7524,,83854,,totalTestsPeopleViral,91378,63,742,,,,,6543,7/12/2020 18:00,2020-07-12T18:00:00Z,07/12 14:00,109,742,,2020-07-12T18:00:00Z,109314,12426,,,,,,91378,,,,,,,,,,,46,25,745,91378,770,91378,,0,4,ec12d5288497b1f42517cc071495def0901deb2a,0,0,0,0,0,
20200712,SD,7499,,83109,,totalTestsPeopleViral,90608,53,738,,,,,6522,7/11/2020 18:00,2020-07-11T18:00:00Z,07/11 14:00,109,738,,2020-07-11T18:00:00Z,107645,12373,,,,,,90608,,,,,,,,,,,46,45,957,90608,1002,90608,,0,0,15628983caac5456dbdeb056914d462a940e6669,0,0,0,0,0,
20200711,SD,7454,,82152,,totalTestsPeopleViral,89606,65,738,,,,,6470,7/11/2020 18:00,2020-07-11T18:00:00Z,07/11 14:00,109,738,,2020-07-11T18:00:00Z,106182,12298,,,,,,89606,,,,,,,,,,,46,53,1011,89606,1064,89606,,2,12,c9d5da842e9414dafa16d3ac2debbe3b76baaa01,0,0,0,0,0,
20200710,SD,7401,,81141,,totalTestsPeopleViral,88542,65,726,,,,,6408,7/9/2020 18:00,2020-07-09T18:00:00Z,07/09 14:00,107,726,,2020-07-09T18:00:00Z,104227,12221,,,,,,88542,,,,,,,,,,,46,65,1167,88542,1232,88542,,6,8,837fd46cfffb73be4c16d87da88732da4481ce24,0,0,0,0,0,
20200709,SD,7336,,79974,,totalTestsPeopleViral,87310,61,718,,,,,6331,7/8/2020 18:00,2020-07-08T18:00:00Z,07/08 14:00,101,718,,2020-07-08T18:00:00Z,102634,12154,,,,,,87310,,,,,,,,,,,46,94,990,87310,1084,87310,,3,9,f62141d16d0d418916ce05ee7709de802e150643,0,0,0,0,0,
20200708,SD,7242,,78984,,totalTestsPeopleViral,86226,54,709,,,,,6280,7/7/2020 18:00,2020-07-07T18:00:00Z,07/07 14:00,98,709,,2020-07-07T18:00:00Z,101178,12058,,,,,,86226,,,,,,,,,,,46,79,782,86226,861,86226,,0,10,e972519c3ac2f323e9483615a1ad2bd317955472,0,0,0,0,0,
20200707,SD,7163,,78202,,totalTestsPeopleViral,85365,64,699,,,,,6190,7/6/2020 18:00,2020-07-06T18:00:00Z,07/06 14:00,98,699,,2020-07-06T18:00:00Z,99356,11969,,,,,,85365,,,,,,,,,,,46,58,1004,85365,1062,85365,,1,7,3003ae0a2c27cad349d3da4c4202306de9a6b5d1,0,0,0,0,0,
20200706,SD,7105,,77198,,totalTestsPeopleViral,84303,59,692,,,,,6063,7/5/2020 18:00,2020-07-05T18:00:00Z,07/05 14:00,97,692,,2020-07-05T18:00:00Z,98950,11938,,,,,,84303,,,,,,,,,,,46,42,258,84303,300,84303,,0,1,892bbe5c9898f5f3be85ce5fc605ead80af03a12,0,0,0,0,0,
20200705,SD,7063,,76940,,totalTestsPeopleViral,84003,59,691,,,,,6063,7/4/2020 18:00,2020-07-04T18:00:00Z,07/04 14:00,97,691,,2020-07-04T18:00:00Z,98484,11889,,,,,,84003,,,,,,,,,,,46,35,138,84003,173,84003,,0,2,201514a3196b5108832c72c2ad2b1d89a51b0dcb,0,0,0,0,0,
20200704,SD,7028,,76802,,totalTestsPeopleViral,83830,54,689,,,,,6062,7/3/2020 18:00,2020-07-03T18:00:00Z,07/03 14:00,97,689,,2020-07-03T18:00:00Z,97539,11830,,,,,,83830,,,,,,,,,,,46,50,787,83830,837,83830,,0,2,ebf616d9a63fe9441451e379b57b2294667008a5,0,0,0,0,0,
20200703,SD,6978,,76015,,totalTestsPeopleViral,82993,58,687,,,,,6049,7/2/2020 18:00,2020-07-02T18:00:00Z,07/02 14:00,97,687,,2020-07-02T18:00:00Z,96266,11770,,,,,,82993,,,,,,,,,,,46,85,967,82993,1052,82993,,0,4,8da629a6dd624c26219b8383f596464bfbd56b15,0,0,0,0,0,
20200702,SD,6893,,75048,,totalTestsPeopleViral,81941,64,683,,,,,5982,7/1/2020 18:00,2020-07-01T18:00:00Z,07/01 14:00,97,683,,2020-07-01T18:00:00Z,94614,11689,,,,,,81941,,,,,,,,,,,46,67,931,81941,998,81941,,4,9,a3ee3ffc47dc69d35c4703cef9e46c3749fe8b4a,0,0,0,0,0,
20200701,SD,6826,,74117,,totalTestsPeopleViral,80943,65,674,,,,,5933,7/1/2020 11:46,2020-07-01T11:46:00Z,07/01 07:46,93,674,,2020-07-01T11:46:00Z,93298,11605,,,,,,80943,,,,,,,,,,,46,62,793,80943,855,80943,,2,8,6bb2927e7ad1a6e5fee6f04804e14c7ae3e82dda,0,0,0,0,0,
20200630,SD,6764,,73324,,totalTestsPeopleViral,80088,62,666,,,,,5872,6/30/2020 12:39,2020-06-30T12:39:00Z,06/30 08:39,91,666,,2020-06-30T12:39:00Z,92082,11527,,,,,,80088,,,,,,,,,,,46,48,583,80088,631,80088,,0,9,bd0f91c889244cf2496447f1a8948030b83d8d4d,0,0,0,0,0,
20200629,SD,6716,,72741,,totalTestsPeopleViral,79457,70,657,,,,,5818,6/28/2020 18:00,2020-06-28T18:00:00Z,06/28 14:00,91,657,,2020-06-28T18:00:00Z,91619,11497,,,,,,79457,,,,,,,,,,,46,35,529,79457,564,79457,,0,5,17d04dec38e36b1ae76dea0f68ba8a64a48a63f4,0,0,0,0,0,
20200628,SD,6681,,72212,,totalTestsPeopleViral,78893,75,652,,,,,5752,6/27/2020 18:00,2020-06-27T18:00:00Z,06/27 14:00,91,652,,2020-06-27T18:00:00Z,90424,11440,,,,,,78893,,,,,,,,,,,46,55,738,78893,793,78893,,0,7,76df09897c71b28da93fe745c8b4235056873877,0,0,0,0,0,
20200627,SD,6626,,71474,,totalTestsPeopleViral,78100,73,645,,,,,5717,6/26/2020 18:00,2020-06-26T18:00:00Z,06/26 14:00,91,645,,2020-06-26T18:00:00Z,89203,11372,,,,,,78100,,,,,,,,,,,46,91,994,78100,1085,78100,,3,6,bf69de94361919122eb1b09f9b957f90186b978c,0,0,0,0,0,
20200626,SD,6535,,70480,,totalTestsPeopleViral,77015,79,639,,,,,5652,6/25/2020 18:00,2020-06-25T18:00:00Z,06/25 14:00,88,639,,2020-06-25T18:00:00Z,87762,9931,,,,,,77015,,,,,,,,,,,46,56,1105,77015,1161,77015,,1,7,66df4e599eecbb8ec8bcdf38a10cf14f6a764a1b,0,0,0,0,0,
20200625,SD,6479,,69375,,totalTestsPeopleViral,75854,79,632,,,,,5592,6/24/2020 18:00,2020-06-24T18:00:00Z,06/24 14:00,87,632,,2020-06-24T18:00:00Z,86523,9850,,,,,,75854,,,,,,,,,,,46,60,717,75854,777,75854,,3,3,bbeab5a35b765501d010e39310b1649d3937e598,0,0,0,0,0,
20200624,SD,6419,,68658,,totalTestsPeopleViral,75077,81,629,,,,,5554,6/23/2020 18:00,2020-06-23T18:00:00Z,06/23 14:00,84,629,,2020-06-23T18:00:00Z,85198,9773,,,,,,75077,,,,,,,,,,,46,66,1025,75077,1091,75077,,1,5,b6501ffc591d351da88a44dfb21b0bfc812713d8,0,0,0,0,0,
20200623,SD,6353,,67633,,totalTestsPeopleViral,73986,85,624,,,,,5497,6/22/2020 18:00,2020-06-22T18:00:00Z,06/22 14:00,83,624,,2020-06-22T18:00:00Z,84430,9725,,,,,,73986,,,,,,,,,,,46,27,630,73986,657,73986,,2,8,a8b685730dd4dc2a785721171cabcce16a29a00b,0,0,0,0,0,
20200622,SD,6326,,67003,,totalTestsPeopleViral,73329,88,616,,,,,5437,6/21/2020 18:00,2020-06-21T18:00:00Z,06/21 14:00,81,616,,2020-06-21T18:00:00Z,83690,9683,,,,,,73329,,,,,,,,,,,46,29,274,73329,303,73329,,0,8,7ac6d572ae82e08f7f4b1297e3d700c38eb74bdc,0,0,0,0,0,
20200621,SD,6297,,66729,,totalTestsPeopleViral,73026,89,608,,,,,5389,6/20/2020 18:00,2020-06-20T18:00:00Z,06/20 14:00,81,608,,2020-06-20T18:00:00Z,82724,9625,,,,,,73026,,,,,,,,,,,46,72,1039,73026,1111,73026,,0,10,df2579c1295b13f4fb1f8b461c7de134d85d6579,0,0,0,0,0,
20200620,SD,6225,,65690,,totalTestsPeopleViral,71915,91,598,,,,,5335,6/19/2020 18:00,2020-06-19T18:00:00Z,06/19 14:00,81,598,,2020-06-19T18:00:00Z,81583,9557,,,,,,71915,,,,,,,,,,,46,67,655,71915,722,71915,,0,9,a7aaec4f76cb9b3489c454fd46a1375a77c0cdde,0,0,0,0,0,
20200619,SD,6158,,65035,,totalTestsPeopleViral,71193,95,589,,,,,5276,6/18/2020 18:00,2020-06-18T18:00:00Z,06/18 14:00,81,589,,2020-06-18T18:00:00Z,80509,9480,,,,,,71193,,,,,,,,,,,46,49,791,71193,840,71193,,3,4,ac187d40e6a1baf49ab1eae9072141bbe4037872,0,0,0,0,0,
20200618,SD,6109,,64244,,totalTestsPeopleViral,70353,93,585,,,,,5221,6/17/2020 18:00,2020-06-17T18:00:00Z,06/17 14:00,78,585,,2020-06-17T18:00:00Z,78833,9415,,,,,,70353,,,,,,,,,,,46,59,1306,70353,1365,70353,,0,15,265913953d30776a598bd874acd59358f03c05f5,0,0,0,0,0,
20200617,SD,6050,,62938,,totalTestsPeopleViral,68988,91,570,,,,,5143,6/16/2020 18:00,2020-06-16T18:00:00Z,06/16 14:00,78,570,,2020-06-16T18:00:00Z,76545,9304,,,,,,68988,,,,,,,,,,,46,84,1702,68988,1786,68988,,1,8,5dae2844c210a4717641dc610c10778f77ccef1b,0,0,0,0,0,
20200616,SD,5966,,61236,,totalTestsPeopleViral,67202,92,562,,,,,5069,6/15/2020 18:00,2020-06-15T18:00:00Z,06/15 14:00,77,562,,2020-06-15T18:00:00Z,75494,9255,,,,,,67202,,,,,,,,,,,46,38,769,67202,807,67202,,2,18,c07c2668cad3e11ac5ef7dc103ee2e1e0a063bdc,0,0,0,0,0,
20200615,SD,5928,,60467,,totalTestsPeopleViral,66395,93,544,,,,,4961,6/14/2020 18:00,2020-06-14T18:00:00Z,06/14 14:00,75,544,,2020-06-14T18:00:00Z,74364,9229,,,,,,66395,,,,,,,,,,,46,30,1046,66395,1076,66395,,0,5,bb8862d4e82a62b0d7f4bfbc79764e39b96866de,0,0,0,0,0,
20200614,SD,5898,,59421,,totalTestsPeopleViral,65319,87,539,,,,,4899,6/13/2020 18:00,2020-06-13T18:00:00Z,06/13 14:00,75,539,,2020-06-13T18:00:00Z,73400,9184,,,,,,65319,,,,,,,,,,,46,65,741,65319,806,65319,,0,8,fbdf1800c2095d64a73c67b7f34bab6f2c7f0d23,0,0,0,0,0,
20200613,SD,5833,,58680,,totalTestsPeopleViral,64513,85,531,,,,,4828,6/13/2020 12:00,2020-06-13T12:00:00Z,06/13 08:00,75,531,,2020-06-13T12:00:00Z,71987,9096,,,,,,64513,,,,,,,,,,,46,91,1417,64513,1508,64513,,1,6,4a3032a446bdb668b0a31394012a0ce9d4389024,0,0,0,0,0,
20200612,SD,5742,,57263,,totalTestsPeopleViral,63005,87,525,,,,,4755,6/11/2020 18:00,2020-06-11T18:00:00Z,06/11 14:00,74,525,,2020-06-11T18:00:00Z,70582,8992,,,,,,63005,,,,,,,,,,,46,77,1184,63005,1261,63005,,1,11,eeeba084907cde8ccc53beef03be3dd631f9c725,0,0,0,0,0,
20200611,SD,5665,,56079,,totalTestsPeopleViral,61744,87,514,,,,,4664,6/10/2020 18:00,2020-06-10T18:00:00Z,06/10 14:00,73,514,,2020-06-10T18:00:00Z,69014,8908,,,,,,61744,,,,,,,,,,,46,61,998,61744,1059,61744,,4,11,c5fae9babade8753c90eb5d89ecfbaa87aad5ba8,0,0,0,0,0,
20200610,SD,5604,,55081,,totalTestsPeopleViral,60685,101,503,,,,,4573,6/9/2020 18:00,2020-06-09T18:00:00Z,06/09 14:00,69,503,,2020-06-09T18:00:00Z,67189,8837,,,,,,60685,,,,,,,,,,,46,81,1445,60685,1526,60685,,1,16,3a523f309233ef5de0d84fb12b7b287a3bd71917,0,0,0,0,0,
20200609,SD,5523,,53636,,totalTestsPeopleViral,59159,90,487,,,,,4483,6/8/2020 18:00,2020-06-08T18:00:00Z,06/08 14:00,68,487,,2020-06-08T18:00:00Z,66143,8753,,,,,,59159,,,,,,,,,,,46,52,1288,59159,1340,59159,,3,5,07409ce263ed8b2f84612f20985f5443d77286e4,0,0,0,0,0,
20200608,SD,5471,,52348,,totalTestsPeopleViral,57819,92,482,,,,,4403,6/7/2020 18:00,2020-06-07T18:00:00Z,06/07 14:00,65,482,,2020-06-07T18:00:00Z,64920,8718,,,,,,57819,,,,,,,,,,,46,33,726,57819,759,57819,,0,4,45bc6ce6df539a8df7d34dedd2440efde7724c48,0,0,0,0,0,
20200607,SD,5438,,51622,,totalTestsPeopleViral,57060,87,478,,,,,4335,6/6/2020 18:00,2020-06-06T18:00:00Z,06/06 14:00,65,478,,2020-06-06T18:00:00Z,63241,7041,,,,,,57060,,,,,,,,,,,46,71,1531,57060,1602,57060,,0,4,f67d8d8851a1a43c9e7b80b874e925f5cef0c410,0,0,0,0,0,
20200606,SD,5367,,50091,,totalTestsPeopleViral,55458,93,474,,,,,4273,6/6/2020 12:04,2020-06-06T12:04:00Z,06/06 08:04,65,474,,2020-06-06T12:04:00Z,61365,6965,,,,,,55458,,,,,,,,,,,46,90,2005,55458,2095,55458,,0,7,190b8ebe497e8c237d5b6dd786630bf49ae176ee,0,0,0,0,0,
20200605,SD,5277,,48086,,totalTestsPeopleViral,53363,83,467,,,,,4179,6/4/2020 18:00,2020-06-04T18:00:00Z,06/04 14:00,65,467,,2020-06-04T18:00:00Z,59767,6887,,,,,,53363,,,,,,,,,,,46,30,711,53363,741,53363,,1,3,6813476c455ea274f590a79c3512463dde76690d,0,0,0,0,0,
