date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200513,GU,152,4110,,NaN,4262,171,,,,,,,124,C,5/13/2020 07:55,2020-05-13T07:55:00Z,05/13 03:55,5,,2020-05-13T07:55:00Z,,,,148,,,,4087,,,,,,,,,,,66,0,171,4262,4262,0,0,61587767963aebe0fd48a9d43eda494bd0be8044,0,0,0,0,0,
20200512,GU,152,3939,,NaN,4091,102,,,,,,,124,C,5/11/2020 18:00,2020-05-11T18:00:00Z,05/11 14:00,5,,2020-05-11T18:00:00Z,,,,148,,,,,,,,,,,,,,,66,1,101,4091,4091,0,0,871ba3e79bdc38e50ccda6b52764ce55364beeb5,0,0,0,0,0,
20200511,GU,151,3838,,NaN,3989,195,,,,,,,124,C,5/11/2020 06:45,2020-05-11T06:45:00Z,05/11 02:45,5,,2020-05-11T06:45:00Z,,,,147,,,,,,,,,,,,,,,66,0,195,3989,3989,0,0,48e6e0409e2e3062e7fc78dd00c3d22223f836b0,0,0,0,0,0,
20200510,GU,151,3643,,NaN,3794,0,,,,,,,124,C,5/9/2020 03:50,2020-05-09T03:50:00Z,05/08 23:50,5,,2020-05-09T03:50:00Z,,,,147,,,,,,,,,,,,,,,66,0,0,3794,3794,0,0,ee456a8519d98d128c535937fd27b5a924820674,0,0,0,0,0,
20200509,GU,151,3643,,NaN,3794,17,,,,,,,124,C,5/9/2020 00:00,2020-05-09T00:00:00Z,05/08 20:00,5,,2020-05-09T00:00:00Z,,,,147,,,,,,,,,,,,,,,66,0,17,3794,3794,0,0,54814c7e8085b7bcce64df2d7be00a43a48a109e,0,0,0,0,0,
20200508,GU,151,3626,,NaN,3777,62,,,,,,,122,D,5/8/2020 00:00,2020-05-08T00:00:00Z,05/07 20:00,5,,2020-05-08T00:00:00Z,,,,147,,,,,,,,,,,,,,,66,0,62,3777,3777,0,0,efd4176abd11387d8ac1279476b294f0e0016717,0,0,0,0,0,
20200507,GU,151,3564,,NaN,3715,88,,,,,,,123,F,5/7/2020 00:00,2020-05-07T00:00:00Z,05/06 20:00,5,,2020-05-07T00:00:00Z,,,,147,,,,,,,,,,,,,,,66,0,88,3715,3715,0,0,77a57b492223ea28a3c54af59223de6e18028185,0,0,0,0,0,
20200506,GU,151,3476,,NaN,3627,137,,,,,,,123,F,5/6/2020 00:00,2020-05-06T00:00:00Z,05/05 20:00,5,,2020-05-06T00:00:00Z,,,,147,,,,,,,,,,,,,,,66,2,135,3627,3627,0,0,98ea8a7fb71fa002753b8a600b910d6e784c6405,0,0,0,0,0,
20200505,GU,149,3341,,NaN,3490,99,,,,,,,124,F,5/5/2020 09:00,2020-05-05T09:00:00Z,05/05 05:00,5,,2020-05-05T09:00:00Z,,,,145,,,,,,,,,,,,,,,66,0,99,3490,3490,0,0,39bae140def2faef74263b6f0068ec48d412d99b,0,0,0,0,0,
20200504,GU,149,3242,,NaN,3391,89,,,,,,,125,F,5/4/2020 07:40,2020-05-04T07:40:00Z,05/04 03:40,5,,2020-05-04T07:40:00Z,,,,145,,,,,,,,,,,,,,,66,-1,90,3391,3391,0,0,8ee94525720a7b73ea99a48a829ececd0a647254,0,0,0,0,0,
20200503,GU,150,3152,,NaN,3302,114,,,,,,,126,F,5/3/2020 06:20,2020-05-03T06:20:00Z,05/03 02:20,5,,2020-05-03T06:20:00Z,,,,146,,,,,,,,,,,,,,,66,2,112,3302,3302,0,0,001bae7b4a5dfd4e52681f18d96d0203f9d646bb,0,0,0,0,0,
20200502,GU,148,3040,,NaN,3188,183,,,,,,,131,F,5/2/2020 08:15,2020-05-02T08:15:00Z,05/02 04:15,5,,2020-05-02T08:15:00Z,,,,144,,,,,,,,,,,,,,,66,2,181,3188,3188,0,0,d4ba3c7f96efc000209ad6e8fa11d847205bbfa0,0,0,0,0,0,
20200501,GU,146,2859,,NaN,3005,897,,,,,,,131,F,5/1/2020 08:15,2020-05-01T08:15:00Z,05/01 04:15,5,,2020-05-01T08:15:00Z,,,,142,,,,,,,,,,,,,,,66,0,897,3005,3005,0,0,0035fd350beed82272f686ded325d2c379b00acf,0,0,0,0,0,
20200430,GU,146,1962,,NaN,2108,261,,,,,,,131,F,4/30/2020 09:15,2020-04-30T09:15:00Z,04/30 05:15,5,,2020-04-30T09:15:00Z,,,,142,,,,,,,,,,,,,,,66,1,260,2108,2108,0,0,d36aabcecab91669f2635f8b52b71d2140017578,0,0,0,0,0,
20200429,GU,145,1702,,NaN,1847,165,,,,,,,130,D,4/29/2020 09:35,2020-04-29T09:35:00Z,04/29 05:35,5,,2020-04-29T09:35:00Z,,,,141,,,,,,,,,,,,,,,66,1,164,1847,1847,0,0,df38039247ef8ee949f7d32b0656ce3769b19e30,0,0,0,0,0,
20200428,GU,144,1538,,NaN,1682,116,3,,,,,,129,D,4/28/2020 09:15,2020-04-28T09:15:00Z,04/28 05:15,5,,2020-04-28T09:15:00Z,,,,140,,,,,,,,,,,,,,,66,2,114,1682,1682,0,0,6d8a4f072817b656ba4db7433da7cd083ded7d1b,0,0,0,0,0,
20200427,GU,142,1424,,NaN,1566,38,3,,,,,,128,D,4/27/2020 07:20,2020-04-27T07:20:00Z,04/27 03:20,5,,2020-04-27T07:20:00Z,,,,138,,,,,,,,,,,,,,,66,1,37,1566,1566,0,0,4ba2e943ef5c6269fb94c09c2cafcac73fe8f72b,0,0,0,0,0,
20200426,GU,141,1387,,NaN,1528,79,2,,,,,,128,D,4/26/2020 07:30,2020-04-26T07:30:00Z,04/26 03:30,5,,2020-04-26T07:30:00Z,,,,137,,,,,,,,,,,,,,,66,0,79,1528,1528,0,0,0b83e21f8d786dd93bf87b771ee9e5c4cef15c00,0,0,0,0,0,
20200425,GU,141,1308,,NaN,1449,76,2,,,,,,128,D,4/25/2020 07:30,2020-04-25T07:30:00Z,04/25 03:30,5,,2020-04-25T07:30:00Z,,,,137,,,,,,,,,,,,,,,66,1,75,1449,1449,0,0,dcc24cc10e89d13892182663739e595904502bf1,0,0,0,0,0,
20200424,GU,140,1233,,NaN,1373,55,2,,,,,,126,,4/24/2020 07:40,2020-04-24T07:40:00Z,04/24 03:40,5,,2020-04-24T07:40:00Z,,,,136,,,,,,,,,,,,,,,66,2,53,1373,1373,0,0,b2ccee31048a9a997f2e9482c662d774d5d7751f,0,0,0,0,0,
20200423,GU,138,1180,,NaN,1318,98,2,,,,,,126,,4/23/2020 07:45,2020-04-23T07:45:00Z,04/23 03:45,5,,2020-04-23T07:45:00Z,,,,135,,,,,,,,,,,,,,,66,4,94,1318,1318,0,0,230cb684d3c7866f267a9ddd9af0bc09f73f2aa9,0,0,0,0,0,
20200422,GU,134,1086,,NaN,1220,54,3,,2,,,,119,,4/22/2020 07:45,2020-04-22T07:45:00Z,04/22 03:45,5,,2020-04-22T07:45:00Z,,,,133,,,,,,,,,,,,,,,66,1,53,1220,1220,0,0,e4ee85b27268825e876d9a8cea4b516fdcedc2cd,0,0,0,0,0,
20200421,GU,133,1033,,NaN,1166,42,3,,2,,,,114,,4/21/2020 08:05,2020-04-21T08:05:00Z,04/21 04:05,5,,2020-04-21T08:05:00Z,,,,133,,,,,,,,,,,,,,,66,0,42,1166,1166,0,0,5a636cd99b4ae9fec8a08f9ba30ac2486d5c2452,0,0,0,0,0,
20200420,GU,133,991,,NaN,1124,48,3,,2,,,,112,,4/20/2020 06:50,2020-04-20T06:50:00Z,04/20 02:50,5,,2020-04-20T06:50:00Z,,,,133,,,,,,,,,,,,,,,66,0,48,1124,1124,0,0,cf070ed69edfc66e243d55136b350560cfa18194,0,0,0,0,0,
20200419,GU,133,943,,NaN,1076,0,6,,2,,,,112,,4/19/2020 05:00,2020-04-19T05:00:00Z,04/19 01:00,5,,2020-04-19T05:00:00Z,,,,133,,,,,,,,,,,,,,,66,0,0,1076,1076,0,0,26ee8a367a0371f3ce6dc4522d276f2e5e62669f,0,0,0,0,0,
20200418,GU,133,943,,NaN,1076,3,6,,2,,,,110,,4/18/2020 06:50,2020-04-18T06:50:00Z,04/18 02:50,5,,2020-04-18T06:50:00Z,,,,,,,,,,,,,,,,,,,66,0,3,1076,1076,0,0,973240effa1735b15749fba6a2f086af12595315,0,0,0,0,0,
20200417,GU,133,940,,NaN,1073,70,6,,2,,,,97,,4/17/2020 07:00,2020-04-17T07:00:00Z,04/17 03:00,5,,2020-04-17T07:00:00Z,,,,,,,,,,,,,,,,,,,66,0,70,1073,1073,0,0,ec940f390773b13c1f1df194ef29a73f4893290d,0,0,0,0,0,
20200416,GU,133,870,,NaN,1003,27,9,,,,,,86,,4/16/2020 07:45,2020-04-16T07:45:00Z,04/16 03:45,5,,2020-04-16T07:45:00Z,,,,,,,,,,,,,,,,,,,66,0,27,1003,1003,0,0,959dba003c6c49a3c912fdc1b093dbdac070ac50,0,0,0,0,0,
20200415,GU,133,843,,NaN,976,32,9,,2,,2,,73,,4/15/2020 07:45,2020-04-15T07:45:00Z,04/15 03:45,5,,2020-04-15T07:45:00Z,,,,,,,,,,,,,,,,,,,66,0,32,976,976,0,0,888fb1646a9119989cf2717ced52ec8d99b70dc9,0,0,0,0,0,
20200414,GU,133,811,,NaN,944,41,13,,2,,2,,66,,4/14/2020 08:15,2020-04-14T08:15:00Z,04/14 04:15,5,,2020-04-14T08:15:00Z,,,,,,,,,,,,,,,,,,,66,0,41,944,944,0,0,c8b6246ed2e98dcd42a13bd8f3391b7d2d09d571,0,0,0,0,0,
20200413,GU,133,770,,NaN,903,77,12,,2,,2,,58,,4/13/2020 08:00,2020-04-13T08:00:00Z,04/13 04:00,5,,2020-04-13T08:00:00Z,,,,,,,,,,,,,,,,,,,66,0,77,903,903,0,0,479a0e78c8a458623808701e01affd19d7014c7e,0,0,0,0,0,
20200412,GU,133,693,,NaN,826,0,13,,2,,2,,58,,4/11/2020 07:40,2020-04-11T07:40:00Z,04/11 03:40,5,,2020-04-11T07:40:00Z,,,,,,,,,,,,,,,,,,,66,0,0,826,826,0,0,f831ca4c2e36a046615c8be6a84b97bffb056d04,0,0,0,0,0,
20200411,GU,133,693,,NaN,826,34,14,,2,,2,,58,,4/11/2020 07:40,2020-04-11T07:40:00Z,04/11 03:40,5,,2020-04-11T07:40:00Z,,,,,,,,,,,,,,,,,,,66,3,31,826,826,1,0,3ff7659713fa3e510c221367648f4c12f93765ef,0,0,0,0,0,
20200410,GU,130,662,,NaN,792,71,14,,2,,2,,41,,4/9/2020 20:45,2020-04-09T20:45:00Z,04/09 16:45,4,,2020-04-09T20:45:00Z,,,,,,,,,,,,,,,,,,,66,2,69,792,792,0,0,d24e0e5184c5c5910fb01c2f2e903601ad8e8055,0,0,0,0,0,
20200409,GU,128,593,,NaN,721,34,14,,2,,2,,33,,4/9/2020 08:00,2020-04-09T08:00:00Z,04/09 04:00,4,,2020-04-09T08:00:00Z,,,,,,,,,,,,,,,,,,,66,3,31,721,721,0,0,522145376f04f90dea87a931747a08a12ec7bfd8,0,0,0,0,0,
20200408,GU,125,562,,NaN,687,37,21,,2,,2,,31,,4/8/2020 07:30,2020-04-08T07:30:00Z,04/08 03:30,4,,2020-04-08T07:30:00Z,,,,,,,,,,,,,,,,,,,66,4,33,687,687,0,0,5955f0916c3580f97df99ce595687661c749c517,0,0,0,0,0,
20200407,GU,121,529,,NaN,650,32,21,,2,,2,,27,,4/7/2020 07:00,2020-04-07T07:00:00Z,04/07 03:00,4,,2020-04-07T07:00:00Z,,,,,,,,,,,,,,,,,,,66,8,24,650,650,0,0,b8ee9de23ff8a1b9790e1f549aa7f73a424faa8d,0,0,0,0,0,
20200406,GU,113,505,,NaN,618,13,21,,2,,,,25,,4/6/2020 06:00,2020-04-06T06:00:00Z,04/06 02:00,4,,2020-04-06T06:00:00Z,,,,,,,,,,,,,,,,,,,66,1,12,618,618,0,0,436de2b39bfff7a0cb1e1bf7278b25bef696228b,0,0,0,0,0,
20200405,GU,112,493,,NaN,605,40,21,,2,,,,23,,4/5/2020 09:05,2020-04-05T09:05:00Z,04/05 05:05,4,,2020-04-05T09:05:00Z,,,,,,,,,,,,,,,,,,,66,19,21,605,605,0,0,30dc6949396e0551f57d458777c3e8ca226f3bd5,0,0,0,0,0,
20200404,GU,93,472,,NaN,565,22,20,,2,,,,20,,4/4/2020 06:45,2020-04-04T06:45:00Z,04/04 02:45,4,,2020-04-04T06:45:00Z,,,,,,,,,,,,,,,,,,,66,9,13,565,565,0,0,4492765cb6e1a32bbd0f37da9e1ff31a05413959,0,0,0,0,0,
20200403,GU,84,459,,NaN,543,19,19,,2,,,,14,,4/3/2020 09:45,2020-04-03T09:45:00Z,04/03 05:45,4,,2020-04-03T09:45:00Z,,,,,,,,,,,,,,,,,,,66,2,17,543,543,1,0,37a063c574d94451927c82e557b408e4720d60ea,0,0,0,0,0,
20200402,GU,82,442,,NaN,524,41,19,,2,,,,12,,4/2/2020 08:30,2020-04-02T08:30:00Z,04/02 04:30,3,,2020-04-02T08:30:00Z,,,,,,,,,,,,,,,,,,,66,5,36,524,524,0,0,86bc56b248e802fd5117515171c4b75ae1a4aa60,0,0,0,0,0,
20200401,GU,77,406,,NaN,483,43,19,,2,,,,9,,4/1/2020 08:30,2020-04-01T08:30:00Z,04/01 04:30,3,,2020-04-01T08:30:00Z,,,,,,,,,,,,,,,,,,,66,8,35,483,483,1,0,0550085fbbe0db90d00bbfdc23e820fe71e38613,0,0,0,0,0,
20200331,GU,69,371,,NaN,440,30,19,,2,,,,7,,3/31/2020 07:55,2020-03-31T07:55:00Z,03/31 03:55,2,,2020-03-31T07:55:00Z,,,,,,,,,,,,,,,,,,,66,11,19,440,440,1,0,7343e57952f4e6df684c1050701b9fbbeb169ae3,0,0,0,0,0,
20200330,GU,58,352,,NaN,410,20,19,,2,,,,7,,3/30/2020 04:30,2020-03-30T04:30:00Z,03/30 00:30,1,,2020-03-30T04:30:00Z,,,,,,,,,,,,,,,,,,,66,2,18,410,410,0,0,df0e3f7b5604e6c8a5750eaa59182927b16da76c,0,0,0,0,0,
20200329,GU,56,334,,NaN,390,36,15,,,,,,7,,3/29/2020 04:00,2020-03-29T04:00:00Z,03/29 00:00,1,,2020-03-29T04:00:00Z,,,,,,,,,,,,,,,,,,,66,1,35,390,390,0,0,3a71edcaefb1a545a4b21c50738113e73eba3f1d,0,0,0,0,0,
20200328,GU,55,299,,NaN,354,4,15,,,,,,7,,3/28/2020 03:00,2020-03-28T03:00:00Z,03/27 23:00,1,,2020-03-28T03:00:00Z,,,,,,,,,,,,,,,,,,,66,4,0,354,354,0,0,c4f2ef46bd8961188436fe795b966149d6c92a69,0,0,0,0,0,
20200327,GU,51,299,,NaN,350,42,13,,,,,,,,3/27/2020 07:00,2020-03-27T07:00:00Z,03/27 03:00,1,,2020-03-27T07:00:00Z,,,,,,,,,,,,,,,,,,,66,6,36,350,350,0,0,40f2439cbf28527b380b0dc27593c755da0c392d,0,0,0,0,0,
20200326,GU,45,263,,NaN,308,38,11,,,,,,,,3/26/2020 06:30,2020-03-26T06:30:00Z,03/26 02:30,1,,2020-03-26T06:30:00Z,,,,,,,,,,,,,,,,,,,66,8,30,308,308,0,0,d73b0c0c9a9cbae94cd0c78d6e6af04008dd35b4,0,0,0,0,0,
20200325,GU,37,233,,NaN,270,37,10,,,,,,,,3/25/2020 06:45,2020-03-25T06:45:00Z,03/25 02:45,1,,2020-03-25T06:45:00Z,,,,,,,,,,,,,,,,,,,66,5,32,270,270,0,0,072cedf8332f76f68d164ee3709cedb7ff87e8e1,0,0,0,0,0,
20200324,GU,32,201,,NaN,233,43,5,,,,,,,,3/24/2020 06:45,2020-03-24T06:45:00Z,03/24 02:45,1,,2020-03-24T06:45:00Z,,,,,,,,,,,,,,,,,,,66,3,40,233,233,0,0,657d7ce1b098091be5bf670d38cf7fb044aad7be,0,0,0,0,0,
20200323,GU,29,161,,NaN,190,37,,,,,,,,,3/23/2020 06:45,2020-03-23T06:45:00Z,03/23 02:45,1,,2020-03-23T06:45:00Z,,,,,,,,,,,,,,,,,,,66,2,35,190,190,0,0,a1c204f9d2dbd8f69692c1b54201a8452978275f,0,0,0,0,0,
20200322,GU,27,126,,NaN,153,30,,,,,,,,,3/22/2020 07:00,2020-03-22T07:00:00Z,03/22 03:00,1,,2020-03-22T07:00:00Z,,,,,,,,,,,,,,,,,,,66,12,18,153,153,1,0,75d0d3f05c83d5a97b2b663c88caa3be3f252c2e,0,0,0,0,0,
20200321,GU,15,108,,NaN,123,23,,,,,,,,,3/21/2020 07:15,2020-03-21T07:15:00Z,03/21 03:15,,,2020-03-21T07:15:00Z,,,,,,,,,,,,,,,,,,,66,1,22,123,123,0,0,733f80ee22b89df8b6f80a7d28bd8853f1ac7887,0,0,0,0,0,
20200320,GU,14,86,,NaN,100,19,,,,,,,,,3/20/2020 05:15,2020-03-20T05:15:00Z,03/20 01:15,,,2020-03-20T05:15:00Z,,,,,,,,,,,,,,,,,,,66,2,17,100,100,0,0,259afe5da334878604fd1690a280414d03f4729e,0,0,0,0,0,
20200319,GU,12,69,,NaN,81,16,,,,,,,,,3/19/2020 05:15,2020-03-19T05:15:00Z,03/19 01:15,,,2020-03-19T05:15:00Z,,,,,,,,,,,,,,,,,,,66,4,12,81,81,0,0,aa3c1cc97a0ce1dc5a068fc4a8c361074cda0dcf,0,0,0,0,0,
20200318,GU,8,57,,NaN,65,19,,,,,,,,,3/18/2020 05:45,2020-03-18T05:45:00Z,03/18 01:45,,,2020-03-18T05:45:00Z,,,,,,,,,,,,,,,,,,,66,3,16,65,65,0,0,25758cccf912930e9c62ff03cc3f8ea00d877a45,0,0,0,0,0,
20200317,GU,5,41,,NaN,46,20,,,,,,,,,3/17/2020 04:15,2020-03-17T04:15:00Z,03/17 00:15,,,2020-03-17T04:15:00Z,,,,,,,,,,,,,,,,,,,66,2,18,46,46,0,0,d905416dce51f006810d96c86a2588f1c4886cd7,0,0,0,0,0,
20200316,GU,3,23,,NaN,26,,,,,,,,,,3/16/2020 15:58,2020-03-16T15:58:00Z,03/16 11:58,,,2020-03-16T15:58:00Z,,,,,,,,,,,,,,,,,,,66,0,0,26,26,0,0,da298fe0ddd3dedc4471985215040ed9946cd82e,0,0,0,0,0,
