date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200526,WV,1854,,85957,,totalTestsViral,86464,35,,9,,7,,1180,5/26/2020 17:00,2020-05-26T17:00:00Z,05/26 13:00,74,,,2020-05-26T17:00:00Z,86464,,,1593,,,,,4205,,,,,,,,,,54,80,1406,87811,1109,87811,,2,0,6b9d7730229b2caf6ed2defdc3b1af0e6317a27d,0,0,0,0,0,
20200525,WV,1774,,84551,,totalTestsViral,85355,36,,13,,7,,1135,5/25/2020 10:00,2020-05-25T10:00:00Z,05/25 06:00,72,,,2020-05-25T10:00:00Z,85355,,,1593,,,,,4124,,,,,,,,,,54,15,616,86325,774,86325,,0,0,faba1d028337f373feadc0ebe32c3b8a4b697dec,0,0,0,0,0,
20200524,WV,1759,,83935,,totalTestsViral,84581,23,,8,,4,,1121,5/24/2020 10:00,2020-05-24T10:00:00Z,05/24 06:00,72,,,2020-05-24T10:00:00Z,84581,,,1593,,,,,4094,,,,,,,,,,54,42,1908,85694,1531,85694,,0,0,a0646a7c9a2de623f88ed5162d69118d6d749be3,0,0,0,0,0,
20200523,WV,1717,,82027,,totalTestsViral,83050,39,,11,,9,,1110,5/23/2020 10:00,2020-05-23T10:00:00Z,05/23 06:00,72,,,2020-05-23T10:00:00Z,83050,,,1593,,,,,3800,,,,,,,,,,54,101,-1186,83744,2039,83744,,1,0,d6e987885fa41cc90c604c98188fccf176e0866e,0,0,0,0,0,
20200522,WV,1616,,83213,,totalTestsViral,81011,47,,13,,9,,983,5/22/2020 10:00,2020-05-22T10:00:00Z,05/22 06:00,71,,,2020-05-22T10:00:00Z,81011,,,1593,,,,,,,,,,,,,,,54,23,1665,84829,1428,84829,,1,0,5d2d164527fb72589a70f06bfaf3e3203187fa9b,0,0,0,0,0,
20200521,WV,1593,,81548,,totalTestsViral,79583,46,,12,,9,,983,5/21/2020 10:00,2020-05-21T10:00:00Z,05/21 06:00,70,,,2020-05-21T10:00:00Z,79583,,,1593,,,,,,,,,,,,,,,54,48,2452,83141,3197,83141,,1,0,7e433e31618eab6a2cf16992ac2d75b244f39d7d,0,0,0,0,0,
20200520,WV,1545,,79096,,totalTestsViral,76386,58,,16,,9,,950,5/20/2020 10:00,2020-05-20T10:00:00Z,05/20 06:00,69,,,2020-05-20T10:00:00Z,76386,,,1545,,,,,,,,,,,,,,,54,36,2304,80641,1780,80641,,1,0,fc1c877ce82ff29f972ee8ff4810fc1997319c11,0,0,0,0,0,
20200519,WV,1509,,76792,,totalTestsViral,74606,54,,18,,9,,922,5/19/2020 10:00,2020-05-19T10:00:00Z,05/19 06:00,68,,,2020-05-19T10:00:00Z,74606,,,1509,,,,,,,,,,,,,,,54,18,2248,78301,2141,78301,,1,0,5c25b5c4baa2551f87e649988e4d3be4a5f533b5,0,0,0,0,0,
20200518,WV,1491,,74544,,totalTestsViral,72465,48,,11,,7,,919,5/18/2020 10:00,2020-05-18T10:00:00Z,05/18 06:00,67,,,2020-05-18T10:00:00Z,72465,,,1491,,,,,,,,,,,,,,,54,1,544,76035,760,76035,,0,0,8dc3be1a0281cdc6ce3ffc8ed472b22426e3db27,0,0,0,0,0,
20200517,WV,1490,,74000,,totalTestsViral,71705,48,,11,,7,,919,5/17/2020 17:00,2020-05-17T17:00:00Z,05/17 13:00,67,,,2020-05-17T17:00:00Z,71705,,,1490,,,,,,,,,,,,,,,54,33,2064,75490,1805,75490,,3,0,7930ddbc5361831610ad52e65ce003592c19d00f,0,0,0,0,0,
20200516,WV,1457,,71936,,totalTestsViral,69900,55,,13,,6,,889,5/16/2020 10:00,2020-05-16T10:00:00Z,05/16 06:00,64,,,2020-05-16T10:00:00Z,69900,,,1457,,,,,,,,,,,,,,,54,16,2441,73393,2394,73393,,2,0,434a672aeba9cc4c2c0a5011613a81f4d7ae3914,0,0,0,0,0,
20200515,WV,1441,,69495,,totalTestsViral,67506,57,,15,,8,,870,5/15/2020 10:00,2020-05-15T10:00:00Z,05/15 06:00,62,,,2020-05-15T10:00:00Z,67506,,,1441,,,,,,,,,,,,,,,54,14,2209,70936,1738,70936,,2,0,ec6b997dda129867b9b89000f7efbd3320e24eec,0,0,0,0,0,
20200514,WV,1427,,67286,,totalTestsViral,65768,52,,9,,5,,870,5/14/2020 10:00,2020-05-14T10:00:00Z,05/14 06:00,60,,,2020-05-14T10:00:00Z,65768,,,1427,,,,,,,,,,,,,,,54,29,2004,68713,1876,68713,,2,0,396af45367a05e5a9e7c1b6a4ff3ab988d9c2d08,0,0,0,0,0,
20200513,WV,1398,,65282,,totalTestsViral,63892,58,,11,,6,,813,5/13/2020 10:00,2020-05-13T10:00:00Z,05/13 06:00,58,,,2020-05-13T10:00:00Z,63892,,,1398,,,,,,,,,,,,,,,54,27,1584,66680,1489,66680,,1,0,206c93fb9c6b860bfaa184600d637b9bc758a01c,0,0,0,0,0,
20200512,WV,1371,,63698,,totalTestsViral,62403,50,,9,,5,,803,5/12/2020 10:00,2020-05-12T10:00:00Z,05/12 06:00,57,,,2020-05-12T10:00:00Z,62403,,,1371,,,,,,,,,,,,,,,54,5,1595,65069,1087,65069,,3,0,ada707f8daecca7c04c7d075d7b3c4680e6d09c2,0,0,0,0,0,
20200511,WV,1366,,62103,,totalTestsViral,61316,49,,10,,6,,775,5/11/2020 10:00,2020-05-11T10:00:00Z,05/11 06:00,54,,,2020-05-11T10:00:00Z,61316,,,1366,,,,,,,,,,,,,,,54,6,819,63469,816,63469,,0,0,74226919425a0ee7937799a35eafd4e6a0299a57,0,0,0,0,0,
20200510,WV,1360,,61284,,totalTestsViral,60500,49,,10,,6,,775,5/10/2020 10:00,2020-05-10T10:00:00Z,05/10 06:00,54,,,2020-05-10T10:00:00Z,60500,,,1360,,,,,,,,,,,,,,,54,25,1622,62644,1566,62644,,1,0,255f1004a99865fe0f4d961fda5d0ee3c7b86aaf,0,0,0,0,0,
20200509,WV,1335,,59662,,totalTestsViral,58934,53,,13,,7,,761,5/9/2020 10:00,2020-05-09T10:00:00Z,05/09 06:00,53,,,2020-05-09T10:00:00Z,58934,,,1335,,,,,,,,,,,,,,,54,25,1536,60997,1555,60997,,2,0,2b683a66ff9189201acdb90d10a199dfaa7421f4,0,0,0,0,0,
20200508,WV,1310,,58126,,totalTestsViral,57379,65,,19,,11,,761,5/8/2020 10:00,2020-05-08T10:00:00Z,05/08 06:00,51,,,2020-05-08T10:00:00Z,57379,,,1310,,,,,,,,,,,,,,,54,23,1892,59436,1716,59436,,0,0,e481bdedf8e9fdbdf12ea9c072567d6ca93b60f4,0,0,0,0,0,
20200507,WV,1287,,56234,,totalTestsViral,55663,76,,22,,12,,716,5/7/2020 10:00,2020-05-07T10:00:00Z,05/07 06:00,51,,,2020-05-07T10:00:00Z,55663,,,1287,,,,,,,,,,,,,,,54,39,1698,57521,1557,57521,,1,0,70a9dc79883869d48530e895ab61c729879d1bc5,0,0,0,0,0,
20200506,WV,1248,,54536,,totalTestsViral,54106,76,,22,,12,,716,5/6/2020 10:00,2020-05-06T10:00:00Z,05/06 06:00,50,,,2020-05-06T10:00:00Z,54106,,,1248,,,,,,,,,,,,,,,54,10,951,55784,1019,55784,,0,0,705f8868aab166358c40ba2df8791c0b3987cb8f,0,0,0,0,0,
20200505,WV,1238,,53585,,totalTestsViral,53087,64,,23,,12,,630,5/5/2020 10:00,2020-05-05T10:00:00Z,05/05 06:00,50,,,2020-05-05T10:00:00Z,53087,,,1238,,,,,,,,,,,,,,,54,32,1552,54823,1416,54823,,0,0,84fa31d53db35709dff77fc8b076a0287b846514,0,0,0,0,0,
20200504,WV,1206,,52033,,totalTestsViral,51671,73,,28,,15,,611,5/4/2020 10:00,2020-05-04T10:00:00Z,05/04 06:00,50,,,2020-05-04T10:00:00Z,51671,,,1206,,,,,,,,,,,,,,,54,15,1586,53239,1397,53239,,0,0,2beaafe07278bf0c6043e794a889ad43d3baf728,0,0,0,0,0,
20200503,WV,1191,,50447,,totalTestsViral,50274,73,,28,,15,,611,5/3/2020 10:00,2020-05-03T10:00:00Z,05/03 06:00,50,,,2020-05-03T10:00:00Z,50274,,,1191,,,,,,,,,,,,,,,54,22,2470,51638,2347,51638,,2,0,f89bae1381c9a28edeffc6617de2d766c47d6279,0,0,0,0,0,
20200502,WV,1169,,47977,,totalTestsViral,47927,76,,29,,15,,572,5/2/2020 10:00,2020-05-02T10:00:00Z,05/02 06:00,48,,,2020-05-02T10:00:00Z,47927,,,1169,,,,,,,,,,,,,,,54,33,2269,49146,2204,49146,,2,0,af4711f298809bfce9acc1ceb6f81acd94422a12,0,0,0,0,0,
20200501,WV,1136,,45708,,totalTestsViral,45723,81,,33,,18,,555,5/1/2020 10:00,2020-05-01T10:00:00Z,05/01 06:00,46,,,2020-05-01T10:00:00Z,45723,,,1136,,,,,,,,,,,,,,,54,18,2285,46844,2066,46844,,5,0,7806643060d15ea8d76218c3e40c4b429e9e50ba,0,0,0,0,0,
20200430,WV,1118,,43423,,totalTestsViral,43657,84,,38,,20,,545,4/30/2020 10:00,2020-04-30T10:00:00Z,04/30 06:00,41,,,2020-04-30T10:00:00Z,43657,,,1118,,,,,,,,,,,,,,,54,23,1447,44541,2370,44541,,3,0,743cee610cc0f33d52598acc9eddf5e0e4b9bb42,0,0,0,0,0,
20200429,WV,1095,,41976,,totalTestsViral,41287,102,,40,,21,,504,4/29/2020 10:00,2020-04-29T10:00:00Z,04/29 06:00,38,,,2020-04-29T10:00:00Z,41287,,,1095,,,,,,,,,,,,,,,54,16,0,43071,1832,43071,,1,0,e7f163324cc930615a588f9cb1d8c2b828c62fc3,0,0,0,0,0,
20200428,WV,1079,,41976,,totalTestsViral,39455,87,,28,,15,,481,4/28/2020 10:00,2020-04-28T10:00:00Z,04/28 06:00,37,,,2020-04-28T10:00:00Z,39455,,,1079,,,,,,,,,,,,,,,54,16,0,43055,818,43055,,1,0,3169d964df654b412ce1a391c608b9662a735278,0,0,0,0,0,
20200427,WV,1063,,41976,,totalTestsViral,38637,100,,38,,20,,455,4/27/2020 10:00,2020-04-27T10:00:00Z,04/27 06:00,36,,,2020-04-27T10:00:00Z,38637,,,1063,,,,,,,,,,,,,,,54,19,3957,43039,3506,43039,,2,0,5ded318e75831d426870281b5b0393bc2838d54d,0,0,0,0,0,
20200426,WV,1044,,38019,,totalTestsViral,35131,100,,38,,20,,455,4/26/2020 10:00,2020-04-26T10:00:00Z,04/26 06:00,34,,,2020-04-26T10:00:00Z,35131,,,1044,,,,,,,,,,,,,,,54,24,6073,39063,5877,39063,,2,0,b0b9f7a3111b76ae15276801ee8c0980c853c094,0,0,0,0,0,
20200425,WV,1020,,31946,,totalTestsViral,29254,97,,36,,19,,439,4/25/2020 10:00,2020-04-25T10:00:00Z,04/25 06:00,32,,,2020-04-25T10:00:00Z,29254,,,1020,,,,,,,,,,,,,,,54,32,3123,32966,3529,32966,,0,0,d2a569d9cefc3e6131853186f66b1368f5b0fc5b,0,0,0,0,0,
20200424,WV,988,,28823,,totalTestsViral,25725,97,,36,,19,,439,4/24/2020 10:00,2020-04-24T10:00:00Z,04/24 06:00,32,,,2020-04-24T10:00:00Z,25725,,,988,,,,,,,,,,,,,,,54,21,1885,29811,2296,29811,,3,0,68b180273251d76c6c82ea42edb8e8dcebb40ded,0,0,0,0,0,
20200423,WV,967,,26938,,totalTestsViral,23429,108,,44,,24,,380,4/23/2020 17:00,2020-04-23T17:00:00Z,04/23 13:00,29,,,2020-04-23T17:00:00Z,23429,,,967,,,,,,,,,,,,,,,54,28,2041,27905,1542,27905,,3,0,5b6b50dfff9d1e06bf927c8bde0d796bdc71882a,0,0,0,0,0,
20200422,WV,939,,24897,,totalTestsViral,21887,103,,41,,23,,330,4/22/2020 17:00,2020-04-22T17:00:00Z,04/22 13:00,26,,,2020-04-22T17:00:00Z,21887,,,939,,,,,,,,,,,,,,,54,25,3048,25836,1791,25836,,0,0,610efdd171964b62d8031ff7cc49a61e4e795ff4,0,0,0,0,0,
20200421,WV,914,,21849,,totalTestsViral,20096,85,,42,,24,,330,4/21/2020 17:00,2020-04-21T17:00:00Z,04/21 13:00,26,,,2020-04-21T17:00:00Z,20096,,,914,,,,,,,,,,,,,,,54,12,596,22763,275,22763,,2,0,959b7125660ec8889824bb5cb4a0d648547b4f02,0,0,0,0,0,
20200420,WV,902,,21253,,totalTestsViral,19821,77,,37,,23,,290,4/20/2020 10:00,2020-04-20T10:00:00Z,04/20 06:00,24,,,2020-04-20T10:00:00Z,19821,,,902,,,,,,,,,,,,,,,54,39,2085,22155,1860,22155,,6,0,35eaa3155724fb515f4d2a66de3075014cc9b9bb,0,0,0,0,0,
20200419,WV,863,,19168,,totalTestsViral,17961,72,,37,,25,,265,4/19/2020 17:00,2020-04-19T17:00:00Z,04/19 13:00,18,,,2020-04-19T17:00:00Z,17961,,,863,,,,,,,,,,,,,,,54,78,513,20031,666,20031,,2,0,a1a171a30561bba23ec4d3302e9d8f295fd3a288,0,0,0,0,0,
20200418,WV,785,,18655,,totalTestsViral,17295,83,,40,,27,,255,4/17/2020 17:00,2020-04-17T17:00:00Z,04/17 13:00,16,,,2020-04-17T17:00:00Z,17295,,,785,,,,,,,,,,,,,,,54,31,728,19440,670,19440,,3,0,46c2829662aa4957509215679fc902cb4b359afd,0,0,0,0,0,
20200417,WV,754,,17927,,totalTestsViral,16625,85,,34,,24,,223,4/17/2020 17:00,2020-04-17T17:00:00Z,04/17 13:00,13,,,2020-04-17T17:00:00Z,16625,,,754,,,,,,,,,,,,,,,54,15,360,18681,586,18681,,0,0,18c730fa44e01187aaea328a8d0ff6216715859a,0,0,0,0,0,
20200416,WV,739,,17567,,totalTestsViral,16039,85,,34,,24,,223,4/16/2020 16:30,2020-04-16T16:30:00Z,04/16 12:30,13,,,2020-04-16T16:30:00Z,16039,,,739,,,,,,,,,,,,,,,54,37,613,18306,521,18306,,3,-164,bbbfb93874a24b02fb7e81039f19f2896e5dcea5,0,0,0,0,0,
20200415,WV,702,,16954,,totalTestsViral,15518,82,164,36,73,23,50,211,4/15/2020 10:00,2020-04-15T10:00:00Z,04/15 06:00,10,164,,2020-04-15T10:00:00Z,15518,,,702,,,,,,,,,,,,,,,54,62,556,17656,494,17656,,1,0,8712dd6ee2928a98bbb720e7968efd8c8cb4d9b9,0,0,0,0,0,
20200414,WV,640,,16398,,totalTestsViral,15024,87,164,38,73,25,50,147,4/14/2020 17:00,2020-04-14T17:00:00Z,04/14 13:00,9,164,,2020-04-14T17:00:00Z,15024,,,640,,,,,,,,,,,,,,,54,14,369,17038,211,17038,,0,0,a8c75e2406891b41f7850ec12968a88e94acc5f6,0,0,0,0,0,
20200413,WV,626,,16029,,totalTestsViral,14813,95,164,43,73,23,50,85,4/13/2020 17:00,2020-04-13T17:00:00Z,04/13 13:00,9,164,,2020-04-13T17:00:00Z,14813,,,626,,,,,,,,,,,,,,,54,15,383,16655,700,16655,,1,164,4166d115be0db8209fa3fb4e868381b63578c704,0,0,0,0,0,
20200412,WV,611,,15646,,totalTestsViral,14113,81,,36,,24,,83,4/12/2020 17:00,2020-04-12T17:00:00Z,04/12 13:00,8,,,2020-04-12T17:00:00Z,14113,,,611,,,,,,,,,,,,,,,54,34,771,16257,639,16257,,3,0,d25819e60f44135759a497e411346dbc210bffd2,0,0,0,0,0,
20200411,WV,577,,14875,,totalTestsViral,13474,85,,40,,22,,63,4/11/2020 10:00,2020-04-11T10:00:00Z,04/11 06:00,5,,,2020-04-11T10:00:00Z,13474,,,577,,,,,,,,,,,,,,,54,23,874,15452,1156,15452,,0,0,650a408dff5aacd412cfca495c38e6d45e2f6fb5,0,0,0,0,0,
20200410,WV,554,,14001,,totalTestsViral,12318,85,,20,,22,,63,4/10/2020 10:00,2020-04-10T10:00:00Z,04/10 06:00,5,,,2020-04-10T10:00:00Z,12318,,,554,,,,,,,,,,,,,,,54,31,661,14555,991,14555,,0,0,d83b4625b0813b37bcf0427da058c64bdf9e24e3,0,0,0,0,0,
20200409,WV,523,,13340,,totalTestsViral,11327,,,,,,,,4/9/2020 17:00,2020-04-09T17:00:00Z,04/09 13:00,5,,,2020-04-09T17:00:00Z,11327,,,523,,,,,,,,,,,,,,,54,61,1257,13863,620,13863,,1,0,a4d5b9d805c2ab0e55c10340cf24aafa593bd4b5,0,0,0,0,0,
20200408,WV,462,,12083,,totalTestsViral,10707,,,,,,,,4/8/2020 10:00,2020-04-08T10:00:00Z,04/08 06:00,4,,,2020-04-08T10:00:00Z,10707,,,462,,,,,,,,,,,,,,,54,50,436,12545,849,12545,,0,0,edeb376736abef6c144af8f4ae340592f83dab26,0,0,0,0,0,
20200407,WV,412,,11647,,totalTestsViral,9858,,,,,,,,4/7/2020 10:00,2020-04-07T10:00:00Z,04/07 06:00,4,,,2020-04-07T10:00:00Z,9858,,,412,,,,,,,,,,,,,,,54,67,2052,12059,1766,12059,,0,0,e41a336199511ec7faa570399270a6003d753b2a,0,0,0,0,0,
20200406,WV,345,,9595,,totalTestsViral,8092,,,,,,,,4/6/2020 10:00,2020-04-06T10:00:00Z,04/06 06:00,4,,,2020-04-06T10:00:00Z,8092,,,345,,,,,,,,,,,,,,,54,21,1081,9940,711,9940,,1,0,50b887a28c5ecd31e894a47f7368341c8f5148b8,0,0,0,0,0,
20200405,WV,324,,8514,,totalTestsViral,7381,,,,,,,,4/5/2020 10:00,2020-04-05T10:00:00Z,04/05 06:00,3,,,2020-04-05T10:00:00Z,7381,,,324,,,,,,,,,,,,,,,54,42,1110,8838,1048,8838,,1,0,aa1d9d1ab8720915b0fb030fd2f6baa908ebdac2,0,0,0,0,0,
20200404,WV,282,,7404,,totalTestsViral,6333,,,,,,,,4/4/2020 10:00,2020-04-04T10:00:00Z,04/04 06:00,2,,,2020-04-04T10:00:00Z,6333,,,282,,,,,,,,,,,,,,,54,45,1274,7686,996,7686,,0,-1,dcaa548dc887566cbdaa17aa0d77e5ff80c67e7f,0,0,0,0,0,
20200403,WV,237,,6130,,totalTestsViral,5337,,1,,,,,,4/3/2020 10:00,2020-04-03T10:00:00Z,04/03 06:00,2,1,,2020-04-03T10:00:00Z,5337,,,237,,,,,,,,,,,,,,,54,20,854,6367,718,6367,,0,0,2592f424a415bb0eb451d907cf4d984e30b56d54,0,0,0,0,0,
20200402,WV,217,,5276,,totalTestsViral,4619,,1,,,,,,4/2/2020 00:17,2020-04-02T00:17:00Z,04/01 20:17,2,1,,2020-04-02T00:17:00Z,4619,,,217,,,,,,,,,,,,,,,54,26,892,5493,669,5493,,1,0,eb19297267cf143457d38b76ee46882cfdb5ff17,0,0,0,0,0,
20200401,WV,191,,4384,,totalTestsViral,3950,,1,,,,,,4/1/2020 13:11,2020-04-01T13:11:00Z,04/01 09:11,1,1,,2020-04-01T13:11:00Z,3950,,,191,,,,,,,,,,,,,,,54,29,403,4575,410,4575,,0,0,dd353addca11f2316b69b60e152b30af7679ed50,0,0,0,0,0,
20200331,WV,162,,3981,,totalTestsViral,3540,,1,,,,,,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,1,1,,2020-03-31T00:00:00Z,3540,,,162,,,,,,,,,,,,,,,54,36,997,4143,381,4143,,0,0,87405929524cddf5a91d776f2a865aa9f0417981,0,0,0,0,0,
20200330,WV,126,,2984,0,totalTestsViral,3159,,1,,,,,,3/30/2020 14:10,2020-03-30T14:10:00Z,03/30 10:10,1,1,,2020-03-30T14:10:00Z,3159,,,126,,,,,,,,,,,,,,,54,13,279,3110,584,3110,,1,0,fb7e6bef336c07eefe0c551d99f359f232607c40,0,0,0,0,0,
20200329,WV,113,,2705,0,totalTestsViral,2575,,1,,,,,,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,0,1,,2020-03-28T00:00:00Z,2575,,,113,,,,,,,,,,,,,,,54,17,374,2818,356,2818,,0,0,f8e739334147349c5159465f3aeaded049ede71d,0,0,0,0,0,
20200328,WV,96,,2331,6,totalTestsViral,2219,,1,,,,,,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,0,1,,2020-03-27T00:00:00Z,2219,,,96,,,,,,,,,,,,,,,54,20,552,2433,561,2427,,0,0,184bfb61eac407e1dbeff539622fa01f5a5ce1a3,0,0,0,0,0,
20200327,WV,76,,1779,43,totalTestsViral,1658,,1,,,,,,3/26/2020 00:00,2020-03-26T00:00:00Z,03/25 20:00,0,1,,2020-03-26T00:00:00Z,1658,,,76,,,,,,,,,,,,,,,54,25,748,1898,526,1855,,0,0,ea86c6c5450d670909b64db80dd96390354d3607,0,0,0,0,0,
20200326,WV,51,,1031,19,totalTestsViral,1132,,1,,,,,,3/25/2020 00:00,2020-03-25T00:00:00Z,03/24 20:00,0,1,,2020-03-25T00:00:00Z,1132,,,51,,,,,,,,,,,,,,,54,12,272,1101,306,1082,,0,0,a6bfe6dde5dd7a4fb6538362467a36808bf994c3,0,0,0,0,0,
20200325,WV,39,,759,6,totalTestsViral,826,,1,,,,,,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,0,1,,2020-03-24T00:00:00Z,826,,,39,,,,,,,,,,,,,,,54,19,149,804,309,798,,0,0,9f83e4aa9f11c42bd071b0b0b2b6bcb2efa83d1f,0,0,0,0,0,
20200324,WV,20,,610,0,totalTestsViral,517,,1,,,,,,3/23/2020 00:00,2020-03-23T00:00:00Z,03/22 20:00,0,1,,2020-03-23T00:00:00Z,517,,,20,,,,,,,,,,,,,,,54,4,166,630,187,630,,0,0,126f2fa2ce36674692d03bfa07e6607f1e10fbd7,0,0,0,0,0,
20200323,WV,16,,444,4,totalTestsViral,330,,1,,,,,,3/22/2020 19:00,2020-03-22T19:00:00Z,03/22 15:00,0,1,,2020-03-22T19:00:00Z,330,,,16,,,,,,,,,,,,,,,54,4,59,464,60,460,,0,0,7fd14915d8636c1c1e2bf2a7431ab5ef5797ecf7,0,0,0,0,0,
20200322,WV,12,,385,1,totalTestsViral,270,,1,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,0,1,,2020-03-21T00:00:00Z,270,,,12,,,,,,,,,,,,,,,54,1,55,398,38,397,,0,0,0b02c60e394f059bb3808ce0081fe5ec8a0f3acc,0,0,0,0,0,
20200321,WV,11,,330,2,totalTestsViral,232,,1,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,0,1,,2020-03-21T00:00:00Z,232,,,11,,,,,,,,,,,,,,,54,4,111,343,86,341,,0,1,f65d05bebb6581016eed918dff3559b7aba4ac49,0,0,0,0,0,
20200320,WV,7,,219,13,totalTestsViral,146,,,,,,,,3/20/2020 00:00,2020-03-20T00:00:00Z,03/19 20:00,0,,,2020-03-20T00:00:00Z,146,,,7,,,,,,,,,,,,,,,54,5,76,239,49,226,,0,0,61ace3d8de114be35bd90afca1ed89d69da4a38d,0,0,0,0,0,
20200319,WV,2,,143,3,totalTestsViral,97,,,,,,,,3/18/2020 00:00,2020-03-18T00:00:00Z,03/17 20:00,0,,,2020-03-18T00:00:00Z,97,,,2,,,,,,,,,,,,,,,54,1,21,148,63,145,,0,0,792a05b5470c8ad89dd363f42f43421c5f6d6002,0,0,0,0,0,
20200318,WV,1,,122,14,totalTestsViral,34,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,0,,,2020-03-17T00:00:00Z,34,,,1,,,,,,,,,,,,,,,54,1,42,137,13,123,,0,0,930e9118fc7db106d903edf08dbeff5842e2107c,0,0,0,0,0,
20200317,WV,0,,80,4,totalTestsViral,21,,,,,,,,3/16/2020 00:00,2020-03-16T00:00:00Z,03/15 20:00,0,,,2020-03-16T00:00:00Z,21,,,0,,,,,,,,,,,,,,,54,0,0,84,4,80,,0,0,f7a6a19a4a4d06ea7692204c851970b608ac0295,0,0,0,0,0,
20200316,WV,0,,80,4,totalTestsViral,17,,,,,,,,3/16/2020 15:53,2020-03-16T15:53:00Z,03/16 11:53,0,,,2020-03-16T15:53:00Z,17,,,0,,,,,,,,,,,,,,,54,0,42,84,12,80,,0,0,d0ab17f3f39a0182768bf3ec30fa7b7b5d944a59,0,0,0,0,0,
20200315,WV,0,,38,1,totalTestsViral,5,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,0,,,2020-03-14T00:00:00Z,5,,,0,,,,,,,,,,,,,,,54,0,12,39,3,38,,0,0,df72a1284b7d447c251d1fdd78f0060c2cbb42a2,0,0,0,0,0,
20200314,WV,0,,26,5,totalTestsViral,2,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,,2020-03-13T00:00:00Z,2,,,0,,,,,,,,,,,,,,,54,0,9,31,1,26,,0,0,a391e2727e1025b0d2f67729ce073337198cc96f,0,0,0,0,0,
20200313,WV,0,,17,4,totalTestsViral,1,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,,2020-03-13T00:00:00Z,1,,,0,,,,,,,,,,,,,,,54,0,10,21,1,17,,0,0,554ad8cbf9e1c1fb74731383f57cd95aa465e30d,0,0,0,0,0,
20200312,WV,0,,7,1,totalTestsViral,,,,,,,,,3/12/2020 00:00,2020-03-12T00:00:00Z,03/11 20:00,,,,2020-03-12T00:00:00Z,,,,0,,,,,,,,,,,,,,,54,0,4,8,0,7,,0,0,0dfc9697a2054d70575e248a8bd4866130af7e8c,0,0,0,0,0,
20200311,WV,0,,3,2,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,1,5,0,3,,0,0,693840a92a2f36b44bcbdff8440173980560a1e3,0,0,0,0,0,
20200310,WV,0,,2,3,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,0,5,0,2,,0,0,686f4e98d6372553475d97cb4a30eb819eb54366,0,0,0,0,0,
20200309,WV,0,,2,3,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,0,5,0,2,,0,0,a0a68cc2ceb8fc0ad1660bd2dfb7bb285422cb17,0,0,0,0,0,
20200308,WV,0,,2,3,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,0,5,0,2,,0,0,1d280a2520ad5247330b6bfabdb37da63e74cf9f,0,0,0,0,0,
20200307,WV,0,,2,3,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,1,5,0,2,,0,0,a25587ae8429977482ec628e74eec3bd8b58c4a4,0,0,0,0,0,
20200306,WV,0,,1,4,totalTestsViral,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,54,0,0,5,0,1,,0,0,dd18bd0851726c795a5b9de7506c274975615565,0,0,0,0,0,
