date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200412,AL,3525,18058,,290,437,,189,,119,,B,4/12/2020 00:00,2020-04-12T00:00:00Z,04/11 20:00,93,437,2020-04-12T00:00:00Z,21583,,,3525,,,,,,,,,,,,,,,01,334,0,21583,21583,334,21583,2,35,83eea6daf7ba07d6997434c9116afa45c1f0bbe5,0,0,0,0,0,
20200411,AL,3191,18058,,343,402,,177,,113,,B,4/11/2020 00:00,2020-04-11T00:00:00Z,04/10 20:00,91,402,2020-04-11T00:00:00Z,21249,,,3191,,,,,,,,,,,,,,,01,223,0,21249,21249,223,21249,11,34,bb69839d238400f51cd2f01daf4de29b4a3efff9,0,0,0,0,0,
20200410,AL,2968,18058,,350,368,,,,,,B,4/10/2020 00:00,2020-04-10T00:00:00Z,04/09 20:00,80,368,2020-04-10T00:00:00Z,21026,,,2968,,,,,,,,,,,,,,,01,199,0,21026,21026,199,21026,6,35,328e274cd91c53ba3b32c69b34e944753a10636d,0,0,0,0,0,
20200409,AL,2769,18058,,324,333,,,,,,B,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,74,333,2020-04-09T00:00:00Z,20827,,,2769,,,,,,,,,,,,,,,01,400,1305,20827,20827,1705,20827,8,19,4dc03cca5b9b6f83eb0533a4d8e5b84421d823f6,0,0,0,0,0,
20200408,AL,2369,16753,,308,314,,,,,,B,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,66,314,2020-04-08T00:00:00Z,19122,,,2369,,,,,,,,,,,,,,,01,250,3956,19122,19122,4206,19122,10,43,b8f93b351b14d13ed3c3462892cdbc1182fdbb95,0,0,0,0,0,
20200407,AL,2119,12797,,302,271,,,,,,B,4/7/2020 00:00,2020-04-07T00:00:00Z,04/06 20:00,56,271,2020-04-07T00:00:00Z,14916,,,2119,,,,,,,,,,,,,,,01,151,0,14916,14916,151,14916,6,31,bb9e7c3f90c5aa7907d4ba946c99f6b86a1c8a01,0,0,0,0,0,
20200406,AL,1968,12797,,297,240,,,,,,B,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,50,240,2020-04-06T00:00:00Z,14765,,,1968,,,,,,,,,,,,,,,01,172,1515,14765,14765,1687,14765,5,9,3933a0cf70c50d6730193e6f5c36eb920bec85cd,0,0,0,0,0,
20200405,AL,1796,11282,,282,231,,,,,,B,4/5/2020 00:00,2020-04-05T00:00:00Z,04/04 20:00,45,231,2020-04-05T00:00:00Z,13078,,,1796,,,,,,,,,,,,,,,01,216,2009,13078,13078,2225,13078,2,19,4c97ff0a41ce4cd979878a5ccf6ca267f9e897ce,0,0,0,0,0,
20200404,AL,1580,9273,,238,212,,,,,,B,4/4/2020 00:00,2020-04-04T00:00:00Z,04/03 20:00,43,212,2020-04-04T00:00:00Z,10853,,,1580,,,,,,,,,,,,,,,01,148,1086,10853,10853,1234,10853,8,212,cd418ed5583ec6e1f78eb68954a9917ee9a207f5,0,0,0,0,0,
20200403,AL,1432,8187,,238,,,,,,,B,4/3/2020 00:00,2020-04-03T00:00:00Z,04/02 20:00,35,,2020-04-03T00:00:00Z,9619,,,1432,,,,,,,,,,,,,,,01,199,684,9619,9619,883,9619,3,0,d6b234b6ec62251dfcffc39a575e1cf8b0facae7,0,0,0,0,0,
20200402,AL,1233,7503,,226,,,,,,,B,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,32,,2020-04-02T00:00:00Z,8736,,,1233,,,,,,,,,,,,,,,01,156,806,8736,8736,962,8736,6,0,df8c72f33aff05a6368ac8c11efbc22800e79483,0,0,0,0,0,
20200401,AL,1077,6697,,258,,,,,,,B,4/1/2020 00:00,2020-04-01T00:00:00Z,03/31 20:00,26,,2020-04-01T00:00:00Z,7774,,,1077,,,,,,,,,,,,,,,01,96,399,7774,7774,495,7774,13,0,71409c77f3cfc12ba9808a31853ac49923428df1,0,0,0,0,0,
20200331,AL,981,6298,,172,,,,,,,B,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,13,,2020-03-31T00:00:00Z,7279,,,981,,,,,,,,,,,,,,,01,122,604,7279,7279,726,7279,7,0,a0a1f323f615215cafdb3617b696b16911a564d5,0,0,0,0,0,
20200330,AL,859,5694,,156,,,,,,,B,3/29/2020 00:00,2020-03-29T00:00:00Z,03/28 20:00,6,,2020-03-29T00:00:00Z,6553,,,859,,,,,,,,,,,,,,,01,53,1510,6553,6553,1563,6553,2,0,09f9a59dac257a91430122e5d0d36e6809fac258,0,0,0,0,0,
20200329,AL,806,4184,,158,,,,,,,B,3/29/2020 00:00,2020-03-29T00:00:00Z,03/28 20:00,4,,2020-03-29T00:00:00Z,4990,,,806,,,,,,,,,,,,,,,01,110,0,4990,4990,110,4990,1,0,90a30f39c5b82df22de014da3213eeddba7656fd,0,0,0,0,0,
20200328,AL,696,4184,,134,,,,,,,B,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,3,,2020-03-28T00:00:00Z,4880,,,696,,,,,,,,,,,,,,,01,109,0,4880,4880,109,4880,0,0,f397a0de1f81cac301ddcafbce11ea18c7ccae35,0,0,0,0,0,
20200327,AL,587,4184,,112,,,,,,,B,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,3,,2020-03-27T00:00:00Z,4771,,,587,,,,,,,,,,,,,,,01,81,591,4771,4771,672,4771,2,0,d044a8c700ab006ee4acd8178129554ca35bd56a,0,0,0,0,0,
20200326,AL,506,3593,,106,,,,,,,C,3/26/2020 00:00,2020-03-26T00:00:00Z,03/25 20:00,1,,2020-03-26T00:00:00Z,4099,,,506,,,,,,,,,,,,,,,01,223,1064,4099,4099,1287,4099,1,0,94671ba448cb467084f2b784c50f45af4a968de4,0,0,0,0,0,
20200325,AL,283,2529,,91,,,,,,,C,3/25/2020 11:30,2020-03-25T11:30:00Z,03/25 07:30,0,,2020-03-25T11:30:00Z,2812,,,283,,,,,,,,,,,,,,,01,68,423,2812,2812,491,2812,0,0,d5bf5caea898173405bff2765272a302d74470e4,0,0,0,0,0,
20200324,AL,215,2106,,74,,,,,,,C,3/24/2020 12:00,2020-03-24T12:00:00Z,03/24 08:00,0,,2020-03-24T12:00:00Z,2321,,,215,,,,,,,,,,,,,,,01,48,441,2321,2321,489,2321,0,0,f27b9f4388da78bba3abc6d8391242d8dab402e9,0,0,0,0,0,
20200323,AL,167,1665,,,,,,,,,C,3/23/2020 12:00,2020-03-23T12:00:00Z,03/23 08:00,0,,2020-03-23T12:00:00Z,1832,,,167,,,,,,,,,,,,,,,01,29,201,1832,1832,230,1832,0,0,4f2d387d17585c786c4107787e6e005e8d3a97a7,0,0,0,0,0,
20200322,AL,138,1464,,,,,,,,,,3/22/2020 10:37,2020-03-22T10:37:00Z,03/22 06:37,0,,2020-03-22T10:37:00Z,1602,,,138,,,,,,,,,,,,,,,01,14,1436,1602,1602,1450,1602,0,0,59dde478218af9b18836e3ac9328696f0702516c,0,0,0,0,0,
20200321,AL,124,28,,,,,,,,,,3/21/2020 11:20,2020-03-21T11:20:00Z,03/21 07:20,0,,2020-03-21T11:20:00Z,152,,,124,,,,,,,,,,,,,,,01,43,0,152,152,43,152,0,0,1530533ebee66062c943ad398d3e2a5caea1899b,0,0,0,0,0,
20200320,AL,81,28,,,,,,,,,,3/20/2020 11:00,2020-03-20T11:00:00Z,03/20 07:00,0,,2020-03-20T11:00:00Z,109,,,81,,,,,,,,,,,,,,,01,13,0,109,109,13,109,0,0,a8ade2f15b9538dba05bbeef7ad4255abbec734e,0,0,0,0,0,
20200319,AL,68,28,,,,,,,,,,3/19/2020 10:45,2020-03-19T10:45:00Z,03/19 06:45,0,,2020-03-19T10:45:00Z,96,,,68,,,,,,,,,,,,,,,01,22,0,96,96,22,96,0,0,272db298523d7de91a69de0b34cfa6037e3e60b9,0,0,0,0,0,
20200318,AL,46,28,,,,,,,,,,3/18/2020 11:05,2020-03-18T11:05:00Z,03/18 07:05,0,,2020-03-18T11:05:00Z,74,,,46,,,,,,,,,,,,,,,01,10,0,74,74,10,74,0,0,5cfe0c7a2ab75fd20390606eb0e6a55e56146397,0,0,0,0,0,
20200317,AL,36,28,,,,,,,,,,3/17/2020 11:15,2020-03-17T11:15:00Z,03/17 07:15,0,,2020-03-17T11:15:00Z,64,,,36,,,,,,,,,,,,,,,01,8,0,64,64,8,64,0,0,5b9eb18789f14d37db71258778ceccdbe14e5f39,0,0,0,0,0,
20200316,AL,28,28,40,,,,,,,,,3/16/2020 15:08,2020-03-16T15:08:00Z,03/16 11:08,0,,2020-03-16T15:08:00Z,56,,,28,,,,,,,,,,,,,,,01,16,0,96,56,16,56,0,0,b8b4d3b465dbcf23ef5d938daf77f39b1974c065,0,0,0,0,0,
20200315,AL,12,28,46,,,,,,,,,3/15/2020 14:12,2020-03-15T14:12:00Z,03/15 10:12,0,,2020-03-15T14:12:00Z,40,,,12,,,,,,,,,,,,,,,01,6,6,86,40,12,40,0,0,d3f4ab1b681077cd3649e43def4b216a3aee808a,0,0,0,0,0,
20200314,AL,6,22,46,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,28,,,6,,,,,,,,,,,,,,,01,5,11,74,28,16,28,0,0,6114979ad5131e20f1cc081cfc9c1a8616aa8be3,0,0,0,0,0,
20200313,AL,1,11,,,,,,,,,,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,,,2020-03-13T00:00:00Z,12,,,1,,,,,,,,,,,,,,,01,1,1,12,12,2,12,0,0,29f43a5af4e54e004195209a6e98ac24bd47b0e4,0,0,0,0,0,
20200312,AL,0,10,,,,,,,,,,3/9/2020 00:00,2020-03-09T00:00:00Z,03/08 20:00,,,2020-03-09T00:00:00Z,10,,,0,,,,,,,,,,,,,,,01,0,0,10,10,0,10,0,0,f18f9ec6e99da84ea0757da8909fdc26958cb87f,0,0,0,0,0,
20200311,AL,0,10,,,,,,,,,,3/9/2020 00:00,2020-03-09T00:00:00Z,03/08 20:00,,,2020-03-09T00:00:00Z,10,,,0,,,,,,,,,,,,,,,01,0,10,10,10,10,10,0,0,5fb7433ad8cca4527c2e5d8a0c417028fec02fc9,0,0,0,0,0,
20200310,AL,0,0,0,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,01,0,0,0,0,0,0,0,0,c442075ea5ed5e1fa06dbba3b27bf40ac658bdd0,0,0,0,0,0,
20200309,AL,0,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,01,0,0,0,0,0,0,0,0,b86b4a7dfc87902057dc75b43f7bf779f73b00f4,0,0,0,0,0,
20200308,AL,0,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,01,0,0,0,0,0,0,0,0,b897d301ab504408150a3d5b33edef1ea31c86f4,0,0,0,0,0,
20200307,AL,0,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,01,0,0,0,0,0,0,0,0,84511d1eb995cbc9564af54f59b96da2942c4e9a,0,0,0,0,0,
