date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200927,MD,123403,,1470960,,totalTestsViral,2555705,328,15398,90,,,,7463,9/27/2020 10:00,2020-09-27T10:00:00Z,09/27 06:00,3935,15398,2020-09-27T10:00:00Z,2555705,147832,,123403,3790,145,,1594363,,,,132108,11517,120591,,,,,24,431,9632,1594363,30047,1594363,,10,16,499fbfe10db72de7183205408739fd9d578a7a8c,0,0,0,0,0,
20200926,MD,122972,,1461328,,totalTestsViral,2525658,347,15382,81,,,,7458,9/26/2020 10:00,2020-09-26T10:00:00Z,09/26 06:00,3925,15382,2020-09-26T10:00:00Z,2525658,147256,,122972,3780,145,,1584300,,,,132108,11517,120591,,,,,24,613,11203,1584300,31639,1584300,,8,54,6683893e4a0478ada37dc6bf15bae5aff3baeeaa,0,0,0,0,0,
20200925,MD,122359,,1450125,,totalTestsViral,2494019,344,15328,79,,,,7431,9/25/2020 10:00,2020-09-25T10:00:00Z,09/25 06:00,3917,15328,2020-09-25T10:00:00Z,2494019,146476,,122359,3772,145,,1572484,,,,132108,11517,120591,,,,,24,559,10346,1572484,29092,1572484,,8,29,ea0208829733f5b14f1886238917fc15e67a9cf9,0,0,0,0,0,
20200924,MD,121800,,1439779,,totalTestsViral,2464927,349,15299,81,,,,7416,9/24/2020 10:00,2020-09-24T10:00:00Z,09/24 06:00,3909,15299,2020-09-24T10:00:00Z,2464927,145786,,121800,3765,144,,1561579,,,,132108,11517,120591,,,,,24,503,8971,1561579,23702,1561579,,7,31,55fff3afdb981b4ebd7d2bae6eb3bd02c4f1c848,0,0,0,0,0,
20200923,MD,121297,,1430808,,totalTestsViral,2441225,332,15268,79,,,,7396,9/23/2020 10:00,2020-09-23T10:00:00Z,09/23 06:00,3902,15268,2020-09-23T10:00:00Z,2441225,145163,,121297,3756,146,,1552105,,,,132108,11517,120591,,,,,24,385,7706,1552105,19158,1552105,,7,31,69ca32fd68a05ed83f20e5b66cd2184d23bfca59,0,0,0,0,0,
20200922,MD,120912,,1423102,,totalTestsViral,2422067,309,15237,77,,,,7394,9/22/2020 10:00,2020-09-22T10:00:00Z,09/22 06:00,3895,15237,2020-09-22T10:00:00Z,2422067,144660,,120912,3748,147,,1544014,,,,128640,10993,117647,,,,,24,344,6041,1544014,14449,1544014,,12,66,debee98188a7623984d577aaa2203bfb075aa513,0,0,0,0,0,
20200921,MD,120568,,1417061,,totalTestsViral,2407618,290,15171,71,,,,7378,9/21/2020 10:00,2020-09-21T10:00:00Z,09/21 06:00,3883,15171,2020-09-21T10:00:00Z,2407618,144212,,120568,3739,144,,1537629,,,,128640,10993,117647,,,,,24,412,7741,1537629,17349,1537629,,4,52,c5e60680556d04eb8daa7e1090109a587240108b,0,0,0,0,0,
20200920,MD,120156,,1409320,,totalTestsViral,2390269,281,15119,68,,,,7377,9/20/2020 10:00,2020-09-20T10:00:00Z,09/20 06:00,3879,15119,2020-09-20T10:00:00Z,2390269,143721,,120156,3735,144,,1529476,,,,128640,10993,117647,,,,,24,412,10260,1529476,28886,1529476,,3,0,89d15e68154230c939efeecbac16d0175d502aaf,0,0,0,0,0,
20200919,MD,119744,,1399060,,totalTestsViral,2361383,324,15119,75,,,,7374,9/19/2020 10:00,2020-09-19T10:00:00Z,09/19 06:00,3876,15119,2020-09-19T10:00:00Z,2361383,143174,,119744,3732,144,,1518804,,,,128640,10993,117647,,,,,24,682,13255,1518804,37131,1518804,,7,49,98063e00742a7147572bf64eb384ee30be78aa70,0,0,0,0,0,
20200918,MD,119062,,1385805,,totalTestsViral,2324252,347,15070,84,,,,7351,9/18/2020 10:00,2020-09-18T10:00:00Z,09/18 06:00,3869,15070,2020-09-18T10:00:00Z,2324252,142395,,119062,3724,145,,1504867,,,,128640,10993,117647,,,,,24,543,9982,1504867,24644,1504867,,8,62,742bc01c0d1ad1d992e5574fb2c84b9fb9a06bea,0,0,0,0,0,
20200917,MD,118519,,1375823,,totalTestsViral,2299608,353,15008,83,,,,7311,9/17/2020 10:00,2020-09-17T10:00:00Z,09/17 06:00,3861,15008,2020-09-17T10:00:00Z,2299608,141723,,118519,3717,144,,1494342,,,,128640,10993,117647,,,,,24,631,10753,1494342,27343,1494342,,6,49,1ff51d088c47f86a2a70de20a0c31cbb7e708e91,0,0,0,0,0,
20200916,MD,117888,,1365070,,totalTestsViral,2272265,347,14959,86,,,,7286,9/16/2020 10:00,2020-09-16T10:00:00Z,09/16 06:00,3855,14959,2020-09-16T10:00:00Z,2272265,140960,,117888,3712,143,,1482958,,,,128640,10993,117647,,,,,24,643,9533,1482958,26599,1482958,,6,41,6ced15fcdfeabe5d9d4fc61a53aec2eebcd3a8fa,0,0,0,0,0,
20200915,MD,117245,,1355537,,totalTestsViral,2245666,371,14918,93,,,,7254,9/15/2020 10:00,2020-09-15T10:00:00Z,09/15 06:00,3849,14918,2020-09-15T10:00:00Z,2245666,140136,,117245,3706,143,,1472782,,,,125277,10638,114639,,,,,24,599,7320,1472782,19011,1472782,,10,34,64552c009f158eaedb62aff543038a1df070f906,0,0,0,0,0,
20200914,MD,116646,,1348217,,totalTestsViral,2226655,347,14884,90,,,,7229,9/14/2020 10:00,2020-09-14T10:00:00Z,09/14 06:00,3839,14884,2020-09-14T10:00:00Z,2226655,139370,,116646,3696,143,,1464863,,,,125277,10638,114639,,,,,24,536,8482,1464863,19197,1464863,,1,33,8c8a343583ce793698a3727a61b1a5485ee9c29c,0,0,0,0,0,
20200913,MD,116110,,1339735,,totalTestsViral,2207458,351,14851,89,,,,7225,9/13/2020 10:00,2020-09-13T10:00:00Z,09/13 06:00,3838,14851,2020-09-13T10:00:00Z,2207458,138731,,116110,3695,143,,1455845,,,,125277,10638,114639,,,,,24,577,10816,1455845,23517,1455845,,2,55,6f8d4cf9e7201873bf067d2dab9807771768d700,0,0,0,0,0,
20200912,MD,115533,,1328919,,totalTestsViral,2183941,361,14796,85,,,,7221,9/12/2020 10:00,2020-09-12T10:00:00Z,09/12 06:00,3836,14796,2020-09-12T10:00:00Z,2183941,137934,,115533,3693,143,,1444452,,,,125277,10638,114639,,,,,24,809,10767,1444452,33303,1444452,,8,40,86d336d3886aa371fd8bf7d9e96989ca143da53b,0,0,0,0,0,
20200911,MD,114724,,1318152,,totalTestsViral,2150638,369,14756,89,,,,7186,9/11/2020 10:00,2020-09-11T10:00:00Z,09/11 06:00,3828,14756,2020-09-11T10:00:00Z,2150638,136897,,114724,3685,143,,1432876,,,,125277,10638,114639,,,,,24,646,8503,1432876,22614,1432876,,4,50,a4233e0dfc8b6376c4099420ea49965532730afb,0,0,0,0,0,
20200910,MD,114078,,1309649,,totalTestsViral,2128024,358,14706,92,,,,7166,9/10/2020 10:00,2020-09-10T10:00:00Z,09/10 06:00,3824,14706,2020-09-10T10:00:00Z,2128024,136095,,114078,3679,145,,1423727,,,,125277,10638,114639,,,,,24,503,7702,1423727,18551,1423727,,8,34,882e0ae619f18efcf90f8f9c85ff3c5044bd0f85,0,0,0,0,0,
20200909,MD,113575,,1301947,,totalTestsViral,2109473,370,14672,95,,,,7157,9/9/2020 10:00,2020-09-09T10:00:00Z,09/09 06:00,3816,14672,2020-09-09T10:00:00Z,2109473,135426,,113575,3672,144,,1415522,,,,125277,10638,114639,,,,,24,336,4588,1415522,9911,1415522,,9,36,385b42919f703138363c801fbb4be6e44eb370a4,0,0,0,0,0,
20200908,MD,113239,,1297359,,totalTestsViral,2099562,365,14636,102,,,,7142,9/8/2020 10:00,2020-09-08T10:00:00Z,09/08 06:00,3807,14636,2020-09-08T10:00:00Z,2099562,135007,,113239,3663,144,,1410598,,,,122033,10303,111730,,,,,24,356,5053,1410598,12953,1410598,,3,33,92bbb972b6dc9623cd82ce641dff101b35b05908,0,0,0,0,0,
20200907,MD,112883,,1292306,,totalTestsViral,2086609,362,14603,109,,,,7112,9/7/2020 10:00,2020-09-07T10:00:00Z,09/07 06:00,3804,14603,2020-09-07T10:00:00Z,2086609,134549,,112883,3660,144,,1405189,,,,122033,10303,111730,,,,,24,764,11101,1405189,22370,1405189,,5,30,bdab15adca74774da8ea744ec049793b20e7e090,0,0,0,0,0,
20200906,MD,112119,,1281205,,totalTestsViral,2064239,341,14573,96,,,,7103,9/6/2020 10:00,2020-09-06T10:00:00Z,09/06 06:00,3799,14573,2020-09-06T10:00:00Z,2064239,133590,,112119,3655,144,,1393324,,,,122033,10303,111730,,,,,24,512,8357,1393324,16723,1393324,,3,57,9b1077ef14272b52933e9a05e34f59fe1965eb3c,0,0,0,0,0,
20200905,MD,111607,,1272848,,totalTestsViral,2047516,353,14516,100,,,,7099,9/5/2020 10:00,2020-09-05T10:00:00Z,09/05 06:00,3796,14516,2020-09-05T10:00:00Z,2047516,132974,,111607,3652,144,,1384455,,,,122033,10303,111730,,,,,24,776,12214,1384455,28192,1384455,,7,43,cf6a13fe4bd44468651e42744d475e4404e7c3f6,0,0,0,0,0,
20200904,MD,110831,,1260634,,totalTestsViral,2019324,395,14473,108,,,,7072,9/4/2020 10:00,2020-09-04T10:00:00Z,09/04 06:00,3789,14473,2020-09-04T10:00:00Z,2019324,132036,,110831,3645,144,,1371465,,,,122033,10303,111730,,,,,24,819,13041,1371465,29433,1371465,,11,46,2161b8d3e46b12932771bbb76092a11e583685eb,0,0,0,0,0,
20200903,MD,110012,,1247593,,totalTestsViral,1989891,382,14427,112,,,,7039,9/3/2020 10:00,2020-09-03T10:00:00Z,09/03 06:00,3778,14427,2020-09-03T10:00:00Z,1989891,131077,,110012,3634,144,,1357605,,,,122033,10303,111730,,,,,24,693,11266,1357605,24960,1357605,,12,76,42e00a9d283e676395903be869c9817259e37bae,0,0,0,0,0,
20200902,MD,109319,,1236327,,totalTestsViral,1964931,370,14351,113,,,,7026,9/2/2020 10:00,2020-09-02T10:00:00Z,09/02 06:00,3766,14351,2020-09-02T10:00:00Z,1964931,130196,,109319,3623,143,,1345646,,,,122033,10303,111730,,,,,24,456,6273,1345646,12430,1345646,,5,14,9fbeab157fae04cdc4df0f363633bc5af2e0256c,0,0,0,0,0,
20200901,MD,108863,,1230054,,totalTestsViral,1952501,385,14337,112,,,,6976,9/1/2020 10:00,2020-09-01T10:00:00Z,09/01 06:00,3761,14337,2020-09-01T10:00:00Z,1952501,129682,,108863,3617,144,,1338917,,,,117902,9906,107996,,,,,24,614,7450,1338917,13655,1338917,,6,34,069bb44d638fe9243e7f767731ad9a4045d07faf,0,0,0,0,0,
20200831,MD,108249,,1222604,,totalTestsViral,1938846,377,14303,107,,,,6124,8/31/2020 10:00,2020-08-31T10:00:00Z,08/31 06:00,3755,14303,2020-08-31T10:00:00Z,1938846,129045,,108249,3612,143,,1330853,,,,117902,9906,107996,,,,,24,458,11157,1330853,19331,1330853,,3,48,31f9d6fe929e9d213fa400cfe46350abec92cec4,0,0,0,0,0,
20200830,MD,107791,,1211447,,totalTestsViral,1919515,358,14255,107,,,,6124,8/30/2020 10:00,2020-08-30T10:00:00Z,08/30 06:00,3752,14255,2020-08-30T10:00:00Z,1919515,128493,,107791,3609,143,,1319238,,,,117902,9906,107996,,,,,24,497,14258,1319238,25105,1319238,,6,38,e9b970e9359d5001c040249b2aeabf8c0061c356,0,0,0,0,0,
20200829,MD,107294,,1197189,,totalTestsViral,1894410,387,14217,106,,,,6124,8/29/2020 10:00,2020-08-29T10:00:00Z,08/29 06:00,3746,14217,2020-08-29T10:00:00Z,1894410,127872,,107294,3603,143,,1304483,,,,117902,9906,107996,,,,,24,630,12583,1304483,25483,1304483,,10,33,a35c8e7b2c3d7c0cf3b010c6dcbae3060513aa67,0,0,0,0,0,
20200828,MD,106664,,1184606,,totalTestsViral,1868927,412,14184,106,,,,6124,8/28/2020 10:00,2020-08-28T10:00:00Z,08/28 06:00,3736,14184,2020-08-28T10:00:00Z,1868927,125830,,106664,3593,143,,1291270,,,,117902,9906,107996,,,,,24,601,15587,1291270,27502,1291270,,14,43,2656bcc0715d197b99d097987b95b308a31ca240,0,0,0,0,0,
20200827,MD,106063,,1169019,,totalTestsViral,1841425,412,14141,107,,,,6080,8/27/2020 10:00,2020-08-27T10:00:00Z,08/27 06:00,3722,14141,2020-08-27T10:00:00Z,1841425,125056,,106063,3580,142,,1275082,,,,117902,9906,107996,,,,,24,577,11334,1275082,21475,1275082,,5,51,b8d6b9d04ade25664d34d85a0d9ba11534cf553d,0,0,0,0,0,
20200826,MD,105486,,1157685,,totalTestsViral,1819950,432,14090,106,,,,6061,8/26/2020 10:00,2020-08-26T10:00:00Z,08/26 06:00,3717,14090,2020-08-26T10:00:00Z,1819950,124368,,105486,3574,143,,1263171,,,,117902,9906,107996,,,,,24,440,7166,1263171,12377,1263171,,10,39,d10d290875a60c865a23062e19ebb4b5c593a57b,0,0,0,0,0,
20200825,MD,105046,,1150519,,totalTestsViral,1807573,411,14051,97,,,,6056,8/25/2020 10:00,2020-08-25T10:00:00Z,08/25 06:00,3707,14051,2020-08-25T10:00:00Z,1807573,123831,,105046,3564,143,,1255565,,,,113157,9431,103726,,,,,24,377,7595,1255565,12870,1255565,,13,44,6d286e23e48c579b502093792c999098e72dd60f,0,0,0,0,0,
20200824,MD,104669,,1142924,,totalTestsViral,1794703,407,14007,103,,,,6047,8/24/2020 10:00,2020-08-24T10:00:00Z,08/24 06:00,3694,14007,2020-08-24T10:00:00Z,1794703,123344,,104669,3554,140,,1247593,,,,113157,9431,103726,,,,,24,567,14130,1247593,22047,1247593,,3,51,0482edf23311dfc563decc016ed4d1cd79496854,0,0,0,0,0,
20200823,MD,104102,,1128794,,totalTestsViral,1772656,407,13956,99,,,,6047,8/23/2020 10:00,2020-08-23T10:00:00Z,08/23 06:00,3691,13956,2020-08-23T10:00:00Z,1772656,122660,,104102,3552,139,,1232896,,,,113157,9431,103726,,,,,24,579,11876,1232896,21141,1232896,,6,92,21a2b25a11c2c4a5d9b979904aece7ec2fd8402e,0,0,0,0,0,
20200822,MD,103523,,1116918,,totalTestsViral,1751515,441,13864,98,,,,6047,8/22/2020 10:00,2020-08-22T10:00:00Z,08/22 06:00,3685,13864,2020-08-22T10:00:00Z,1751515,122025,,103523,3546,139,,1220441,,,,113157,9431,103726,,,,,24,624,15550,1220441,28558,1220441,,11,41,690067770ff244a60e9a97d3fcaa9121086d0a1f,0,0,0,0,0,
20200821,MD,102899,,1101368,,totalTestsViral,1722957,455,13823,102,,,,6047,8/21/2020 10:00,2020-08-21T10:00:00Z,08/21 06:00,3674,13823,2020-08-21T10:00:00Z,1722957,121174,,102899,3536,138,,1204267,,,,113157,9431,103726,,,,,24,670,15921,1204267,29386,1204267,,5,38,d9d15385f9b13ddcd003d5fa7682ec52c1e0525e,0,0,0,0,0,
20200820,MD,102229,,1085447,,totalTestsViral,1693571,455,13785,107,,,,6040,8/20/2020 10:00,2020-08-20T10:00:00Z,08/20 06:00,3669,13785,2020-08-20T10:00:00Z,1693571,120372,,102229,3531,138,,1187676,,,,113157,9431,103726,,,,,24,580,11328,1187676,18041,1187676,,8,41,c80fd6620e1239781923b9090748ef60b6fcd6cd,0,0,0,0,0,
20200819,MD,101649,,1074119,,totalTestsViral,1675530,475,13744,107,,,,6030,8/19/2020 10:00,2020-08-19T10:00:00Z,08/19 06:00,3661,13744,2020-08-19T10:00:00Z,1675530,119743,,101649,3522,139,,1175768,,,,113157,9431,103726,,,,,24,414,8049,1175768,13829,1175768,,11,46,09bb5039698f224caa9dd00cd28b165f21d7e017,0,0,0,0,0,
20200818,MD,101235,,1066070,,totalTestsViral,1661701,453,13698,102,,,,6008,8/18/2020 10:00,2020-08-18T10:00:00Z,08/18 06:00,3650,13698,2020-08-18T10:00:00Z,1661701,119238,,101235,3511,139,,1167305,,,,109333,9051,100282,,,,,24,520,9173,1167305,16059,1167305,,9,40,434539fd3d7724f436da55f4f61ef6071746b7ee,0,0,0,0,0,
20200817,MD,100715,,1056897,,totalTestsViral,1645642,435,13658,106,,,,6008,8/17/2020 10:00,2020-08-17T10:00:00Z,08/17 06:00,3641,13658,2020-08-17T10:00:00Z,1645642,118601,,100715,3504,137,,1157612,,,,109333,9051,100282,,,,,24,503,14699,1157612,34401,1157612,,2,44,43801e43487ce5048445e8fce8a8cfed14b2dc68,0,0,0,0,0,
20200816,MD,100212,,1042198,,totalTestsViral,1611241,475,13614,115,,,,6004,8/16/2020 10:00,2020-08-16T10:00:00Z,08/16 06:00,3639,13614,2020-08-16T10:00:00Z,1611241,117988,,100212,3502,137,,1142410,,,,109333,9051,100282,,,,,24,519,14239,1142410,25571,1142410,,3,58,68d2fc49938955fb363e076e3468e04c4b83679d,0,0,0,0,0,
20200815,MD,99693,,1027959,,totalTestsViral,1585670,460,13556,107,,,,5995,8/15/2020 10:00,2020-08-15T10:00:00Z,08/15 06:00,3636,13556,2020-08-15T10:00:00Z,1585670,117306,,99693,3499,137,,1127652,,,,109333,9051,100282,,,,,24,818,16561,1127652,33600,1127652,,5,48,edfece5b502bf006b8b30ae3b04dec2b03a281e8,0,0,0,0,0,
20200814,MD,98875,,1011398,,totalTestsViral,1552070,457,13508,107,,,,5986,8/14/2020 10:00,2020-08-14T10:00:00Z,08/14 06:00,3631,13508,2020-08-14T10:00:00Z,1552070,116321,,98875,3495,136,,1110273,,,,109333,9051,100282,,,,,24,715,14464,1110273,24140,1110273,,11,45,b6b27ec6638017ad45ec9b4d335dacf268ede803,0,0,0,0,0,
20200813,MD,98160,,996934,,totalTestsViral,1527930,470,13463,111,,,,5962,8/13/2020 10:00,2020-08-13T10:00:00Z,08/13 06:00,3620,13463,2020-08-13T10:00:00Z,1527930,115312,,98160,3483,137,,1095094,,,,109333,9051,100282,,,,,24,776,15480,1095094,29842,1095094,,8,115,cf3769352d38c3c2b24e0576912aad07113a92a4,0,0,0,0,0,
20200812,MD,97384,,981454,,totalTestsViral,1498088,488,13348,117,,,,5956,8/12/2020 10:00,2020-08-12T10:00:00Z,08/12 06:00,3612,13348,2020-08-12T10:00:00Z,1498088,114406,,97384,3474,138,,1078838,,,,102116,8370,93746,,,,,24,541,10838,1078838,18015,1078838,,8,82,3c7072f2c3fcda7f0a9b56e1574969458cb37e99,0,0,0,0,0,
20200811,MD,96843,,970616,,totalTestsViral,1480073,529,13266,121,,,,5935,8/11/2020 10:00,2020-08-11T10:00:00Z,08/11 06:00,3604,13266,2020-08-11T10:00:00Z,1480073,113761,,96843,3467,137,,1067459,,,,102116,8370,93746,,,,,24,585,10064,1067459,17145,1067459,,13,19,e9d06b650b025436a6bfbb22797e8f6be7539887,0,0,0,0,0,
20200810,MD,96258,,960552,,totalTestsViral,1462928,534,13247,119,,,,5910,8/10/2020 10:00,2020-08-10T10:00:00Z,08/10 06:00,3591,13247,2020-08-10T10:00:00Z,1462928,113011,,96258,3454,137,,1056810,,,,102116,8370,93746,,,,,24,755,16710,1056810,29532,1056810,,6,70,df7f656fe8b946d51e5ce401c36bef7be9b8bd1d,0,0,0,0,0,
20200809,MD,95503,,943842,,totalTestsViral,1433396,525,13177,128,,,,5910,8/9/2020 10:00,2020-08-09T10:00:00Z,08/09 06:00,3585,13177,2020-08-09T10:00:00Z,1433396,112072,,95503,3448,137,,1039345,,,,102116,8370,93746,,,,,24,922,18900,1039345,40672,1039345,,8,72,3f6a620d633e35186ea99ac40f0822170a3c5ba8,0,0,0,0,0,
20200808,MD,94581,,924942,,totalTestsViral,1392724,515,13105,127,,,,5899,8/8/2020 10:00,2020-08-08T10:00:00Z,08/08 06:00,3577,13105,2020-08-08T10:00:00Z,1392724,110972,,94581,3440,137,,1019523,,,,102116,8370,93746,,,,,24,775,11924,1019523,20807,1019523,,12,58,8611f11e54b493eeaec1fe3d38c1f8172d72fb51,0,0,0,0,0,
20200807,MD,93806,,913018,,totalTestsViral,1371917,528,13047,135,,,,5838,8/7/2020 10:00,2020-08-07T10:00:00Z,08/07 06:00,3565,13047,2020-08-07T10:00:00Z,1371917,110068,,93806,3429,136,,1006824,,,,102116,8370,93746,,,,,24,801,13882,1006824,28583,1006824,,14,69,dca81c17f762f15042425934d1deac7ee97303ff,0,0,0,0,0,
20200806,MD,93005,,899136,,totalTestsViral,1343334,535,12978,139,,,,5790,8/6/2020 10:00,2020-08-06T10:00:00Z,08/06 06:00,3551,12978,2020-08-06T10:00:00Z,1343334,109142,,93005,3415,136,,992141,,,,102116,8370,93746,,,,,24,579,9167,992141,16699,992141,,15,56,671398f32f9fa4b2cd98942698361f9d51928223,0,0,0,0,0,
20200805,MD,92426,,889969,,totalTestsViral,1326635,555,12922,134,,,,5749,8/5/2020 10:00,2020-08-05T10:00:00Z,08/05 06:00,3536,12922,2020-08-05T10:00:00Z,1326635,108502,,92426,3402,134,,982395,,,,102116,8370,93746,,,,,24,572,9477,982395,21762,982395,,6,34,7356c972de93c1f11fe4b0ad9283264d0028575c,0,0,0,0,0,
20200804,MD,91854,,880492,,totalTestsViral,1304873,547,12888,137,,,,5740,8/4/2020 10:00,2020-08-04T10:00:00Z,08/04 06:00,3530,12888,2020-08-04T10:00:00Z,1304873,107832,,91854,3396,134,,972346,,,,96518,7891,88627,,,,,24,710,10999,972346,16377,972346,,7,56,846fe576d72d08334eb9d77905a7b5a2e71c6f6e,0,0,0,0,0,
20200803,MD,91144,,869493,,totalTestsViral,1288496,548,12832,135,,,,5740,8/3/2020 10:00,2020-08-03T10:00:00Z,08/03 06:00,3523,12832,2020-08-03T10:00:00Z,1288496,107019,,91144,3389,134,,960637,,,,96518,7891,88627,,,,,24,870,14981,960637,24484,960637,,8,86,e4690cf4166c3811ad0785a5df799ad2b94fb1b2,0,0,0,0,0,
20200802,MD,90274,,854512,,totalTestsViral,1264012,553,12746,129,,,,5713,8/2/2020 10:00,2020-08-02T10:00:00Z,08/02 06:00,3515,12746,2020-08-02T10:00:00Z,1264012,106014,,90274,3381,134,,944786,,,,96518,7891,88627,,,,,24,909,14523,944786,23785,944786,,9,74,57288ad661b7318f16063e4f01553d37fe84bbff,0,0,0,0,0,
20200801,MD,89365,,839989,,totalTestsViral,1240227,592,12672,132,,,,5713,8/1/2020 10:00,2020-08-01T10:00:00Z,08/01 06:00,3506,12672,2020-08-01T10:00:00Z,1240227,104907,,89365,3374,132,,929354,,,,96518,7891,88627,,,,,24,1019,17144,929354,31004,929354,,13,79,bd0e3c128846df4b5891f592b1980e826a4ee493,0,0,0,0,0,
20200731,MD,88346,,822845,,totalTestsViral,1209223,590,12593,128,,,,5689,7/31/2020 10:00,2020-07-31T10:00:00Z,07/31 06:00,3493,12593,2020-07-31T10:00:00Z,1209223,103840,,88346,3362,131,,911191,,,,96518,7891,88627,,,,,24,1169,16057,911191,28632,911191,,5,93,ffa43d691def7fc77306de2ec3fc55bc5ff7df2e,0,0,0,0,0,
20200730,MD,87177,,806788,,totalTestsViral,1180591,585,12500,139,,,,5592,7/30/2020 10:00,2020-07-30T10:00:00Z,07/30 06:00,3488,12500,2020-07-30T10:00:00Z,1180591,102659,,87177,3357,131,,893965,,,,96518,7891,88627,,,,,24,892,14114,893965,25689,893965,,10,52,865ed11feaeb7801ad3d26c478be31795a4bf8a0,0,0,0,0,0,
20200729,MD,86285,,792674,,totalTestsViral,1154902,571,12448,145,,,,5592,7/29/2020 10:00,2020-07-29T10:00:00Z,07/29 06:00,3478,12448,2020-07-29T10:00:00Z,1154902,101638,,86285,3347,131,,878959,,,,96518,7891,88627,,,,,24,761,9942,878959,15747,878959,,20,59,b3735688ca066540b939752cd7a9e9d8a7933612,0,0,0,0,0,
20200728,MD,85524,,782732,,totalTestsViral,1139155,544,12389,150,,,,5592,7/28/2020 10:00,2020-07-28T10:00:00Z,07/28 06:00,3458,12389,2020-07-28T10:00:00Z,1139155,100717,,85524,3327,131,,868256,,,,,,,,,,,24,648,12090,868256,23944,868256,,11,50,7a76ba684c4d423b737edbe784b90bb9f2076e3f,0,0,0,0,0,
20200727,MD,84876,,770642,,totalTestsViral,1115211,536,12339,145,,,,5434,7/27/2020 10:00,2020-07-27T10:00:00Z,07/27 06:00,3447,12339,2020-07-27T10:00:00Z,1115211,99680,,84876,3315,132,,855518,,,,,,,,,,,24,1128,15818,855518,23395,855518,,7,56,730f87e8c484756ae017662e7cce15c3b44108fb,0,0,0,0,0,
20200726,MD,83748,,754824,,totalTestsViral,1091816,540,12283,153,,,,5434,7/26/2020 10:00,2020-07-26T10:00:00Z,07/26 06:00,3440,12283,2020-07-26T10:00:00Z,1091816,98314,,83748,3309,131,,838572,,,,,,,,,,,24,694,12552,838572,22041,838572,,7,95,71cfb58e4141e1b36c9990ea2c3b4d1162fbbe01,0,0,0,0,0,
20200725,MD,83054,,742272,,totalTestsViral,1069775,545,12188,157,,,,5434,7/25/2020 10:00,2020-07-25T10:00:00Z,07/25 06:00,3433,12188,2020-07-25T10:00:00Z,1069775,97488,,83054,3304,129,,825326,,,,,,,,,,,24,1288,19688,825326,34874,825326,,11,69,6c0b07860cc29e7a8f20c12985cf7264a297724c,0,0,0,0,0,
20200724,MD,81766,,722584,,totalTestsViral,1034901,533,12119,143,,,,5434,7/24/2020 10:00,2020-07-24T10:00:00Z,07/24 06:00,3422,12119,2020-07-24T10:00:00Z,1034901,96121,,81766,3293,129,,804350,,,,,,,,,,,24,930,14379,804350,24220,804350,,13,82,085db34b7bd3bf6461dc6c2e471e038557c9733f,0,0,0,0,0,
20200723,MD,80836,,708205,,totalTestsViral,1010681,528,12037,133,,,,5434,7/23/2020 10:00,2020-07-23T10:00:00Z,07/23 06:00,3409,12037,2020-07-23T10:00:00Z,1010681,95073,,80836,3281,128,,789041,,,,,,,,,,,24,664,5544,789041,16044,789041,,4,40,585b4f0230cdf2f713fc5059bf7aaf238fac5c3b,0,0,0,0,0,
20200722,MD,80172,,702661,,totalTestsViral,994637,505,11997,137,,,,5434,7/22/2020 10:00,2020-07-22T10:00:00Z,07/22 06:00,3405,11997,2020-07-22T10:00:00Z,994637,94213,,80172,3276,129,,782833,,,,,,,,,,,24,627,17839,782833,21021,782833,,3,48,917109125d444c3497786a1bf77ccd42ec1788a6,0,0,0,0,0,
20200721,MD,79545,,684822,,totalTestsViral,973616,484,11949,131,,,,5380,7/21/2020 10:00,2020-07-21T10:00:00Z,07/21 06:00,3402,11949,2020-07-21T10:00:00Z,973616,93322,,79545,3272,130,,764367,,,,,,,,,,,24,860,14228,764367,20550,764367,,20,52,be4217134cf67cb7ce96cac01102997676e741dd,0,0,0,0,0,
20200720,MD,78685,,670594,,totalTestsViral,953066,463,11897,136,,,,5344,7/20/2020 10:00,2020-07-20T10:00:00Z,07/20 06:00,3382,11897,2020-07-20T10:00:00Z,953066,92337,,78685,3252,130,,749279,,,,,,,,,,,24,554,8940,749279,14755,749279,,5,56,9e81c642fb80d3ebe9f9ec5b28c0b092d08077d2,0,0,0,0,0,
