date,state,positive,negative,pending,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200511,MS,9674,86211,,,95885,14283,507,1546,132,,68,,6268,A,5/10/2020 19:00,2020-05-10T19:00:00Z,05/10 15:00,435,1546,2020-05-10T19:00:00Z,95885,,,,,,,,,,,,,,,,,,28,173,14110,95885,95885,5,15,0b3009ecd8f0a202cfd3fb4a7c72c9722bef21a9,0,0,0,0,0,
20200510,MS,9501,72101,,,81602,123,645,1531,141,,78,,4421,A,5/9/2020 19:00,2020-05-09T19:00:00Z,05/09 15:00,430,1531,2020-05-09T19:00:00Z,91999,,,,,,,,,,,,,,,,,,28,123,0,81602,81602,9,19,1645edb178cd053de041688ed7d8a806e747daa4,0,0,0,0,0,
20200509,MS,9378,72101,,,81479,288,607,1512,133,,76,,4421,A,5/8/2020 19:00,2020-05-08T19:00:00Z,05/08 15:00,421,1512,2020-05-08T19:00:00Z,90472,,,,,,,,,,,,,,,,,,28,288,0,81479,81479,12,34,eb1aa298e393ef61b7a9459b2ecfae44981923fb,0,0,0,0,0,
20200508,MS,9090,72101,,,81191,404,632,1478,123,,58,,4421,A,5/7/2020 19:00,2020-05-07T19:00:00Z,05/07 15:00,409,1478,2020-05-07T19:00:00Z,,,,,,,,,,,,,,,,,,,28,404,0,81191,81191,13,36,b76ec98665a608f915ee1450874f2471244fa79d,0,0,0,0,0,
20200507,MS,8686,72101,,,80787,262,650,1442,139,,71,,4421,A,5/6/2020 19:00,2020-05-06T19:00:00Z,05/06 15:00,396,1442,2020-05-06T19:00:00Z,,,,,,,,,,,,,,,,,,,28,262,0,80787,80787,22,50,a949e6c125680074d4acba62c85b77e4eb0a598e,0,0,0,0,0,
20200506,MS,8424,72101,,,80525,217,618,1392,144,,79,,4421,B,5/5/2020 19:00,2020-05-05T19:00:00Z,05/05 15:00,374,1392,2020-05-05T19:00:00Z,,,,,,,,,,,,,,,,,,,28,217,0,80525,80525,32,40,12222f6be9e3ad713e6b558605d142cf62ea4381,0,0,0,0,0,
20200505,MS,8207,72101,,,80308,631,645,1352,162,,77,,4421,B,5/4/2020 19:00,2020-05-04T19:00:00Z,05/04 15:00,342,1352,2020-05-04T19:00:00Z,,,,,,,,,,,,,,,,,,,28,330,301,80308,80308,32,36,fb69293e4b71fa2ffef4ce6e8686bb412762a6c4,0,0,0,0,0,
20200504,MS,7877,71800,,,79677,2084,646,1316,145,,78,,4421,B,5/3/2020 19:00,2020-05-03T19:00:00Z,05/03 15:00,310,1316,2020-05-03T19:00:00Z,,,,,,,,,,,,,,,,,,,28,327,1757,79677,79677,7,18,c560a65c9867fe23d4f7c99e74ce9e59b766c80c,0,0,0,0,0,
20200503,MS,7550,70043,,,77593,3118,667,1298,143,,73,,3413,B,5/2/2020 19:00,2020-05-02T19:00:00Z,05/02 15:00,303,1298,2020-05-02T19:00:00Z,,,,,,,,,,,,,,,,,,,28,109,3009,77593,77593,12,33,992bdec68793cca45e6a4e85dc8de297e5fc931c,0,0,0,0,0,
20200502,MS,7441,67034,,,74475,2927,632,1265,142,,71,,3413,B,5/1/2020 19:00,2020-05-01T19:00:00Z,05/01 15:00,291,1265,2020-05-01T19:00:00Z,,,,,,,,,,,,,,,,,,,28,229,2698,74475,74475,10,39,92d11bdbb776fdc8ed28a84c164a3010e1bbc672,0,0,0,0,0,
20200501,MS,7212,64336,,,71548,5208,651,1226,160,,75,,3413,B,4/30/2020 00:00,2020-04-30T00:00:00Z,04/29 20:00,281,1226,2020-04-30T00:00:00Z,,,,,,,,,,,,,,,,,,,28,397,4811,71548,71548,20,51,7ff8111e61a9f355481c4ce0209c2bc248341f8e,0,0,0,0,0,
20200430,MS,6815,59525,,,66340,246,639,1175,146,,72,,3413,B,4/29/2020 19:00,2020-04-29T19:00:00Z,04/29 15:00,261,1175,2020-04-29T19:00:00Z,,,,,,,,,,,,,,,,,,,28,246,0,66340,66340,11,49,2dab0510fd721b984ad30520da780ae9ec5f0ed9,0,0,0,0,0,
20200429,MS,6569,59525,,,66094,1682,677,1126,151,,69,,3413,B,4/28/2020 19:00,2020-04-28T19:00:00Z,04/28 15:00,250,1126,2020-04-28T19:00:00Z,,,,,,,,,,,,,,,,,,,28,227,1455,66094,66094,11,38,d8271b8b4c3efea423abf685324cb51e99be23ba,0,0,0,0,0,
20200428,MS,6342,58070,,,64412,950,639,1088,162,,77,,,B,4/27/2020 19:00,2020-04-27T19:00:00Z,04/27 15:00,239,1088,2020-04-27T19:00:00Z,,,,,,,,,,,,,,,,,,,28,248,702,64412,64412,10,28,512614a766d7f00d1f3ce74a4c77a0ac2ecf2690,0,0,0,0,0,
20200427,MS,6094,57368,,,63462,2674,590,1060,142,,71,,,B,4/26/2020 19:00,2020-04-26T19:00:00Z,04/26 15:00,229,1060,2020-04-26T19:00:00Z,,,,,,,,,,,,,,,,,,,28,183,2491,63462,63462,2,59,99c3b37ce72e9e32facf8976718dc3ee55a64faa,0,0,0,0,0,
20200426,MS,5911,54877,,,60788,1831,644,1001,146,,67,,,B,4/25/2020 00:00,2020-04-25T00:00:00Z,04/24 20:00,227,1001,2020-04-25T00:00:00Z,,,,,,,,,,,,,,,,,,,28,193,1638,60788,60788,6,5,22b411676c3d16c77f6b895c5c63b8f90dcf6783,0,0,0,0,0,
20200425,MS,5718,53239,,,58957,3287,649,996,152,,78,,,B,4/24/2020 19:00,2020-04-24T19:00:00Z,04/24 15:00,221,996,2020-04-24T19:00:00Z,,,,,,,,,,,,,,,,,,,28,284,3003,58957,58957,12,26,f5b52de98c3e197adf97bf68ff7b7b7a37ee8f5f,0,0,0,0,0,
20200424,MS,5434,50236,,,55670,281,586,970,148,,74,,,A,4/23/2020 19:00,2020-04-23T19:00:00Z,04/23 15:00,209,970,2020-04-23T19:00:00Z,,,,,,,,,,,,,,,,,,,28,281,0,55670,55670,8,24,222039cbd80bb99b7ff94967d57a7cfb90c0135a,0,0,0,0,0,
20200423,MS,5153,50236,,,55389,1554,595,946,156,,78,,,A,4/22/2020 19:00,2020-04-22T19:00:00Z,04/22 15:00,201,946,2020-04-22T19:00:00Z,,,,,,,,,,,,,,,,,,,28,259,1295,55389,55389,8,36,720871d1309fd2fe1ce09a020b266eb56d39a7d8,0,0,0,0,0,
20200422,MS,4894,48941,,,53835,1471,628,910,162,,86,,,A,4/21/2020 19:00,2020-04-21T19:00:00Z,04/21 15:00,193,910,2020-04-21T19:00:00Z,,,,,,,,,,,,,,,,,,,28,178,1293,53835,53835,10,52,75d541388c35f62bdf6ee3a5954ea5dfbba133de,0,0,0,0,0,
20200421,MS,4716,47648,,,52364,930,548,858,146,,89,,,A,4/20/2020 19:00,2020-04-20T19:00:00Z,04/20 15:00,183,858,2020-04-20T19:00:00Z,,,,,,,,,,,,,,,,,,,28,204,726,52364,52364,14,39,0539fabb2ab095812d79432cf08b9c9ff5a719cd,0,0,0,0,0,
20200420,MS,4512,46922,,,51434,12369,548,819,146,,89,,,A,4/19/2020 19:00,2020-04-19T19:00:00Z,04/19 15:00,169,819,2020-04-19T19:00:00Z,,,,,,,,,,,,,,,,,,,28,238,12131,51434,51434,10,11,e2cabd53b0678437cae471d5bc86ecf54439b207,0,0,0,0,0,
20200419,MS,4274,34791,,,39065,300,,808,138,,79,,,A,4/18/2020 19:00,2020-04-18T19:00:00Z,04/18 15:00,159,808,2020-04-18T19:00:00Z,,,,,,,,,,,,,,,,,,,28,300,0,39065,39065,7,26,ad2067448678f03572e455b6a0f51f70534e1ca8,0,0,0,0,0,
20200418,MS,3974,34791,,,38765,181,,782,154,,99,,,A,4/17/2020 19:00,2020-04-17T19:00:00Z,04/17 15:00,152,782,2020-04-17T19:00:00Z,,,,,,,,,,,,,,,,,,,28,181,0,38765,38765,12,46,eb816611cab1c2a35c4aa350b519a1c6c5192fad,0,0,0,0,0,
20200417,MS,3793,34791,,,38584,169,,736,154,,99,,,A,4/16/2020 19:00,2020-04-16T19:00:00Z,04/16 15:00,140,736,2020-04-16T19:00:00Z,,,,,,,,,,,,,,,,,,,28,169,0,38584,38584,11,54,b15e450d9c9e94f07767990e5b893b969b7f937b,0,0,0,0,0,
20200416,MS,3624,34791,,,38415,264,,682,154,,99,,,A,4/15/2020 19:00,2020-04-15T19:00:00Z,04/15 15:00,129,682,2020-04-15T19:00:00Z,,,,,,,,,,,,,,,,,,,28,264,0,38415,38415,7,37,4a487a89061e1c1bd61b7094a4a323a5d94a15a9,0,0,0,0,0,
20200415,MS,3360,34791,,,38151,273,,645,154,,99,,,A,4/14/2020 19:00,2020-04-14T19:00:00Z,04/14 15:00,122,645,2020-04-14T19:00:00Z,,,,,,,,,,,,,,,,,,,28,273,0,38151,38151,11,49,2437d476a115be0222ee45ace23f29daaa906ec3,0,0,0,0,0,
20200414,MS,3087,34791,,,37878,6894,,596,154,,99,,,A,4/13/2020 19:00,2020-04-13T19:00:00Z,04/13 15:00,111,596,2020-04-13T19:00:00Z,,,,,,,,,,,,,,,,,,,28,145,6749,37878,37878,13,47,9981745ac98c0d5c1f1b3e5850035a1a4ba18db1,0,0,0,0,0,
20200413,MS,2942,28042,,,30984,9571,,549,124,,84,,,A,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,98,549,2020-04-13T00:00:00Z,,,,,,,,,,,,,,,,,,,28,161,9410,30984,30984,2,1,7c3ce18cf072cb76fd03d0f2a48b265693325da6,0,0,0,0,0,
20200412,MS,2781,18632,,,21413,139,,548,,,,,,A,4/11/2020 19:00,2020-04-11T19:00:00Z,04/11 15:00,96,548,2020-04-11T19:00:00Z,,,,,,,,,,,,,,,,,,,28,139,0,21413,21413,3,20,1167c61526240cfd42ca6230e07abb6f39b25678,0,0,0,0,0,
20200411,MS,2642,18632,,,21274,173,,528,,,,,,A,4/10/2020 19:00,2020-04-10T19:00:00Z,04/10 15:00,93,528,2020-04-10T19:00:00Z,,,,,,,,,,,,,,,,,,,28,173,0,21274,21274,11,46,852567cd308ac9c35535bbc9a78c60bd8eb827d7,0,0,0,0,0,
20200410,MS,2469,18632,,,21101,209,,482,,,,,,A,4/9/2020 19:00,2020-04-09T19:00:00Z,04/09 15:00,82,482,2020-04-09T19:00:00Z,,,,,,,,,,,,,,,,,,,28,209,0,21101,21101,6,41,d29c23f3c93ece18d65b831a03b1d0f809f59af8,0,0,0,0,0,
20200409,MS,2260,18632,,,20892,257,,441,,,,,,A,4/8/2020 00:00,2020-04-08T00:00:00Z,04/07 20:00,76,441,2020-04-08T00:00:00Z,,,,,,,,,,,,,,,,,,,28,257,0,20892,20892,9,31,b04f0192d232bb9f49c2c1fc325c1d86f62331e7,0,0,0,0,0,
20200408,MS,2003,18632,,,20635,88,,410,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,67,410,2020-04-07T19:00:00Z,,,,,,,,,,,,,,,,,,,28,88,0,20635,20635,8,33,9d6db21b6d6ef1d47dd75cf0334a10ec581ef31d,0,0,0,0,0,
20200407,MS,1915,18632,,,20547,177,,377,,,,,,A,4/7/2020 19:00,2020-04-07T19:00:00Z,04/07 15:00,59,377,2020-04-07T19:00:00Z,,,,,,,,,,,,,,,,,,,28,177,0,20547,20547,8,-98,ec4a2acd71b43a1824740f32aa51002ef8618266,0,0,0,0,0,
20200406,MS,1738,18632,,,20370,13152,,475,,,,,,A,4/6/2020 16:33,2020-04-06T16:33:00Z,04/06 12:33,51,475,2020-04-06T16:33:00Z,,,,,,,,,,,,,,,,,,,28,100,13052,20370,20370,8,0,0c0137313ee82cde12dfa06cce8621734cf3cf7b,0,0,0,0,0,
20200405,MS,1638,5580,,,7218,630,,475,,,,,,B,4/4/2020 19:00,2020-04-04T19:00:00Z,04/04 15:00,43,475,2020-04-04T19:00:00Z,,,,,,,,,,,,,,,,,,,28,183,447,7218,7218,8,39,3f525694f116969f681ac316d4fb0d1b1496b235,0,0,0,0,0,
20200404,MS,1455,5133,,,6588,477,,436,,,,,,B,4/3/2020 19:00,2020-04-03T19:00:00Z,04/03 15:00,35,436,2020-04-03T19:00:00Z,,,,,,,,,,,,,,,,,,,28,97,380,6588,6588,6,16,54617c65c5cc8965c2d87e2c46f6d8f2c86aed0c,0,0,0,0,0,
20200403,MS,1358,4753,,,6111,181,,420,,,,,,B,4/2/2020 19:00,2020-04-02T19:00:00Z,04/02 15:00,29,420,2020-04-02T19:00:00Z,,,,,,,,,,,,,,,,,,,28,181,0,6111,6111,3,60,f541e13fd7086b6b48089bbf2f762491edd264d5,0,0,0,0,0,
20200402,MS,1177,4753,,,5930,1145,,360,,,,,,B,4/1/2020 19:00,2020-04-01T19:00:00Z,04/01 15:00,26,360,2020-04-01T19:00:00Z,,,,,,,,,,,,,,,,,,,28,104,1041,5930,5930,4,28,8e75a2362a3ac1ef4b47fcced7925d40c8cc9790,0,0,0,0,0,
20200401,MS,1073,3712,,,4785,311,,332,,,,,,B,3/31/2020 19:00,2020-03-31T19:00:00Z,03/31 15:00,22,332,2020-03-31T19:00:00Z,,,,,,,,,,,,,,,,,,,28,136,175,4785,4785,2,121,26f1f0df2939d4cadc5266a9f780e96599ac975d,0,0,0,0,0,
20200331,MS,937,3537,,,4474,638,,211,,,,,,B,3/30/2020 19:00,2020-03-30T19:00:00Z,03/30 15:00,20,211,2020-03-30T19:00:00Z,,,,,,,,,,,,,,,,,,,28,90,548,4474,4474,4,16,26c1d09456e54a75071a2e681662752951a1bd6b,0,0,0,0,0,
20200330,MS,847,2989,,,3836,518,,195,,,,,,B,3/29/2020 19:00,2020-03-29T19:00:00Z,03/29 15:00,16,195,2020-03-29T19:00:00Z,,,,,,,,,,,,,,,,,,,28,89,429,3836,3836,2,-40,c882382bdac81143e950f7ca5ab93b52c3007317,0,0,0,0,0,
20200329,MS,758,2560,,,3318,95,,235,,,,,,B,3/28/2020 19:00,2020-03-28T19:00:00Z,03/28 15:00,14,235,2020-03-28T19:00:00Z,,,,,,,,,,,,,,,,,,,28,95,0,3318,3318,1,16,39ef3c22e12f77067cc599b252959829d383207b,0,0,0,0,0,
20200328,MS,663,2560,,,3223,84,,219,,,,,,B,3/28/2020 00:00,2020-03-28T00:00:00Z,03/27 20:00,13,219,2020-03-28T00:00:00Z,,,,,,,,,,,,,,,,,,,28,84,0,3223,3223,5,34,51e0126fb242b3dbc9730d29305bf50e995e4354,0,0,0,0,0,
20200327,MS,579,2560,,,3139,363,,185,,,,,,B,3/26/2020 19:00,2020-03-26T19:00:00Z,03/26 15:00,8,185,2020-03-26T19:00:00Z,,,,,,,,,,,,,,,,,,,28,94,269,3139,3139,2,35,af44f4d8107d099ec78ce574b44139210cdf07a2,0,0,0,0,0,
20200326,MS,485,2291,,,2776,833,,150,,,,,,B,3/26/2020 00:00,2020-03-26T00:00:00Z,03/25 20:00,6,150,2020-03-26T00:00:00Z,,,,,,,,,,,,,,,,,,,28,108,725,2776,2776,4,33,3ff17572304ed7d7d57104482c5794990a9b0b6a,0,0,0,0,0,
20200325,MS,377,1566,,,1943,71,,117,,,,,,B,3/24/2020 20:00,2020-03-24T20:00:00Z,03/24 16:00,2,117,2020-03-24T20:00:00Z,,,,,,,,,,,,,,,,,,,28,57,14,1943,1943,1,31,71cd4cc87f5c24f34b0505c303c095ff588b62f3,0,0,0,0,0,
20200324,MS,320,1552,,,1872,480,,86,,,,,,B,3/23/2020 19:00,2020-03-23T19:00:00Z,03/23 15:00,1,86,2020-03-23T19:00:00Z,,,,,,,,,,,,,,,,,,,28,71,409,1872,1872,0,53,6ab115c5d76c2a77d2920694943c6c04314922a5,0,0,0,0,0,
20200323,MS,249,1143,,,1392,71,,33,,,,,,B,3/22/2020 19:22,2020-03-22T19:22:00Z,03/22 15:22,1,33,2020-03-22T19:22:00Z,,,,,,,,,,,,,,,,,,,28,42,29,1392,1392,0,0,fee46029f1e8fec4ee59debd8d3604b90ddccaaf,0,0,0,0,0,
20200322,MS,207,1114,,,1321,486,,33,,,,,,,3/22/2020 11:20,2020-03-22T11:20:00Z,03/22 07:20,1,33,2020-03-22T11:20:00Z,,,,,,,,,,,,,,,,,,,28,67,419,1321,1321,0,33,58d4aa539435c115d03430b9a6bfdf5aea3c9b68,0,0,0,0,0,
20200321,MS,140,695,,,835,60,,,,,,,,,3/20/2020 19:00,2020-03-20T19:00:00Z,03/20 15:00,1,,2020-03-20T19:00:00Z,,,,,,,,,,,,,,,,,,,28,60,0,835,835,0,0,aeec48b48ec570b9a887d405d81404cd4f1a1128,0,0,0,0,0,
20200320,MS,80,695,,,775,173,,,,,,,,,3/20/2020 11:35,2020-03-20T11:35:00Z,03/20 07:35,1,,2020-03-20T11:35:00Z,,,,,,,,,,,,,,,,,,,28,30,143,775,775,1,0,2c7517565b2f8e99ffbbb5d67447466ad2f0537a,0,0,0,0,0,
20200319,MS,50,552,,,602,89,,,,,,,,,3/19/2020 00:00,2020-03-19T00:00:00Z,03/18 20:00,,,2020-03-19T00:00:00Z,,,,,,,,,,,,,,,,,,,28,16,73,602,602,0,0,bc8b268fe338622c9ac072fd6c594584fee53a96,0,0,0,0,0,
20200318,MS,34,479,,,513,124,,,,,,,,,3/18/2020 00:00,2020-03-18T00:00:00Z,03/17 20:00,,,2020-03-18T00:00:00Z,,,,,,,,,,,,,,,,,,,28,13,111,513,513,0,0,097f139f2b9fb610bd7e238f545815d41a085083,0,0,0,0,0,
20200317,MS,21,368,,,389,100,,,,,,,,,3/17/2020 00:00,2020-03-17T00:00:00Z,03/16 20:00,,,2020-03-17T00:00:00Z,,,,,,,,,,,,,,,,,,,28,9,91,389,389,0,0,a8af8c112e4f83d586ae18f70bda5affee6a88a0,0,0,0,0,0,
20200316,MS,12,277,,,289,195,,,,,,,,,3/16/2020 15:52,2020-03-16T15:52:00Z,03/16 11:52,,,2020-03-16T15:52:00Z,,,,,,,,,,,,,,,,,,,28,2,193,289,289,0,0,c20abe688103e8035b036996d4697a4067303279,0,0,0,0,0,
20200315,MS,10,84,,,94,4,,,,,,,,,3/14/2020 00:00,2020-03-14T00:00:00Z,03/13 20:00,,,2020-03-14T00:00:00Z,,,,,,,,,,,,,,,,,,,28,4,0,94,94,0,0,ba656d7bf4f992b5744a6cdfc0c9ab5037bdbb45,0,0,0,0,0,
20200314,MS,6,84,,,90,45,,,,,,,,,3/13/2020 18:35,2020-03-13T18:35:00Z,03/13 14:35,,,2020-03-13T18:35:00Z,,,,,,,,,,,,,,,,,,,28,2,43,90,90,0,0,0107a895fe87e0546754557fc558099b5ab1663d,0,0,0,0,0,
20200313,MS,4,41,,,45,3,,,,,,,,,3/12/2020 00:00,2020-03-12T00:00:00Z,03/11 20:00,,,2020-03-12T00:00:00Z,,,,,,,,,,,,,,,,,,,28,3,0,45,45,0,0,5fc714781d4a6d8fe79d4c1682a035567774c623,0,0,0,0,0,
20200312,MS,1,41,,,42,22,,,,,,,,,3/11/2020 13:20,2020-03-11T13:20:00Z,03/11 09:20,,,2020-03-11T13:20:00Z,,,,,,,,,,,,,,,,,,,28,1,21,42,42,0,0,1d85c602005e105290cfd9b137e2c2d1add8ca1c,0,0,0,0,0,
20200311,MS,0,20,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,20,20,20,0,0,ec6d75a629f84ecc29295bbcea779ffffbbd0b4d,0,0,0,0,0,
20200310,MS,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,17e2b89cc69301bbb35499e54594e3d580f6da3c,0,0,0,0,0,
20200309,MS,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,2df2b1f2e32a15c3c924e489bdb722cd8a824666,0,0,0,0,0,
20200308,MS,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,c3531ade58cf63c8604125944948d06aabd5178c,0,0,0,0,0,
20200307,MS,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,6987a32cabdbc110c45ae2491f8c1a5b84287bad,0,0,0,0,0,
