state,url,secondary,tertiary,dateChecked,date,size
OR,https://covidtracking.com/screenshots/OR/OR-20200315-022012.png,false,false,2020-03-15T06:20:12.000Z,20200315,432600
OR,https://covidtracking.com/screenshots/OR/OR-20200315-163938.png,false,false,2020-03-15T20:39:38.000Z,20200315,357523
OR,https://covidtracking.com/screenshots/OR/OR-20200316-110054.png,false,false,2020-03-16T15:00:54.000Z,20200316,357638
OR,https://covidtracking.com/screenshots/OR/OR-20200316-231130.png,false,false,2020-03-17T03:11:30.000Z,20200317,355851
OR,https://covidtracking.com/screenshots/OR/OR-20200317-141629.png,false,false,2020-03-17T18:16:29.000Z,20200317,345266
OR,https://covidtracking.com/screenshots/OR/OR-20200317-180606.png,false,false,2020-03-17T22:06:06.000Z,20200317,358293
OR,https://covidtracking.com/screenshots/OR/OR-20200318-010539.png,false,false,2020-03-18T05:05:39.000Z,20200318,358257
OR,https://covidtracking.com/screenshots/OR/OR-20200318-141831.png,false,false,2020-03-18T18:18:31.000Z,20200318,345249
OR,https://covidtracking.com/screenshots/OR/OR-20200318-190650.png,false,false,2020-03-18T23:06:50.000Z,20200318,358100
OR,https://covidtracking.com/screenshots/OR/OR-20200319-010609.png,false,false,2020-03-19T05:06:09.000Z,20200319,305795
OR,https://covidtracking.com/screenshots/OR/OR-20200319-140912.png,false,false,2020-03-19T18:09:12.000Z,20200319,305834
OR,https://covidtracking.com/screenshots/OR/OR-20200319-190640.png,false,false,2020-03-19T23:06:40.000Z,20200319,306114
OR,https://covidtracking.com/screenshots/OR/OR-20200320-010641.png,false,false,2020-03-20T05:06:41.000Z,20200320,305904
OR,https://covidtracking.com/screenshots/OR/OR-20200320-141154.png,false,false,2020-03-20T18:11:54.000Z,20200320,305942
OR,https://covidtracking.com/screenshots/OR/OR-20200320-191722.png,false,false,2020-03-20T23:17:22.000Z,20200320,305974
OR,https://covidtracking.com/screenshots/OR/OR-20200321-010900.png,false,false,2020-03-21T05:09:00.000Z,20200321,306010
OR,https://covidtracking.com/screenshots/OR/OR-20200321-140932.png,false,false,2020-03-21T18:09:32.000Z,20200321,305974
OR,https://covidtracking.com/screenshots/OR/OR-20200321-190753.png,false,false,2020-03-21T23:07:53.000Z,20200321,303957
OR,https://covidtracking.com/screenshots/OR/OR-20200322-010730.png,false,false,2020-03-22T05:07:30.000Z,20200322,303957
OR,https://covidtracking.com/screenshots/OR/OR-20200322-141014.png,false,false,2020-03-22T18:10:14.000Z,20200322,303957
OR,https://covidtracking.com/screenshots/OR/OR-20200322-190928.png,false,false,2020-03-22T23:09:28.000Z,20200322,305647
OR,https://covidtracking.com/screenshots/OR/OR-20200323-010801.png,false,false,2020-03-23T05:08:01.000Z,20200323,305512
OR,https://covidtracking.com/screenshots/OR/OR-20200323-141008.png,false,false,2020-03-23T18:10:08.000Z,20200323,312493
OR,https://covidtracking.com/screenshots/OR/OR-20200323-191047.png,false,false,2020-03-23T23:10:47.000Z,20200323,326520
OR,https://covidtracking.com/screenshots/OR/OR-20200324-010729.png,false,false,2020-03-24T05:07:29.000Z,20200324,326520
OR,https://covidtracking.com/screenshots/OR/OR-20200324-140801.png,false,false,2020-03-24T18:08:01.000Z,20200324,326558
OR,https://covidtracking.com/screenshots/OR/OR-20200324-190900.png,false,false,2020-03-24T23:09:00.000Z,20200324,336009
